,date,district,district_id,indicator_id,perc_point
339,202503,Etawah,Pm0jLk6EAiE,indicator_2,70.74054196312386
340,202503,Etawah,Pm0jLk6EAiE,indicator_31,1.6983016983016983
341,202503,Etawah,Pm0jLk6EAiE,indicator_32,32.865497076023395
342,202503,Etawah,Pm0jLk6EAiE,indicator_4,2.1240441801189465
343,202503,Etawah,Pm0jLk6EAiE,indicator_5,100.0
344,202503,Etawah,Pm0jLk6EAiE,indicator_6,1.1759088108441158
345,202503,Etawah,Pm0jLk6EAiE,indicator_7,100.0
346,202503,Etawah,Pm0jLk6EAiE,indicator_8,1.0048296744050116
347,202503,Etawah,Pm0jLk6EAiE,indicator_9,9.427552543645474
348,202503,Etawah,Pm0jLk6EAiE,indicator_10,100.0
349,202503,Etawah,Pm0jLk6EAiE,indicator_11,100.0
350,202503,Etawah,Pm0jLk6EAiE,indicator_12,8230.313293818801
351,202503,Kanpur Nagar,QVMRMhzVrrS,indicator_1,78.23208677489754
352,202503,Kanpur Nagar,QVMRMhzVrrS,indicator_2,56.93338190128576
353,202503,Kanpur Nagar,QVMRMhzVrrS,indicator_31,7.6923076923076925
354,202503,Kanpur Nagar,QVMRMhzVrrS,indicator_32,44.88424197162061
355,202503,Kanpur Nagar,QVMRMhzVrrS,indicator_4,12.518054886856042
356,202503,Kanpur Nagar,QVMRMhzVrrS,indicator_5,100.0
357,202503,Kanpur Nagar,QVMRMhzVrrS,indicator_6,1.3701010598964751
358,202503,Kanpur Nagar,QVMRMhzVrrS,indicator_7,100.0
359,202503,Kanpur Nagar,QVMRMhzVrrS,indicator_8,0.24075210978908568
360,202503,Kanpur Nagar,QVMRMhzVrrS,indicator_9,6.592022053748775
361,202503,Kanpur Nagar,QVMRMhzVrrS,indicator_10,100.0
362,202503,Kanpur Nagar,QVMRMhzVrrS,indicator_11,73.9582649727107
363,202503,Kanpur Nagar,QVMRMhzVrrS,indicator_12,6575.5919854280555
364,202503,Amethi,StsLkYw1G0m,indicator_1,100.0
365,202503,Amethi,StsLkYw1G0m,indicator_2,68.19823901403507
366,202503,Amethi,StsLkYw1G0m,indicator_31,3.3306255077173033
367,202503,Amethi,StsLkYw1G0m,indicator_32,38.55421686746988
368,202503,Amethi,StsLkYw1G0m,indicator_4,1.6680567139282736
369,202503,Amethi,StsLkYw1G0m,indicator_5,100.0
370,202503,Amethi,StsLkYw1G0m,indicator_6,1.2205634481098002
371,202503,Amethi,StsLkYw1G0m,indicator_7,100.0
372,202503,Amethi,StsLkYw1G0m,indicator_8,0.5654098802249556
373,202503,Amethi,StsLkYw1G0m,indicator_9,6.912052145235257
374,202503,Amethi,StsLkYw1G0m,indicator_10,100.0
375,202503,Amethi,StsLkYw1G0m,indicator_11,100.0
376,202503,Amethi,StsLkYw1G0m,indicator_12,6394.444444444452
377,202503,Deoria,Tf9b9qcbghH,indicator_1,100.0
378,202503,Deoria,Tf9b9qcbghH,indicator_2,60.97253834026144
379,202503,Deoria,Tf9b9qcbghH,indicator_31,3.0878859857482186
380,202503,Deoria,Tf9b9qcbghH,indicator_32,33.97849462365591
381,202503,Deoria,Tf9b9qcbghH,indicator_4,1.6317650258362797
382,202503,Deoria,Tf9b9qcbghH,indicator_5,100.0
383,202503,Deoria,Tf9b9qcbghH,indicator_6,1.0388116914230954
