,index,date,district_id,indicator_id,perc_point,district,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type
146,31,202503,N5WWbRtsjWp,indicator_2,84.7368541675358,Agra,146,Agra Division,146,coverage,delivery_care,indicator_2,% of pregnant women delivered in institution against estimated delivery,p
147,13,202503,eJTsuE56XDF,indicator_2,62.309885421551115,Firozabad,147,Agra Division,146,coverage,delivery_care,indicator_2,% of pregnant women delivered in institution against estimated delivery,p
148,72,202503,XBLhrSWGytu,indicator_2,63.20979452583625,Mainpuri,148,Agra Division,146,coverage,delivery_care,indicator_2,% of pregnant women delivered in institution against estimated delivery,p
149,65,202503,KP2BUB1npih,indicator_2,78.89625290283422,Mathura,145,Agra Division,146,coverage,delivery_care,indicator_2,% of pregnant women delivered in institution against estimated delivery,p
150,0,202503,ClbehnmwSec,indicator_31,4.62962962962963,Chandauli,196,Varanasi Division,195,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
151,1,202503,dScWdMRN8PL,indicator_31,3.475375480265456,Ghazipur,195,Varanasi Division,195,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
152,2,202503,gmw76vAUMqz,indicator_31,3.332710978342046,Jaunpur,194,Varanasi Division,195,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
153,4,202503,MVQs2RrS1Nw,indicator_31,2.394879911912463,Muzaffarnagar,133,Saharanpur Division,132,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
154,3,202503,LeuBT7KfuuA,indicator_31,21.787180296810863,Varanasi,197,Varanasi Division,195,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
155,7,202503,hgquAmZaNBu,indicator_31,2.557286892758937,Amroha,137,Moradabad Division,134,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
156,8,202503,uCYjHW7FuGG,indicator_31,0.9025717111770524,Bijnor,134,Moradabad Division,134,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
157,5,202503,FKYZ3JbWq84,indicator_31,2.615685027927887,Saharanpur,132,Saharanpur Division,132,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
158,6,202503,AdiUcz9BXhx,indicator_31,2.5396379963519014,Shamli,203,Saharanpur Division,132,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
159,9,202503,YQNQoPjAIpV,indicator_31,3.5211267605633805,Moradabad,135,Moradabad Division,134,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
160,10,202503,IU006h5U7jj,indicator_31,4.104883974197872,Rampur,136,Moradabad Division,134,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
161,12,202503,PeUY1vj02UQ,indicator_31,4.834558823529412,Bhadohi,198,Mirzapur Division,200,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
162,13,202503,UAicdMLyuk4,indicator_31,1.2771520514883348,Mirzapur,199,Mirzapur Division,200,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
163,11,202503,YzHpzrN0eLv,indicator_31,1.2385687649826866,Sambhal,205,Moradabad Division,134,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
164,15,202503,Bd6E8zkVvVt,indicator_31,0.2735807996020643,Auraiya,162,Kanpur Nagar Division,161,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
165,16,202503,Pm0jLk6EAiE,indicator_31,1.1519078473722102,Etawah,161,Kanpur Nagar Division,161,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
166,17,202503,uEEwlAGZXWW,indicator_31,0.8227934176526588,Farrukhabad,159,Kanpur Nagar Division,161,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
167,18,202503,IhQbDYRiF8w,indicator_31,0.007644091117566121,Kannauj,160,Kanpur Nagar Division,161,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
168,14,202503,NNk3JP90QZ5,indicator_31,2.067688509412612,Sonbhadra,200,Mirzapur Division,200,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
169,21,202503,NL5xiiHZQSC,indicator_31,1.2132746520756512,Jalaun,165,Jhansi Division,165,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
170,19,202503,k3D0AumUCiC,indicator_31,0.9120886830842629,Kanpur Dehat,163,Kanpur Nagar Division,161,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
171,20,202503,QVMRMhzVrrS,indicator_31,5.208275862068965,Kanpur Nagar,164,Kanpur Nagar Division,161,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
172,24,202503,Tf9b9qcbghH,indicator_31,2.0480422104970843,Deoria,190,Gorakhpur Division,188,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
173,22,202503,Mq751wBMqGF,indicator_31,4.220321458783721,Jhansi,166,Jhansi Division,165,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
174,23,202503,fagfcadhxej,indicator_31,0.573901589989651,Lalitpur,167,Jhansi Division,165,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
175,25,202503,vR85cHdsw1w,indicator_31,5.624573378839591,Gorakhpur,188,Gorakhpur Division,188,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
176,26,202503,xUeHwd9FQkg,indicator_31,2.129725979882067,Kushinagar,189,Gorakhpur Division,188,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
177,28,202503,iE0E3nLioFr,indicator_31,1.1098488158699642,Bahraich,180,Gonda Division,182,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
178,27,202503,AcnMkNGgc3S,indicator_31,1.8069548261293467,Maharajganj,187,Gorakhpur Division,188,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
179,29,202503,uS0pNSxN3sS,indicator_31,0.7526029877772747,Balrampur,182,Gonda Division,182,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
180,30,202503,y8WarEkWCul,indicator_31,0.9423955613577024,Gonda,183,Gonda Division,182,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
181,32,202503,DggJGxqbWHn,indicator_31,0.33966609096142775,Banda,170,Chitrakoot Division,170,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
182,33,202503,i2fSZZ3QAJJ,indicator_31,1.157065484982767,Chitrakoot,171,Chitrakoot Division,170,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
183,34,202503,VSI7HobT5qL,indicator_31,0.9889735136978516,Hamirpur,168,Chitrakoot Division,170,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
184,31,202503,oyTwneTbWDx,indicator_31,1.365015166835187,Shrawasti,181,Gonda Division,182,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
185,36,202503,J1P16zQEOUT,indicator_31,2.1419934358265675,Basti,185,Basti Division,185,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
186,37,202503,fe1yBApr2sl,indicator_31,11.60404406216991,Sant Kabir Nagar,186,Basti Division,185,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
187,38,202503,cP0p8qfm3il,indicator_31,3.5106250776686965,Siddharth Nagar,184,Basti Division,185,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
188,35,202503,sUQMxIc3yXj,indicator_31,0.04596292324191818,Mahoba,169,Chitrakoot Division,170,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
189,40,202503,eA37kyBRRuZ,indicator_31,0.36714089031665903,Budaun,149,Bareilly Division,150,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
190,39,202503,vVqY3DPcpHf,indicator_31,2.8713880195065142,Bareilly,150,Bareilly Division,150,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
191,43,202503,NjckKfm3g0k,indicator_31,1.4914289250572437,Azamgarh,191,Azamgarh Division,193,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
192,41,202503,c96jwckSd6j,indicator_31,1.1523495959293626,Pilibhit,151,Bareilly Division,150,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
193,42,202503,GaiLSoQq1ue,indicator_31,0.9493896780641017,Shahjahanpur,152,Bareilly Division,150,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
194,44,202503,oNDvGBE5fLq,indicator_31,1.7655860349127181,Ballia,193,Azamgarh Division,193,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
195,45,202503,CBSB9v92AwT,indicator_31,4.563320870482217,Maunathbhanjan,192,Azamgarh Division,193,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
196,46,202503,frD2HOp3wAs,indicator_31,1.897569577551177,Aligarh,143,Alligarh Division,201,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
197,47,202503,ZLcx4iOVyN5,indicator_31,0.28362442155545603,Etah,201,Alligarh Division,201,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
198,48,202503,m1IAjmqkoFC,indicator_31,3.5350183989865473,Hathras,144,Alligarh Division,201,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
199,49,202503,hITp09XOBLZ,indicator_31,1.3820422535211268,Kasganj,202,Alligarh Division,201,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
200,50,202503,HJIS3IrQ0Nj,indicator_31,0.8183306055646482,Bagpat,139,Meerut Division,140,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
201,51,202503,ogBt4gWCiem,indicator_31,0.8868722285242858,Bulandshahar,142,Meerut Division,140,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
202,52,202503,bNmwkrQeP3e,indicator_31,2.1059431524547803,Gautam Buddha Nagar,141,Meerut Division,140,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
203,53,202503,M5NHlfAaKYI,indicator_31,9.19080919080919,Ghaziabad,140,Meerut Division,140,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
204,54,202503,CZ8kLjgqvSH,indicator_31,1.5550618851158362,Hapur,204,Meerut Division,140,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
205,55,202503,v8YGmR7nOdj,indicator_31,8.411088573360379,Meerut,138,Meerut Division,140,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
206,56,202503,MTIkUw5q5pX,indicator_31,0.32447466007416564,Hardoi,155,Lucknow Division,155,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
207,57,202503,d9ZuMopgX29,indicator_31,1.0847160671957128,Lakhimpur Kheri,153,Lucknow Division,155,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
208,63,202503,StsLkYw1G0m,indicator_31,2.3799221116399827,Amethi,206,Ayodhya Division,176,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
209,58,202503,MfHac5N78aK,indicator_31,12.941579410901264,Lucknow,157,Lucknow Division,155,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
210,59,202503,lLvTDpBDY8u,indicator_31,1.379583746283449,Rae Bareli,158,Lucknow Division,155,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
211,60,202503,XxaOowFtkiJ,indicator_31,1.629595846197025,Sitapur,154,Lucknow Division,155,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
212,61,202503,aT03mfdlNiF,indicator_31,1.332565964228794,Unnav,156,Lucknow Division,155,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
213,67,202503,ibLiLcaKzw2,indicator_31,0.9368863955119214,Fatehpur,172,Prayagraj Division,172,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
214,62,202503,jM27ji8tyrM,indicator_31,2.7414330218068534,Ambedkar Nagar,178,Ayodhya Division,176,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
215,64,202503,b4XkXzoGqFY,indicator_31,1.2933428548758232,Ayodhya,177,Ayodhya Division,176,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
216,65,202503,tzH6nJu9SwS,indicator_31,1.4469524954365345,Barabanki,176,Ayodhya Division,176,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
217,66,202503,o4ZQTVcMI7U,indicator_31,1.6100068115672796,Sultanpur,179,Ayodhya Division,176,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
218,68,202503,PAj0oVY0Dxu,indicator_31,2.7213529011565747,Kaushambi,174,Prayagraj Division,172,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
219,69,202503,fz7bJo3egPX,indicator_31,4.4135071090047395,Pratapgarh,173,Prayagraj Division,172,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
220,70,202503,tXgaew1Pd2Y,indicator_31,3.7644598392261948,Prayagraj,175,Prayagraj Division,172,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
221,71,202503,N5WWbRtsjWp,indicator_31,1.3277428371767994,Agra,146,Agra Division,146,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
222,72,202503,eJTsuE56XDF,indicator_31,1.514895057549086,Firozabad,147,Agra Division,146,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
223,73,202503,XBLhrSWGytu,indicator_31,0.8092572984419906,Mainpuri,148,Agra Division,146,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
224,74,202503,KP2BUB1npih,indicator_31,2.6779843385737343,Mathura,145,Agra Division,146,quality,delivery_care,indicator_31,% of C-section delivery against reported delivery (70% weightage to CHC),p
