,district_id,perc_point,date,indicator_id
55,Pm0jLk6EAiE,100.0,202503,indicator_5
56,uEEwlAGZXWW,100.0,202503,indicator_5
57,IhQbDYRiF8w,100.0,202503,indicator_5
58,k3D0AumUCiC,100.0,202503,indicator_5
59,QVMRMhzVrrS,100.0,202503,indicator_5
60,PeUY1vj02UQ,77.7919428862825,202503,indicator_5
61,UAicdMLyuk4,91.11580315088517,202503,indicator_5
62,NNk3JP90QZ5,89.47967764540995,202503,indicator_5
63,hgquAmZaNBu,100.0,202503,indicator_5
64,uCYjHW7FuGG,97.8771377520633,202503,indicator_5
65,YQNQoPjAIpV,100.0,202503,indicator_5
66,IU006h5U7jj,100.0,202503,indicator_5
67,YzHpzrN0eLv,100.0,202503,indicator_5
68,MVQs2RrS1Nw,100.0,202503,indicator_5
69,FKYZ3JbWq84,100.0,202503,indicator_5
70,AdiUcz9BXhx,100.0,202503,indicator_5
71,ClbehnmwSec,100.0,202503,indicator_5
72,dScWdMRN8PL,100.0,202503,indicator_5
73,gmw76vAUMqz,100.0,202503,indicator_5
74,LeuBT7KfuuA,62.73099519316361,202503,indicator_5
0,N5WWbRtsjWp,1.0235920852359208,202503,indicator_6
1,eJTsuE56XDF,0.9698892621624985,202503,indicator_6
2,XBLhrSWGytu,1.090090855056466,202503,indicator_6
3,KP2BUB1npih,1.2320425116051796,202503,indicator_6
4,ibLiLcaKzw2,1.0123996678660394,202503,indicator_6
5,PAj0oVY0Dxu,0.967362115265441,202503,indicator_6
6,fz7bJo3egPX,0.9743982691787614,202503,indicator_6
7,tXgaew1Pd2Y,1.0071000565291124,202503,indicator_6
8,jM27ji8tyrM,1.0383394237105374,202503,indicator_6
9,NjckKfm3g0k,1.0361496723275316,202503,indicator_6
10,StsLkYw1G0m,1.10452858203415,202503,indicator_6
11,b4XkXzoGqFY,1.0716005503324926,202503,indicator_6
12,tzH6nJu9SwS,1.1510192498699332,202503,indicator_6
13,o4ZQTVcMI7U,1.2674952919020717,202503,indicator_6
14,MTIkUw5q5pX,1.2235247723524771,202503,indicator_6
15,d9ZuMopgX29,1.0140849749194432,202503,indicator_6
