,block_id,perc_point,date,indicator_id,uid_district,district,block,0,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type,indicator_index
8835,QGh6NT0LgVl,182.15228318888816,202503,indicator_9,PAj0oVY0Dxu,Kaushambi,Chail,22,456.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.3572451550331984
8836,ppVmu0WT8Jb,144.07157734546652,202503,indicator_9,PAj0oVY0Dxu,Kaushambi,Manjhanpur,34,453.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.2824918918586543
8837,UBoDZuuvpRs,79.31499492323753,202503,indicator_9,PAj0oVY0Dxu,Kaushambi,Kara,50,450.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1553732962108489
8838,JyfWW9uiTL5,102.84829528877637,202503,indicator_9,PAj0oVY0Dxu,Kaushambi,Kaushambi,33,454.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.20156968245495038
8839,CUfl7clOb3K,84.87047905769352,202503,indicator_9,PAj0oVY0Dxu,Kaushambi,Newada,36,457.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.16627883376239963
8840,EXoRpuAixOF,92.87969930401283,202503,indicator_9,PAj0oVY0Dxu,Kaushambi,Sarsawan,38,452.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1820011092726741
8841,HtBQrKnRi8A,83.62953731133824,202503,indicator_9,PAj0oVY0Dxu,Kaushambi,Sirathu,59,451.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.16384283781917844
8842,qaNCPibFPR2,224.68963922266224,202503,indicator_9,PAj0oVY0Dxu,Kaushambi,Kaushambi (Urban),15,,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.4407469205576234
8843,loZ8Meaktfa,26.811628659802196,202503,indicator_9,fz7bJo3egPX,Pratapgarh,Lakshamanpur,30,435.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.05230803339828835
8844,iobObmzVNqo,26.39592524518235,202503,indicator_9,fz7bJo3egPX,Pratapgarh,Aspur Deosara,32,446.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.05149199845178795
8845,QGFqwtIZDnf,52.355249360265255,202503,indicator_9,fz7bJo3egPX,Pratapgarh,Patti,32,445.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.10245072267783341
8846,klR8OoJpYaw,55.46142921942938,202503,indicator_9,fz7bJo3egPX,Pratapgarh,Vihar,43,440.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.10854822206333063
8847,VmevjLb8Eme,28.2693332312034,202503,indicator_9,fz7bJo3egPX,Pratapgarh,Baba Belkharnath,29,449.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.05516953953487994
8848,ZFpgvZ5wO0j,11.217466203251938,202503,indicator_9,fz7bJo3egPX,Pratapgarh,Sandwa Chandrika,31,441.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.021696349494785525
8849,ZjQLMtbMM7E,24.678231412707127,202503,indicator_9,fz7bJo3egPX,Pratapgarh,Mandhata,40,443.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.048120127677116036
8850,dRG9GGcp4gQ,120.24219826965667,202503,indicator_9,fz7bJo3egPX,Pratapgarh,Rampur Sangramgarh,32,436.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.2357142965938936
8851,b29DRuniQju,16.400325559555622,202503,indicator_9,fz7bJo3egPX,Pratapgarh,Gaura,32,448.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.03187041641075752
8852,qmMPEkTsow1,54.68702388817642,202503,indicator_9,fz7bJo3egPX,Pratapgarh,Kalakankar,29,437.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.10702804736465386
8853,es3YNWUdqOh,69.72820105321186,202503,indicator_9,fz7bJo3egPX,Pratapgarh,Magraura,32,444.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.13655420897772888
8854,XnEGHve0wKr,42.18774383280559,202503,indicator_9,fz7bJo3egPX,Pratapgarh,Kunda,50,439.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.08249168568813113
8855,lZg8HzmVg9D,41.88635008526476,202503,indicator_9,fz7bJo3egPX,Pratapgarh,Lalganj Ajhara,31,434.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.08190004313240436
8856,yepP1LEwWeE,55.8925952460504,202503,indicator_9,fz7bJo3egPX,Pratapgarh,Babaganj,36,438.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.10939461045729712
8857,GMBAMYjK1nv,34.928999227098494,202503,indicator_9,fz7bJo3egPX,Pratapgarh,Shivgarh,34,447.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.06824261036746031
8858,EgafD8LSM5T,43.33234045161342,202503,indicator_9,fz7bJo3egPX,Pratapgarh,Sangipur,37,433.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.08473855402681808
8859,dlErcN5wTNz,59.011548569133666,202503,indicator_9,fz7bJo3egPX,Pratapgarh,Pratapgarh (Sadar),35,442.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.11551718443342626
8860,l7DJJezKzTw,127.90477969482846,202503,indicator_9,fz7bJo3egPX,Pratapgarh,Pratapgarh (Urban),15,,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.25075611247376367
8861,xDTc9JFJJPU,77.80656232942589,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,BHAGWATPUR,29,,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1524122098504777
8862,engUwg3VX3b,85.11984297492106,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,Prayagraj (Urban),132,,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.16676834061679963
8863,V9DOCawlsCk,101.80808548179324,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,Kaurihar,72,458.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.19952772772391475
8864,tqyaSDfRN87,82.50622189811455,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,Bahadurpur,67,464.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.16163774495514377
8865,TcWp3YBgjTX,73.26583420276341,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,Bahria,56,462.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.14349866066228453
8866,hty8pfH1ySe,76.17883615263536,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,Chaka,37,467.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.14921694756279782
8867,ooMZMhdhlnd,112.25126143708763,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,Dhanupur,43,471.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.2200279118269636
8868,Qk15i4lxQ0C,113.66767338889183,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,Handia,51,473.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.22280835964303472
8869,dawiYinsnkV,97.91027841751138,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,Mauaima,45,460.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.19187624672254056
8870,SkcYjFliQxI,181.45935373119923,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,Holagarh,37,459.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.35588491926642984
8871,vAlop9evcWY,66.63296202462766,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,Jasra,41,465.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.130478186683309
8872,INQHpWL0ZBk,74.62668147900114,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,Karchhana,49,469.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.14617003379804624
8873,UBw5aJTPmZ3,78.41639075362,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,Kaudhiyara,31,468.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.15360931646064777
8874,snr8f1gc8vd,118.30695735060284,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,Koraon,66,477.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.2319153761032124
8875,CGzm91g5LUD,75.54526819723989,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,Manda,42,476.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.14797323973071685
8876,En85jBKx0aq,132.84789798823653,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,Meja,44,474.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.2604595624100486
8877,rnqodqKeG71,147.59681902704756,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,Pratappur,50,470.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.28941201881902745
8878,uiUVlKvhhxF,104.8809271566118,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,Phulpur,47,463.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.2055597835202518
8879,ZYDAjKxE7WN,90.28161090240748,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,Uruwan,42,475.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.17690100459408697
8880,UtcpvEmyolV,67.22785969580575,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,Saidabad,55,472.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.13164598389689927
8881,omKjHTDECWY,77.69214285606198,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,Shankargarh,42,466.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.15218760190755162
8882,Gs9FnVq3FME,81.42760442453874,202503,indicator_9,tXgaew1Pd2Y,Prayagraj,Soraon,46,461.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.15952039512979113
8883,iqYgALY5y5A,95.03840465005581,202503,indicator_9,N5WWbRtsjWp,Agra,Akola,29,140.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1862386953487453
8884,PskcWzXXxHt,74.75881971733297,202503,indicator_9,N5WWbRtsjWp,Agra,Barauli Ahir,43,141.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.14642942406633735
8885,RjTiJ3wL4Ir,104.987270339945,202503,indicator_9,N5WWbRtsjWp,Agra,Bichpuri,34,139.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.20576853752820565
8886,CUTzCqh1nRn,69.6364769711048,202503,indicator_9,N5WWbRtsjWp,Agra,Agra (Urban),424,,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.13637415258703628
8887,eV15qufBx79,65.79101300847903,202503,indicator_9,N5WWbRtsjWp,Agra,Achhnera,37,143.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.12882542224552535
8888,JGBdoOZp18V,106.33507299203232,202503,indicator_9,N5WWbRtsjWp,Agra,Jagner,29,144.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.20841430377983716
8889,NWLheaE7Ac4,63.145012387809146,202503,indicator_9,N5WWbRtsjWp,Agra,Khandauli,33,137.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.12363126482706165
8890,TNFp3ouQZzy,95.23464792881983,202503,indicator_9,N5WWbRtsjWp,Agra,Bah,35,150.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.18662392522142676
8891,xiUPA06ix22,83.13583498373083,202503,indicator_9,N5WWbRtsjWp,Agra,Etmadpur,37,138.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.16287368929085888
8892,vKblzOJTuGM,51.5134347832182,202503,indicator_9,N5WWbRtsjWp,Agra,Fatehabad,36,148.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.10079822214696321
8893,tZd8rrGLhlU,66.3275181556696,202503,indicator_9,N5WWbRtsjWp,Agra,Fatehpur Sikri,33,142.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.12987859365015575
8894,PlRYdgqkTLD,85.89155511658174,202503,indicator_9,N5WWbRtsjWp,Agra,Jaitpur Kalan,27,151.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.16828322852506875
8895,hO5EeDRnO8S,89.59480195754023,202503,indicator_9,N5WWbRtsjWp,Agra,Kheragarh,33,145.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.17555278352861106
8896,sGuuKBoA9Rh,96.87291497365655,202503,indicator_9,N5WWbRtsjWp,Agra,Pinahat,27,149.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.18983987946493294
8897,mqJOhnNW2ce,68.2878023392603,202503,indicator_9,N5WWbRtsjWp,Agra,Saiyan,28,146.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1337266746199618
8898,CSr734nIeVU,125.19372199653098,202503,indicator_9,N5WWbRtsjWp,Agra,Shamsabad,35,147.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.24543424658095445
8899,njhb7CY73zh,214.57844940521434,202503,indicator_9,eJTsuE56XDF,Firozabad,Araon,30,159.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.420898432545366
8900,rgR8kKaylIH,190.43116790546375,202503,indicator_9,eJTsuE56XDF,Firozabad,Shikohabad,35,158.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.37349678782998896
8901,R0tPbvDqGLH,100.78222944292949,202503,indicator_9,eJTsuE56XDF,Firozabad,Firozabad,46,154.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.19751394975541564
8902,v4LM2W1q50L,411.5498301593654,202503,indicator_9,eJTsuE56XDF,Firozabad,Eka,44,155.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.8075575854484356
8903,C4DRedrM3Pb,130.50267084459045,202503,indicator_9,eJTsuE56XDF,Firozabad,Jasrana,25,157.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.2558558299426436
8904,GcLGdTGiU8M,281.1920669922688,202503,indicator_9,eJTsuE56XDF,Firozabad,Kotla (Narkhi),38,153.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.5516624290681283
8905,ipancoUtUKq,53.8230857591411,202503,indicator_9,eJTsuE56XDF,Firozabad,Kheragarh (Hathwant),32,156.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.10533211781461227
8906,TEd7x916bEz,269.2156838620736,202503,indicator_9,eJTsuE56XDF,Firozabad,Madanpur,41,160.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.5281525255571011
8907,TJrLeyFzLWY,107.87045861888839,202503,indicator_9,eJTsuE56XDF,Firozabad,Tundla,45,152.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.21142829953691977
8908,fAXjUK5F5Xr,130.54148723219546,202503,indicator_9,eJTsuE56XDF,Firozabad,Firozabad (Urban),66,,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.2559320273652978
8909,GdimZzDSdCV,99.87403551231151,202503,indicator_9,XBLhrSWGytu,Mainpuri,Ghiror,35,161.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.19573114509343909
8910,EeFlmvJs36p,129.48217048925343,202503,indicator_9,XBLhrSWGytu,Mainpuri,Barnahal,29,164.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.25385256529870837
8911,Dn4n2S6qEWw,78.60831748486075,202503,indicator_9,XBLhrSWGytu,Mainpuri,Bewar,43,167.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.15398607285559646
8912,Ri9nZlNp7vJ,50.02688054359336,202503,indicator_9,XBLhrSWGytu,Mainpuri,Sultanganj,43,166.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.09788008347708595
8913,BkcbTCyupP9,159.27320833856987,202503,indicator_9,XBLhrSWGytu,Mainpuri,Jagir,25,168.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.3123330278654877
8914,HNZwOODMyul,92.58375113984947,202503,indicator_9,XBLhrSWGytu,Mainpuri,Karhal,34,165.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.18142015651689558
8915,yWnYeaWXCE1,60.63548737108641,202503,indicator_9,XBLhrSWGytu,Mainpuri,Kishni,41,169.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.11870501202099441
8916,PZAj1qhZHhE,80.6219803361611,202503,indicator_9,XBLhrSWGytu,Mainpuri,Kuraoli,32,162.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.15793893732420664
8917,O8puBy9wDpN,17.05868757376911,202503,indicator_9,XBLhrSWGytu,Mainpuri,Mainpuri (Urban),29,,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.03316279552565582
8918,covI1BtEX12,144.31038248762252,202503,indicator_9,XBLhrSWGytu,Mainpuri,Mainpuri,68,163.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.28296067160534344
8919,j3WnhnsAIht,89.66718335107166,202503,indicator_9,KP2BUB1npih,Mathura,Baldeo,35,133.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1756948697961777
8920,RiVugbfNzS2,92.44896918271101,202503,indicator_9,KP2BUB1npih,Mathura,Nandgaon,26,127.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.18115557657043715
8921,sbVBq9HPEgp,134.34061792426263,202503,indicator_9,KP2BUB1npih,Mathura,Chaumuha,25,129.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.26338980447757904
8922,BEiGzI07UOM,66.11739064037427,202503,indicator_9,KP2BUB1npih,Mathura,Chhata,34,128.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1294661087157727
8923,txI2jZXppyQ,99.47203623081111,202503,indicator_9,KP2BUB1npih,Mathura,Farah,29,136.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.19494201166168135
8924,bztOHPUBTjU,61.48912665878656,202503,indicator_9,KP2BUB1npih,Mathura,Govardhan,34,134.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.12038072471896698
8925,EWInJymroFJ,49.32770507796936,202503,indicator_9,KP2BUB1npih,Mathura,Mat,30,131.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.09650758665935683
8926,r2eMDAoHzuI,136.50023600816337,202503,indicator_9,KP2BUB1npih,Mathura,Nohjhil,32,130.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.26762918227814114
8927,gucZ0cBoa0r,79.36759214884965,202503,indicator_9,KP2BUB1npih,Mathura,Mathura,47,135.0,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1554765457216274
