,block_id,date,indicator_id,perc_point,uid_district,district,block,0,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type
6693,Gbo5ncDmsIv,202503,indicator_4,6.622516556291391,NNk3JP90QZ5,Sonbhadra,Myorpur,56,804.0,Mirzapur Division,200,quality,delivery_care,indicator_4,Still birth ratio,n
6694,Hz4rBdA4kWR,202503,indicator_4,4.140786749482402,NNk3JP90QZ5,Sonbhadra,Robertsganj,74,801.0,Mirzapur Division,200,quality,delivery_care,indicator_4,Still birth ratio,n
6695,I0SrxhvmkHK,202503,indicator_4,10.92896174863388,NNk3JP90QZ5,Sonbhadra,Chatra,22,802.0,Mirzapur Division,200,quality,delivery_care,indicator_4,Still birth ratio,n
6696,NBKbLavdozm,202503,indicator_4,19.867549668874172,NNk3JP90QZ5,Sonbhadra,Sonbhadra (Urban),8,,Mirzapur Division,200,quality,delivery_care,indicator_4,Still birth ratio,n
6697,YPsEnS75cQ8,202503,indicator_4,0.0,NNk3JP90QZ5,Sonbhadra,Nagwa,19,803.0,Mirzapur Division,200,quality,delivery_care,indicator_4,Still birth ratio,n
6698,dOCMMkuHb5N,202503,indicator_4,0.0,NNk3JP90QZ5,Sonbhadra,Babhani,20,806.0,Mirzapur Division,200,quality,delivery_care,indicator_4,Still birth ratio,n
6699,rqYozNDUgyg,202503,indicator_4,3.3222591362126246,NNk3JP90QZ5,Sonbhadra,Chopan,62,800.0,Mirzapur Division,200,quality,delivery_care,indicator_4,Still birth ratio,n
6700,vqGMYi6W3ep,202503,indicator_4,13.793103448275861,NNk3JP90QZ5,Sonbhadra,Duddhi,33,805.0,Mirzapur Division,200,quality,delivery_care,indicator_4,Still birth ratio,n
6701,Cge552Satby,202503,indicator_4,5.050505050505051,ibLiLcaKzw2,Fatehpur,Devmai,29,420.0,Prayagraj Division,172,quality,delivery_care,indicator_4,Still birth ratio,n
6702,HHTQ2caXrBL,202503,indicator_4,0.8963786303334529,ibLiLcaKzw2,Fatehpur,Fatehpur (Urban),17,,Prayagraj Division,172,quality,delivery_care,indicator_4,Still birth ratio,n
6703,LWEb9Onpgzi,202503,indicator_4,8.968609865470851,ibLiLcaKzw2,Fatehpur,Haswa,35,426.0,Prayagraj Division,172,quality,delivery_care,indicator_4,Still birth ratio,n
6704,O3U9QEmpjTV,202503,indicator_4,7.246376811594203,ibLiLcaKzw2,Fatehpur,Khajuha,33,423.0,Prayagraj Division,172,quality,delivery_care,indicator_4,Still birth ratio,n
6705,OA8wf7skznm,202503,indicator_4,15.463917525773196,ibLiLcaKzw2,Fatehpur,Hathgaon,32,429.0,Prayagraj Division,172,quality,delivery_care,indicator_4,Still birth ratio,n
6706,QiCjYBLbYGE,202503,indicator_4,0.0,ibLiLcaKzw2,Fatehpur,Malwan,39,421.0,Prayagraj Division,172,quality,delivery_care,indicator_4,Still birth ratio,n
6707,X3gyut5H2FR,202503,indicator_4,24.844720496894407,ibLiLcaKzw2,Fatehpur,Vijayipur,33,431.0,Prayagraj Division,172,quality,delivery_care,indicator_4,Still birth ratio,n
6708,gAuwshptXMU,202503,indicator_4,6.097560975609756,ibLiLcaKzw2,Fatehpur,Bahua,30,427.0,Prayagraj Division,172,quality,delivery_care,indicator_4,Still birth ratio,n
6709,janjc2a7UuX,202503,indicator_4,0.0,ibLiLcaKzw2,Fatehpur,Amauli,31,422.0,Prayagraj Division,172,quality,delivery_care,indicator_4,Still birth ratio,n
6710,niYGeZzm6Zu,202503,indicator_4,35.39823008849557,ibLiLcaKzw2,Fatehpur,Asothar,32,428.0,Prayagraj Division,172,quality,delivery_care,indicator_4,Still birth ratio,n
6711,sGcpaNGqN8u,202503,indicator_4,23.62204724409449,ibLiLcaKzw2,Fatehpur,Telyani,30,424.0,Prayagraj Division,172,quality,delivery_care,indicator_4,Still birth ratio,n
6712,uEEKeL3UnB2,202503,indicator_4,28.112449799196785,ibLiLcaKzw2,Fatehpur,Airaya,33,430.0,Prayagraj Division,172,quality,delivery_care,indicator_4,Still birth ratio,n
6713,w0PTR0Qc2H7,202503,indicator_4,0.0,ibLiLcaKzw2,Fatehpur,Dhata,34,432.0,Prayagraj Division,172,quality,delivery_care,indicator_4,Still birth ratio,n
6714,w25YwsZC9ZT,202503,indicator_4,11.450381679389313,ibLiLcaKzw2,Fatehpur,Bhitaura,35,425.0,Prayagraj Division,172,quality,delivery_care,indicator_4,Still birth ratio,n
6715,CqNwKYL7iqH,202503,indicator_4,0.0,NjckKfm3g0k,Azamgarh,Lalganj,40,697.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6716,DYvPZYv80ET,202503,indicator_4,14.285714285714285,NjckKfm3g0k,Azamgarh,Rani Ki Sarai,34,687.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6717,KjTOOkkFXwn,202503,indicator_4,0.0,NjckKfm3g0k,Azamgarh,Mehnagar,34,699.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6718,MVd5w4juglR,202503,indicator_4,8.100147275405009,NjckKfm3g0k,Azamgarh,Azamgarh (Urban),32,,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6719,O2VQy7yy72b,202503,indicator_4,0.0,NjckKfm3g0k,Azamgarh,Jahanaganj,30,689.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6720,QeJhMnDGzrC,202503,indicator_4,0.0,NjckKfm3g0k,Azamgarh,Thekma,34,696.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6721,QlDZDhfK4iZ,202503,indicator_4,21.58273381294964,NjckKfm3g0k,Azamgarh,Azmatgarh,41,685.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6722,S32hqFqb1zY,202503,indicator_4,17.391304347826086,NjckKfm3g0k,Azamgarh,Koilsa,33,680.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6723,UqPfQ9syNvH,202503,indicator_4,14.492753623188406,NjckKfm3g0k,Azamgarh,Tarwa,54,698.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6724,Wyo5sWkkK3V,202503,indicator_4,0.0,NjckKfm3g0k,Azamgarh,Mahrajganj,33,682.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6725,Yj3IUe7pBJn,202503,indicator_4,24.096385542168676,NjckKfm3g0k,Azamgarh,Mohammadpur,36,692.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6726,YpJFFqOo3Eh,202503,indicator_4,0.0,NjckKfm3g0k,Azamgarh,Bilariyaganj,45,684.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6727,bYn0jt3AvMQ,202503,indicator_4,5.4945054945054945,NjckKfm3g0k,Azamgarh,Mirzapur,39,691.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6728,bqyQpybBJt7,202503,indicator_4,0.0,NjckKfm3g0k,Azamgarh,Ahiraula,34,681.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6729,cbIIWsiZRDy,202503,indicator_4,10.204081632653061,NjckKfm3g0k,Azamgarh,Tahbarpur,30,690.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6730,dIVl43wpljo,202503,indicator_4,58.8235294117647,NjckKfm3g0k,Azamgarh,Palhani,36,686.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6731,hjSHCmJGFAP,202503,indicator_4,5.617977528089887,NjckKfm3g0k,Azamgarh,Sathiyaon,38,688.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6732,lcnwkO2gp49,202503,indicator_4,0.0,NjckKfm3g0k,Azamgarh,Pawai,38,693.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6733,q7hwjHjsWmD,202503,indicator_4,8.264462809917356,NjckKfm3g0k,Azamgarh,Martinganj,36,695.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6734,qzyZ63I1bIh,202503,indicator_4,0.0,NjckKfm3g0k,Azamgarh,Phulpur,40,694.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6735,sODyhiqy8iZ,202503,indicator_4,10.752688172043012,NjckKfm3g0k,Azamgarh,Haraiya,38,683.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6736,wCrGRYFB5Qo,202503,indicator_4,0.0,NjckKfm3g0k,Azamgarh,Atraulia,26,679.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
6737,Cr1PwYBuSs1,202503,indicator_4,0.0,LeuBT7KfuuA,Varanasi,Pindra,55,774.0,Varanasi Division,195,quality,delivery_care,indicator_4,Still birth ratio,n
6738,HonPmXiTJw7,202503,indicator_4,5.263157894736842,LeuBT7KfuuA,Varanasi,Cholapur,44,775.0,Varanasi Division,195,quality,delivery_care,indicator_4,Still birth ratio,n
6739,IyYYBHo9msY,202503,indicator_4,0.0,LeuBT7KfuuA,Varanasi,Arajiline,57,778.0,Varanasi Division,195,quality,delivery_care,indicator_4,Still birth ratio,n
6740,J2vP2MAp32p,202503,indicator_4,4.395604395604396,LeuBT7KfuuA,Varanasi,Baragaon,45,773.0,Varanasi Division,195,quality,delivery_care,indicator_4,Still birth ratio,n
6741,NJxCMa3k532,202503,indicator_4,0.0,LeuBT7KfuuA,Varanasi,Sevapuri,41,777.0,Varanasi Division,195,quality,delivery_care,indicator_4,Still birth ratio,n
6742,YAHDIDrUMwP,202503,indicator_4,0.0,LeuBT7KfuuA,Varanasi,Harhua,52,776.0,Varanasi Division,195,quality,delivery_care,indicator_4,Still birth ratio,n
6743,cFRa7gJ9JI1,202503,indicator_4,0.33025099075297226,LeuBT7KfuuA,Varanasi,Varanasi (Urban),122,,Varanasi Division,195,quality,delivery_care,indicator_4,Still birth ratio,n
6744,pzUMM4ITvbI,202503,indicator_4,0.0,LeuBT7KfuuA,Varanasi,Chirai Gaon,46,780.0,Varanasi Division,195,quality,delivery_care,indicator_4,Still birth ratio,n
6745,tJRXhxV3GJh,202503,indicator_4,0.0,LeuBT7KfuuA,Varanasi,Kashi Vidya Peeth,51,779.0,Varanasi Division,195,quality,delivery_care,indicator_4,Still birth ratio,n
6746,DCamfBCJMSi,202503,indicator_4,0.0,hITp09XOBLZ,Kasganj,Sidhpura,25,821.0,Alligarh Division,201,quality,delivery_care,indicator_4,Still birth ratio,n
6747,KjLfuqjRVec,202503,indicator_4,16.736401673640167,hITp09XOBLZ,Kasganj,Sahawar,31,818.0,Alligarh Division,201,quality,delivery_care,indicator_4,Still birth ratio,n
6748,UuNK1H4MurF,202503,indicator_4,10.638297872340425,hITp09XOBLZ,Kasganj,Kasganj (Urban),5,,Alligarh Division,201,quality,delivery_care,indicator_4,Still birth ratio,n
6749,at47ZXktqxv,202503,indicator_4,4.329004329004329,hITp09XOBLZ,Kasganj,Patiyali,34,820.0,Alligarh Division,201,quality,delivery_care,indicator_4,Still birth ratio,n
6750,ayWFJQ6ulBH,202503,indicator_4,0.0,hITp09XOBLZ,Kasganj,Amanpur,31,817.0,Alligarh Division,201,quality,delivery_care,indicator_4,Still birth ratio,n
6751,jvUzHuel9I6,202503,indicator_4,5.405405405405405,hITp09XOBLZ,Kasganj,Kasganj,50,816.0,Alligarh Division,201,quality,delivery_care,indicator_4,Still birth ratio,n
6752,lBW2OFwomV0,202503,indicator_4,12.048192771084338,hITp09XOBLZ,Kasganj,Soron,40,815.0,Alligarh Division,201,quality,delivery_care,indicator_4,Still birth ratio,n
6753,rhv6cneiTR1,202503,indicator_4,9.433962264150942,hITp09XOBLZ,Kasganj,Ganj Dundwara,33,819.0,Alligarh Division,201,quality,delivery_care,indicator_4,Still birth ratio,n
6754,DPIQ2VWtvGl,202503,indicator_4,0.0,XxaOowFtkiJ,Sitapur,Ailiya,35,245.0,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
6755,E8Ds6nIiHXM,202503,indicator_4,0.0,XxaOowFtkiJ,Sitapur,Kasmanda,38,257.0,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
6756,Gfmfuy8CQrI,202503,indicator_4,14.314928425357873,XxaOowFtkiJ,Sitapur,Misrikh,35,242.0,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
6757,HWAP9AgN3Ym,202503,indicator_4,0.0,XxaOowFtkiJ,Sitapur,Gondlamau,38,244.0,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
6758,I2ZGoBUtTtO,202503,indicator_4,4.291845493562231,XxaOowFtkiJ,Sitapur,Pahala,36,254.0,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
6759,KEc8Ha9MyTJ,202503,indicator_4,3.4482758620689653,XxaOowFtkiJ,Sitapur,Maholi,33,241.0,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
6760,NAhNn2JVtnF,202503,indicator_4,3.2310177705977385,XxaOowFtkiJ,Sitapur,Sidhauli,38,258.0,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
6761,W91p7yS5r9P,202503,indicator_4,4.464285714285714,XxaOowFtkiJ,Sitapur,Reusa,52,251.0,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
6762,ch0hBYu0VuS,202503,indicator_4,0.0,XxaOowFtkiJ,Sitapur,Khairabad,39,248.0,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
6763,eiVpF4VfZGS,202503,indicator_4,6.134969325153374,XxaOowFtkiJ,Sitapur,Machhrehta,36,243.0,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
6764,gCv411YjGXv,202503,indicator_4,3.663003663003663,XxaOowFtkiJ,Sitapur,Mahmudabad,38,255.0,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
6765,gSwqRR5qMEE,202503,indicator_4,36.69724770642202,XxaOowFtkiJ,Sitapur,Biswan,55,253.0,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
6766,nKJmMxPaEZ9,202503,indicator_4,1.8248175182481752,XxaOowFtkiJ,Sitapur,Behta,42,250.0,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
6767,nwuxQQpdi7D,202503,indicator_4,18.30663615560641,XxaOowFtkiJ,Sitapur,Hargaon,40,246.0,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
6768,ql65TcOIaDt,202503,indicator_4,27.41020793950851,XxaOowFtkiJ,Sitapur,Sitapur (Urban),23,,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
6769,qyrJ0VLceRJ,202503,indicator_4,1.8832391713747645,XxaOowFtkiJ,Sitapur,Parsendi,41,247.0,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
6770,tIk5hphkbm1,202503,indicator_4,6.211180124223602,XxaOowFtkiJ,Sitapur,Laharpur,36,249.0,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
6771,tvZfs4DYlev,202503,indicator_4,2.680965147453083,XxaOowFtkiJ,Sitapur,Rampur Mathura,43,256.0,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
6772,yubhT8MSy2O,202503,indicator_4,7.299270072992701,XxaOowFtkiJ,Sitapur,Pisawan,44,240.0,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
6773,zghTOXwIiKT,202503,indicator_4,3.780718336483932,XxaOowFtkiJ,Sitapur,Sakran,40,252.0,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
6774,DQKs9hxWhSr,202503,indicator_4,16.129032258064516,Pm0jLk6EAiE,Etawah,Barhpura,29,340.0,Kanpur Nagar Division,161,quality,delivery_care,indicator_4,Still birth ratio,n
6775,H82DYZCKRwR,202503,indicator_4,1.682085786375105,Pm0jLk6EAiE,Etawah,Etawah (Urban),41,,Kanpur Nagar Division,161,quality,delivery_care,indicator_4,Still birth ratio,n
6776,JBG7yZn3ZhD,202503,indicator_4,4.201680672268908,Pm0jLk6EAiE,Etawah,Basrehar,30,341.0,Kanpur Nagar Division,161,quality,delivery_care,indicator_4,Still birth ratio,n
