,block_id,perc_point,date,indicator_id,uid_district,district,block,0,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type
56,c0nWxLrugon,100.0,202503,indicator_1,MVQs2RrS1Nw,Muzaffarnagar,Charthawal,39,17.0,Saharanpur Division,132,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
57,kE3pd8aET6C,100.0,202503,indicator_1,MVQs2RrS1Nw,Muzaffarnagar,Purkazi,31,18.0,Saharanpur Division,132,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
58,xInsVC065RU,100.0,202503,indicator_1,MVQs2RrS1Nw,Muzaffarnagar,Muzaffarnagar,46,19.0,Saharanpur Division,132,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
59,IyYYBHo9msY,84.89973104036837,202503,indicator_1,LeuBT7KfuuA,Varanasi,Arajiline,57,778.0,Varanasi Division,195,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
60,pzUMM4ITvbI,85.2188513707431,202503,indicator_1,LeuBT7KfuuA,Varanasi,Chirai Gaon,46,780.0,Varanasi Division,195,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
61,HonPmXiTJw7,100.0,202503,indicator_1,LeuBT7KfuuA,Varanasi,Cholapur,44,775.0,Varanasi Division,195,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
62,Cr1PwYBuSs1,100.0,202503,indicator_1,LeuBT7KfuuA,Varanasi,Pindra,55,774.0,Varanasi Division,195,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
63,NJxCMa3k532,93.42182711269072,202503,indicator_1,LeuBT7KfuuA,Varanasi,Sevapuri,41,777.0,Varanasi Division,195,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
64,tJRXhxV3GJh,100.0,202503,indicator_1,LeuBT7KfuuA,Varanasi,Kashi Vidya Peeth,51,779.0,Varanasi Division,195,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
65,YAHDIDrUMwP,100.0,202503,indicator_1,LeuBT7KfuuA,Varanasi,Harhua,52,776.0,Varanasi Division,195,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
66,cFRa7gJ9JI1,100.0,202503,indicator_1,LeuBT7KfuuA,Varanasi,Varanasi (Urban),122,,Varanasi Division,195,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
67,J2vP2MAp32p,91.13303987087427,202503,indicator_1,LeuBT7KfuuA,Varanasi,Baragaon,45,773.0,Varanasi Division,195,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
68,o9uEgq78lMK,100.0,202503,indicator_1,hgquAmZaNBu,Amroha,Amroha,56,57.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
69,bkkdTIrC9mc,98.26267702457152,202503,indicator_1,hgquAmZaNBu,Amroha,Gangeshwari,43,61.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
70,KocU1z4MS42,96.63230868616141,202503,indicator_1,hgquAmZaNBu,Amroha,Dhanaura,42,56.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
71,F4PpXNqeUpP,100.0,202503,indicator_1,hgquAmZaNBu,Amroha,Gajraula,41,59.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
72,rWNzTUgiIT6,100.0,202503,indicator_1,hgquAmZaNBu,Amroha,Hasanpur,45,60.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
73,ouPBHlLzBAu,91.59757391376708,202503,indicator_1,hgquAmZaNBu,Amroha,Joya,62,58.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
74,Ygt5E2MGGWd,21.64583466605551,202503,indicator_1,hgquAmZaNBu,Amroha,Amroha (Urban),4,,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
75,R2Jott0TJjX,91.98203684112516,202503,indicator_1,uCYjHW7FuGG,Bijnor,Haldaur(Khari Jhalu),46,29.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
76,wwaYoRwSd1k,100.0,202503,indicator_1,uCYjHW7FuGG,Bijnor,Afzalgarh,47,31.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
77,hFYPDvQ1x7I,96.44544672114412,202503,indicator_1,uCYjHW7FuGG,Bijnor,Allahpur,50,33.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
78,rzAzyO3UWpL,99.83935217382178,202503,indicator_1,uCYjHW7FuGG,Bijnor,Kiratpur,38,27.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
79,shhTmT0DeTX,100.0,202503,indicator_1,uCYjHW7FuGG,Bijnor,Mohammedpur Deomal,58,28.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
80,j5nQ6oNNVnX,95.96891239325906,202503,indicator_1,uCYjHW7FuGG,Bijnor,Kotwali,73,30.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
81,c6v4wYwFFOK,92.80214820824868,202503,indicator_1,uCYjHW7FuGG,Bijnor,Najibabad,73,26.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
82,rAeHXnn5JSw,97.99351074698095,202503,indicator_1,uCYjHW7FuGG,Bijnor,Nehtaur,41,32.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
83,aHuzZgGIslk,100.0,202503,indicator_1,uCYjHW7FuGG,Bijnor,Noorpur,56,36.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
84,X5WeRBwPtNl,100.0,202503,indicator_1,uCYjHW7FuGG,Bijnor,Budhanpur Seohara,33,34.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
85,EdO6OYkMy4n,100.0,202503,indicator_1,uCYjHW7FuGG,Bijnor,Jalilpur,54,35.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
86,pE27TXbzXZ5,100.0,202503,indicator_1,uCYjHW7FuGG,Bijnor,Bijnor  (Urban)  ,17,,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
87,obGw4WWLMlw,100.0,202503,indicator_1,FKYZ3JbWq84,Saharanpur,Rampur Maniharan,28,8.0,Saharanpur Division,132,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
88,Il5dY2TsnrT,98.42515695265051,202503,indicator_1,FKYZ3JbWq84,Saharanpur,Nakur,38,6.0,Saharanpur Division,132,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
89,y5bGR23eUwH,94.250135451457,202503,indicator_1,FKYZ3JbWq84,Saharanpur,Sadauli Qadeem,37,1.0,Saharanpur Division,132,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
90,qxErDQBKuLE,96.96417150276396,202503,indicator_1,FKYZ3JbWq84,Saharanpur,Ballia Kheri,41,4.0,Saharanpur Division,132,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
91,BHNN3R3Nfyk,100.0,202503,indicator_1,FKYZ3JbWq84,Saharanpur,Gangoh,49,7.0,Saharanpur Division,132,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
92,J4lOM1HGEln,100.0,202503,indicator_1,FKYZ3JbWq84,Saharanpur,Sarsawan,47,5.0,Saharanpur Division,132,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
93,oNfXWvtDaWv,100.0,202503,indicator_1,FKYZ3JbWq84,Saharanpur,Deoband,45,11.0,Saharanpur Division,132,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
94,dTPUQF80iDV,100.0,202503,indicator_1,FKYZ3JbWq84,Saharanpur,Muzaffarabad,57,2.0,Saharanpur Division,132,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
95,PqdYyxvXbjJ,100.0,202503,indicator_1,FKYZ3JbWq84,Saharanpur,Puwarka,43,3.0,Saharanpur Division,132,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
96,ZUTLEFlviBI,94.85653235653236,202503,indicator_1,FKYZ3JbWq84,Saharanpur,Nanauta,31,9.0,Saharanpur Division,132,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
97,TkRtB84gkNd,100.0,202503,indicator_1,FKYZ3JbWq84,Saharanpur,Nagal,39,10.0,Saharanpur Division,132,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
98,oJLTrPrhs93,100.0,202503,indicator_1,FKYZ3JbWq84,Saharanpur,Saharanpur (Urban),125,,Saharanpur Division,132,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
99,bJF2UI9uVXK,90.34193477258948,202503,indicator_1,AdiUcz9BXhx,Shamli,Kandhla,43,16.0,Saharanpur Division,132,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
100,hYGI5A3Mq94,100.0,202503,indicator_1,AdiUcz9BXhx,Shamli,UN,41,12.0,Saharanpur Division,132,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
101,y1VjuyuoJ29,60.61989777165322,202503,indicator_1,AdiUcz9BXhx,Shamli,Kairana,32,13.0,Saharanpur Division,132,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
102,QgLrwudkb0M,100.0,202503,indicator_1,AdiUcz9BXhx,Shamli,Shamli,32,15.0,Saharanpur Division,132,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
103,PrrfSkPnkmn,89.3330752105314,202503,indicator_1,AdiUcz9BXhx,Shamli,Thana Bhawan,37,14.0,Saharanpur Division,132,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
104,qVXCL4F9Nfc,100.0,202503,indicator_1,AdiUcz9BXhx,Shamli,Shamli (Urban),39,,Saharanpur Division,132,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
105,f4VnN0yydmT,100.0,202503,indicator_1,YQNQoPjAIpV,Moradabad,Bhagatpur Tanda,45,40.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
106,gmAXrJ45VMf,97.63985445130768,202503,indicator_1,YQNQoPjAIpV,Moradabad,Kundarki Dingpur,62,43.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
107,yslHqhvvXn0,100.0,202503,indicator_1,YQNQoPjAIpV,Moradabad,Dilari,48,38.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
108,MIhBWjsHb4j,98.83244672953995,202503,indicator_1,YQNQoPjAIpV,Moradabad,Chhajlet,45,39.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
109,B1rNgGH3FaM,96.58031408897165,202503,indicator_1,YQNQoPjAIpV,Moradabad,Bilari,51,44.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
110,FPqrFlrWiLm,99.85552630471554,202503,indicator_1,YQNQoPjAIpV,Moradabad,Munda Pandey,45,42.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
111,aO4ZhXYOBeK,100.0,202503,indicator_1,YQNQoPjAIpV,Moradabad,Thakurdwara,40,37.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
112,WHjh3bRw6D7,100.0,202503,indicator_1,YQNQoPjAIpV,Moradabad,Moradabad (Urban),176,,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
113,ETOgxiqqzTT,99.11411774103405,202503,indicator_1,YQNQoPjAIpV,Moradabad,Moradabad,33,41.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
114,DNtrijn28qb,95.57067076550338,202503,indicator_1,IU006h5U7jj,Rampur,Bilaspur,50,51.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
115,TLMPAZhmOLv,97.66529865127231,202503,indicator_1,IU006h5U7jj,Rampur,Milak,70,54.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
116,zph89qUJBah,97.89528859218244,202503,indicator_1,IU006h5U7jj,Rampur,Chamraua,47,53.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
117,TfKrN4hWv8C,100.0,202503,indicator_1,IU006h5U7jj,Rampur,Rampur (Urban),46,,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
118,Bgu9MPGC8NW,96.20384861872051,202503,indicator_1,IU006h5U7jj,Rampur,Shahabad,73,55.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
119,nwSfqFHkPxa,96.87115424122605,202503,indicator_1,IU006h5U7jj,Rampur,Suar,85,50.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
120,Afucmep9Fdq,97.5820554610998,202503,indicator_1,IU006h5U7jj,Rampur,Saidnagar,51,52.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
121,h1MfXB88qMN,100.0,202503,indicator_1,PeUY1vj02UQ,Bhadohi,Aurai,56,784.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
122,LA0OjaZZFYz,100.0,202503,indicator_1,PeUY1vj02UQ,Bhadohi,Bhadohi,62,783.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
123,iFwP6fSzMVI,100.0,202503,indicator_1,PeUY1vj02UQ,Bhadohi,Abholi,22,,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
124,RT2WzsnRZJi,87.26062516652881,202503,indicator_1,PeUY1vj02UQ,Bhadohi,Digh,44,786.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
125,I13T5ZdIFEi,90.4183567687442,202503,indicator_1,PeUY1vj02UQ,Bhadohi,Gyanpur,38,785.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
126,oZ8M2HNNfYK,100.0,202503,indicator_1,PeUY1vj02UQ,Bhadohi,Suriyawan,28,782.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
127,Yn3eQ5gagvS,36.68417475285491,202503,indicator_1,PeUY1vj02UQ,Bhadohi,Sant Ravidas Nagar (Urban),6,,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
128,Dga9ieikVr5,93.60481859659515,202503,indicator_1,UAicdMLyuk4,Mirzapur,Jamalpur,43,798.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
129,zBM33fSxbqN,96.03413242820687,202503,indicator_1,UAicdMLyuk4,Mirzapur,Kon,21,788.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
130,cGCEhMelufW,100.0,202503,indicator_1,UAicdMLyuk4,Mirzapur,Narainpur,40,797.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
131,dzvrdlSVdNw,95.0214533654142,202503,indicator_1,UAicdMLyuk4,Mirzapur,Hallia,41,793.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
132,BLgq44ZJkKh,94.86768400719875,202503,indicator_1,UAicdMLyuk4,Mirzapur,Majhawa,27,789.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
133,udEnBPS78Sf,94.13649717146724,202503,indicator_1,UAicdMLyuk4,Mirzapur,Lalganj,24,792.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
134,sh5GrKleZLD,98.75572687917,202503,indicator_1,UAicdMLyuk4,Mirzapur,Marihan,26,794.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
135,fi3XI1IhyQO,97.32391358479919,202503,indicator_1,UAicdMLyuk4,Mirzapur,Rajgarh,41,795.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
136,moqnzHZCfQg,70.87957860007606,202503,indicator_1,UAicdMLyuk4,Mirzapur,Sikhar,20,796.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
137,T5YmZQx2cme,83.21868297203913,202503,indicator_1,UAicdMLyuk4,Mirzapur,Chhanvey,51,787.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
138,qFq9YH9cPE2,100.0,202503,indicator_1,UAicdMLyuk4,Mirzapur,Nagar (City),46,790.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
139,y74T9TfUPuz,100.0,202503,indicator_1,UAicdMLyuk4,Mirzapur,Pahari,24,791.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
140,WxMksp7j6w7,100.0,202503,indicator_1,UAicdMLyuk4,Mirzapur,Mirzapur (Urban),20,,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
141,uqiwsVkCjJB,100.0,202503,indicator_1,YzHpzrN0eLv,Sambhal,Bahjoi,34,49.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
142,SedCcdeSesp,100.0,202503,indicator_1,YzHpzrN0eLv,Sambhal,Baniyakhera,71,45.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
143,WtDIWivefft,100.0,202503,indicator_1,YzHpzrN0eLv,Sambhal,Gunnaur,37,171.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
144,gspBjXC9nc5,100.0,202503,indicator_1,YzHpzrN0eLv,Sambhal,Janawai,26,172.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
145,f6vmbanfxRo,100.0,202503,indicator_1,YzHpzrN0eLv,Sambhal,Panwasa,50,48.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
146,Xkw9hBGJS6I,100.0,202503,indicator_1,YzHpzrN0eLv,Sambhal,Asmauli,46,46.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
147,YxWlmBfIHmq,100.0,202503,indicator_1,YzHpzrN0eLv,Sambhal,Rajpura,34,170.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
148,XW2FOqHQemu,100.0,202503,indicator_1,YzHpzrN0eLv,Sambhal,Sambhal,78,47.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
149,E3NqDNq6JJg,100.0,202503,indicator_1,YzHpzrN0eLv,Sambhal,Sambhal (Urban),5,,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
150,guhyL5WpMTF,100.0,202503,indicator_1,Bd6E8zkVvVt,Auraiya,Ajit Mal,30,350.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
151,iT6mwbFSnli,100.0,202503,indicator_1,Bd6E8zkVvVt,Auraiya,Achhalda,32,348.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
152,JUDfktiXVjn,100.0,202503,indicator_1,Bd6E8zkVvVt,Auraiya,Erwa Katra,24,346.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
153,baHOn9wfzJ1,100.0,202503,indicator_1,Bd6E8zkVvVt,Auraiya,Auraiya,36,352.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
154,Uqr9pGSBzRf,100.0,202503,indicator_1,Bd6E8zkVvVt,Auraiya,Bidhuna,37,347.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
155,ogSTp4HnpXK,100.0,202503,indicator_1,Bd6E8zkVvVt,Auraiya,Sahar,30,349.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
156,UqkEQavyage,100.0,202503,indicator_1,Bd6E8zkVvVt,Auraiya,Bhagyanagar,35,351.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
157,lMDCwvmApOX,48.63903085368162,202503,indicator_1,Bd6E8zkVvVt,Auraiya,Auraiya (Urban),10,,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
158,JBG7yZn3ZhD,100.0,202503,indicator_1,Pm0jLk6EAiE,Etawah,Basrehar,30,341.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
159,xraYmPK0pc5,100.0,202503,indicator_1,Pm0jLk6EAiE,Etawah,Bharthana,33,343.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
160,vVEYFNLCthf,100.0,202503,indicator_1,Pm0jLk6EAiE,Etawah,Takha,27,342.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
161,L3tm8ZCQ4VU,100.0,202503,indicator_1,Pm0jLk6EAiE,Etawah,Jaswantnagar,31,338.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
162,g6QRDUGvU6j,100.0,202503,indicator_1,Pm0jLk6EAiE,Etawah,Mahewa,42,344.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
163,eLIy5rJdmIo,100.0,202503,indicator_1,Pm0jLk6EAiE,Etawah,Chakarnagar,19,345.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
164,kxTyOTd53rb,100.0,202503,indicator_1,Pm0jLk6EAiE,Etawah,Sefai,24,339.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
165,DQKs9hxWhSr,100.0,202503,indicator_1,Pm0jLk6EAiE,Etawah,Barhpura,29,340.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
166,H82DYZCKRwR,100.0,202503,indicator_1,Pm0jLk6EAiE,Etawah,Etawah (Urban),41,,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
167,XIqs5K6oAlM,99.05930807233739,202503,indicator_1,uEEwlAGZXWW,Farrukhabad,Barhpura,26,327.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
168,pAJMw6V9F29,100.0,202503,indicator_1,uEEwlAGZXWW,Farrukhabad,Farrukhabad  (Urban),70,,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
169,vJadmkIZlfo,99.35215444964996,202503,indicator_1,uEEwlAGZXWW,Farrukhabad,Kaimganj,40,323.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
170,xmoNxfjNe2l,99.30577990380102,202503,indicator_1,uEEwlAGZXWW,Farrukhabad,Kamalganj,50,329.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
171,grxxI8LtNsw,100.0,202503,indicator_1,uEEwlAGZXWW,Farrukhabad,Mohammadabad,49,328.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
172,s5vWj2I9NyF,96.79161199660116,202503,indicator_1,uEEwlAGZXWW,Farrukhabad,Nawabganj,31,324.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
173,nU3oS2SGD3b,99.2537990597399,202503,indicator_1,uEEwlAGZXWW,Farrukhabad,Rajepur,36,326.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
174,istRPh0AKbM,97.9205321402007,202503,indicator_1,uEEwlAGZXWW,Farrukhabad,Shamsabad,38,325.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
175,lqFb50V1HFl,100.0,202503,indicator_1,IhQbDYRiF8w,Kannauj,Chhibramau,50,330.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
176,wOa6hyubQ9S,100.0,202503,indicator_1,IhQbDYRiF8w,Kannauj,Saurikh,36,332.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
177,QlnYDSaHYHx,94.05236244926209,202503,indicator_1,IhQbDYRiF8w,Kannauj,Umarda,63,337.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
178,ZawkcSeJU8n,100.0,202503,indicator_1,IhQbDYRiF8w,Kannauj,Gugrapur,15,333.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
179,zFNrX1gsn6L,100.0,202503,indicator_1,IhQbDYRiF8w,Kannauj,Talgram,48,331.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p
