date,division,division_id,subindicator_id,value
201710,Chitrakoot Division,XGXEkQWtunf,KFyojgVb8Go.bg50uiDLvlP,0.0
201710,Azamgarh Division,PQpO0hxWAzu,KFyojgVb8Go.zJCowC71NtF,4.0
201710,Mirzapur Division,B5Cr0KNsqMm,NeNWp698eve.gZiING8oxqo,0.0
201710,Mirzapur Division,B5Cr0KNsqMm,bOFAAIzcaGZ.Ti9FJqkSK6J,149.0
201710,Varanasi Division,DKN52YzYUsX,NeNWp698eve.e4vOZhidnTl,1.0
201710,Meerut Division,UizVoYdewpy,PZLXbWgoqhN.Ti9FJqkSK6J,19263.0
201710,Lucknow Division,R2NAbaekmwn,SCutWcJX88a.Ti9FJqkSK6J,22.0
201710,Bareilly Division,KdUYmr64aLB,xFbpDV663ak.svtwwOpurbg,4811.0
201710,Jhansi Division,dScoJEvslIF,NeNWp698eve.e4vOZhidnTl,710.0
201710,Lucknow Division,R2NAbaekmwn,vuzSex7ZCxC.Ti9FJqkSK6J,16.0
201710,Gonda Division,K7kAZbm3Vf3,jhdL4rNP5pA.Ti9FJqkSK6J,92.0
201710,Moradabad Division,wUoXnBEvyKP,aknlXIekL1Z.wb51FJHqHxp,10282.0
201710,Ayodhya Division,pbjtM6RrgzH,sNqvJFIliYY.Ti9FJqkSK6J,45878.0
201710,Basti Division,gHvNAu4JzV7,vuzSex7ZCxC.Ti9FJqkSK6J,5.0
201710,Kanpur Nagar Division,qTT8nTiU0SH,iOt7o3TvNG4.Ti9FJqkSK6J,8978.0
201710,Varanasi Division,DKN52YzYUsX,KFyojgVb8Go.zJCowC71NtF,6.0
201710,Basti Division,gHvNAu4JzV7,aRueVYr35yM.Ti9FJqkSK6J,8518.0
201710,Gonda Division,K7kAZbm3Vf3,ozzIeiddUyN.Ti9FJqkSK6J,2988.0
201710,Agra Division,XJMggNJYBFG,uYJ0kOlfdTG.Ti9FJqkSK6J,313500.0
201710,Lucknow Division,R2NAbaekmwn,A89WukjS845.Ti9FJqkSK6J,3767.0
201710,Jhansi Division,dScoJEvslIF,A89WukjS845.Ti9FJqkSK6J,3405.0
201710,Lucknow Division,R2NAbaekmwn,KFyojgVb8Go.hbUkGAlIwu8,21.0
201710,Azamgarh Division,PQpO0hxWAzu,VGmj8dWOIBw.Ti9FJqkSK6J,365.0
201710,Mirzapur Division,B5Cr0KNsqMm,byP0VKnxVhr.Ti9FJqkSK6J,0.0
201710,Prayagraj Division,jazfyzr02kh,Gqxz6YlkZDc.Ti9FJqkSK6J,2135.0
201710,Basti Division,gHvNAu4JzV7,NeNWp698eve.gZiING8oxqo,0.0
201710,Ayodhya Division,pbjtM6RrgzH,Xg1j0efNUrP.Ti9FJqkSK6J,65.0
201710,Ayodhya Division,pbjtM6RrgzH,KFyojgVb8Go.PWn0jSvveTs,5.0
201710,Moradabad Division,wUoXnBEvyKP,hhsaXegbkhg.Ti9FJqkSK6J,2.0
201710,Chitrakoot Division,XGXEkQWtunf,jhdL4rNP5pA.Ti9FJqkSK6J,0.0
201710,Meerut Division,UizVoYdewpy,bOFAAIzcaGZ.Ti9FJqkSK6J,71.0
201710,Mirzapur Division,B5Cr0KNsqMm,xFbpDV663ak.QLxp2ax8CRL,490.0
201710,Gorakhpur Division,BVzTwy4XqVX,vuzSex7ZCxC.Ti9FJqkSK6J,13.0
201710,Lucknow Division,R2NAbaekmwn,Gqxz6YlkZDc.Ti9FJqkSK6J,4680.0
201710,Ayodhya Division,pbjtM6RrgzH,qflIECaldR1.Ti9FJqkSK6J,188.0
201710,Chitrakoot Division,XGXEkQWtunf,NeNWp698eve.JD3TbSsgoKa,0.0
201710,Kanpur Nagar Division,qTT8nTiU0SH,ExMplulIRYb.Ti9FJqkSK6J,260.0
201710,Kanpur Nagar Division,qTT8nTiU0SH,uULzcMXOegs.Ti9FJqkSK6J,2.0
201710,Jhansi Division,dScoJEvslIF,Gqxz6YlkZDc.Ti9FJqkSK6J,1195.0
201710,Saharanpur Division,NWr84AQOxJz,Gqxz6YlkZDc.Ti9FJqkSK6J,272.0
201710,Meerut Division,UizVoYdewpy,VGmj8dWOIBw.Ti9FJqkSK6J,1491.0
201710,Gonda Division,K7kAZbm3Vf3,xFbpDV663ak.svtwwOpurbg,3089.0
201710,Gorakhpur Division,BVzTwy4XqVX,NeNWp698eve.uBLH63dNSeY,6.0
201710,Jhansi Division,dScoJEvslIF,KFyojgVb8Go.hbUkGAlIwu8,2.0
201710,Azamgarh Division,PQpO0hxWAzu,bOFAAIzcaGZ.Ti9FJqkSK6J,67.0
201710,Ayodhya Division,pbjtM6RrgzH,ozzIeiddUyN.Ti9FJqkSK6J,15589.0
201710,Gonda Division,K7kAZbm3Vf3,sNqvJFIliYY.Ti9FJqkSK6J,24976.0
201710,Bareilly Division,KdUYmr64aLB,hhsaXegbkhg.Ti9FJqkSK6J,2.0
201710,Gorakhpur Division,BVzTwy4XqVX,NeNWp698eve.gZiING8oxqo,5.0
201710,Saharanpur Division,NWr84AQOxJz,aknlXIekL1Z.wb51FJHqHxp,4578.0
201710,Saharanpur Division,NWr84AQOxJz,uULzcMXOegs.Ti9FJqkSK6J,1.0
201710,Moradabad Division,wUoXnBEvyKP,NeNWp698eve.JD3TbSsgoKa,12.0
201710,Chitrakoot Division,XGXEkQWtunf,SCutWcJX88a.Ti9FJqkSK6J,3.0
201710,Meerut Division,UizVoYdewpy,xFbpDV663ak.QLxp2ax8CRL,2933.0
201710,Bareilly Division,KdUYmr64aLB,Gqxz6YlkZDc.Ti9FJqkSK6J,2636.0
201710,Basti Division,gHvNAu4JzV7,Tm1DMF0QpSX.Ti9FJqkSK6J,1.0
201710,Saharanpur Division,NWr84AQOxJz,K2tTwUh9NJy.svtwwOpurbg,1568.0
201710,Gonda Division,K7kAZbm3Vf3,KFyojgVb8Go.PWn0jSvveTs,1.0
201710,Gorakhpur Division,BVzTwy4XqVX,Tm1DMF0QpSX.Ti9FJqkSK6J,5.0
201710,Prayagraj Division,jazfyzr02kh,KFyojgVb8Go.hbUkGAlIwu8,5.0
201710,Agra Division,XJMggNJYBFG,KFyojgVb8Go.v3ourGcXDlN,1.0
201710,Chitrakoot Division,XGXEkQWtunf,hhsaXegbkhg.Ti9FJqkSK6J,0.0
201710,Kanpur Nagar Division,qTT8nTiU0SH,PJcjOAHVupY.Ti9FJqkSK6J,38.0
201710,Ayodhya Division,pbjtM6RrgzH,xFbpDV663ak.svtwwOpurbg,7161.0
201710,Basti Division,gHvNAu4JzV7,A89WukjS845.Ti9FJqkSK6J,1500.0
201710,Agra Division,XJMggNJYBFG,DFDP0iJG63H.Ti9FJqkSK6J,2791.0
201710,Prayagraj Division,jazfyzr02kh,Tm1DMF0QpSX.Ti9FJqkSK6J,1.0
201710,Gorakhpur Division,BVzTwy4XqVX,iOt7o3TvNG4.Ti9FJqkSK6J,6246.0
201710,Kanpur Nagar Division,qTT8nTiU0SH,hhsaXegbkhg.Ti9FJqkSK6J,0.0
201710,Gonda Division,K7kAZbm3Vf3,SCutWcJX88a.Ti9FJqkSK6J,1.0
201710,Kanpur Nagar Division,qTT8nTiU0SH,PZLXbWgoqhN.Ti9FJqkSK6J,5076.0
201710,Mirzapur Division,B5Cr0KNsqMm,VGmj8dWOIBw.Ti9FJqkSK6J,344.0
201710,Alligarh Division,ewmZucZw6qh,SCutWcJX88a.Ti9FJqkSK6J,5.0
201710,Jhansi Division,dScoJEvslIF,Tm1DMF0QpSX.Ti9FJqkSK6J,3.0
201710,Agra Division,XJMggNJYBFG,OHdD3HES2X5.gBzmANHnG0n,5801.0
201710,Bareilly Division,KdUYmr64aLB,jhdL4rNP5pA.Ti9FJqkSK6J,137.0
201710,Azamgarh Division,PQpO0hxWAzu,KFyojgVb8Go.bg50uiDLvlP,0.0
201710,Gonda Division,K7kAZbm3Vf3,Xg1j0efNUrP.Ti9FJqkSK6J,18.0
201710,Moradabad Division,wUoXnBEvyKP,Gqxz6YlkZDc.Ti9FJqkSK6J,849.0
201710,Bareilly Division,KdUYmr64aLB,K2tTwUh9NJy.svtwwOpurbg,2166.0
201710,Meerut Division,UizVoYdewpy,byP0VKnxVhr.Ti9FJqkSK6J,22.0
201710,Gorakhpur Division,BVzTwy4XqVX,DFDP0iJG63H.Ti9FJqkSK6J,805.0
201710,Jhansi Division,dScoJEvslIF,NeNWp698eve.gZiING8oxqo,755.0
201710,Alligarh Division,ewmZucZw6qh,aSvhWxQO8Ck.Ti9FJqkSK6J,0.0
201710,Gorakhpur Division,BVzTwy4XqVX,KFyojgVb8Go.hbUkGAlIwu8,5.0
201710,Ayodhya Division,pbjtM6RrgzH,uYJ0kOlfdTG.Ti9FJqkSK6J,286549.0
201710,Alligarh Division,ewmZucZw6qh,A89WukjS845.Ti9FJqkSK6J,2693.0
201710,Basti Division,gHvNAu4JzV7,KFyojgVb8Go.zJCowC71NtF,12.0
201710,Bareilly Division,KdUYmr64aLB,PZLXbWgoqhN.Ti9FJqkSK6J,6449.0
201710,Chitrakoot Division,XGXEkQWtunf,PJcjOAHVupY.Ti9FJqkSK6J,21.0
201710,Prayagraj Division,jazfyzr02kh,NeNWp698eve.gZiING8oxqo,71.0
201710,Kanpur Nagar Division,qTT8nTiU0SH,K2tTwUh9NJy.svtwwOpurbg,2288.0
201710,Kanpur Nagar Division,qTT8nTiU0SH,NeNWp698eve.uBLH63dNSeY,60.0
201710,Ayodhya Division,pbjtM6RrgzH,OHdD3HES2X5.gBzmANHnG0n,5132.0
201710,Moradabad Division,wUoXnBEvyKP,K2tTwUh9NJy.svtwwOpurbg,2005.0
201710,Varanasi Division,DKN52YzYUsX,vuzSex7ZCxC.Ti9FJqkSK6J,0.0
201710,Agra Division,XJMggNJYBFG,KFyojgVb8Go.bg50uiDLvlP,0.0
201710,Saharanpur Division,NWr84AQOxJz,WuvZWqTxZPX.Ti9FJqkSK6J,38.0
201710,Saharanpur Division,NWr84AQOxJz,ExMplulIRYb.Ti9FJqkSK6J,444.0
201710,Alligarh Division,ewmZucZw6qh,xFbpDV663ak.svtwwOpurbg,3470.0
201710,Prayagraj Division,jazfyzr02kh,A89WukjS845.Ti9FJqkSK6J,2508.0
201710,Moradabad Division,wUoXnBEvyKP,jhdL4rNP5pA.Ti9FJqkSK6J,398.0
201710,Kanpur Nagar Division,qTT8nTiU0SH,jhdL4rNP5pA.Ti9FJqkSK6J,93.0
201710,Moradabad Division,wUoXnBEvyKP,PZLXbWgoqhN.Ti9FJqkSK6J,7384.0
201710,Jhansi Division,dScoJEvslIF,SCutWcJX88a.Ti9FJqkSK6J,2.0
201710,Moradabad Division,wUoXnBEvyKP,ozzIeiddUyN.Ti9FJqkSK6J,7212.0
201710,Bareilly Division,KdUYmr64aLB,WuvZWqTxZPX.Ti9FJqkSK6J,103.0
201710,Mirzapur Division,B5Cr0KNsqMm,KFyojgVb8Go.v3ourGcXDlN,0.0
201710,Chitrakoot Division,XGXEkQWtunf,bOFAAIzcaGZ.Ti9FJqkSK6J,106.0
201710,Kanpur Nagar Division,qTT8nTiU0SH,NeNWp698eve.e4vOZhidnTl,0.0
201710,Azamgarh Division,PQpO0hxWAzu,NeNWp698eve.JD3TbSsgoKa,0.0
201710,Varanasi Division,DKN52YzYUsX,uULzcMXOegs.Ti9FJqkSK6J,0.0
201710,Agra Division,XJMggNJYBFG,vuzSex7ZCxC.Ti9FJqkSK6J,2.0
201710,Basti Division,gHvNAu4JzV7,uYJ0kOlfdTG.Ti9FJqkSK6J,82493.0
201710,Mirzapur Division,B5Cr0KNsqMm,KFyojgVb8Go.bg50uiDLvlP,0.0
201710,Saharanpur Division,NWr84AQOxJz,jhdL4rNP5pA.Ti9FJqkSK6J,151.0
201710,Meerut Division,UizVoYdewpy,DFDP0iJG63H.Ti9FJqkSK6J,941.0
201710,Mirzapur Division,B5Cr0KNsqMm,DFDP0iJG63H.Ti9FJqkSK6J,985.0
201710,Gorakhpur Division,BVzTwy4XqVX,KFyojgVb8Go.bg50uiDLvlP,0.0
201710,Azamgarh Division,PQpO0hxWAzu,SBtoYIVEDFS.Ti9FJqkSK6J,25330.0
201710,Saharanpur Division,NWr84AQOxJz,NeNWp698eve.JD3TbSsgoKa,0.0
201710,Varanasi Division,DKN52YzYUsX,PJcjOAHVupY.Ti9FJqkSK6J,32.0
201710,Alligarh Division,ewmZucZw6qh,KFyojgVb8Go.PWn0jSvveTs,0.0
201710,Azamgarh Division,PQpO0hxWAzu,DFDP0iJG63H.Ti9FJqkSK6J,363.0
201710,Gonda Division,K7kAZbm3Vf3,n3L9KZq55UM.Ti9FJqkSK6J,0.0
201710,Moradabad Division,wUoXnBEvyKP,WuvZWqTxZPX.Ti9FJqkSK6J,84.0
201710,Chitrakoot Division,XGXEkQWtunf,aknlXIekL1Z.wb51FJHqHxp,4398.0
201710,Bareilly Division,KdUYmr64aLB,ozzIeiddUyN.Ti9FJqkSK6J,18731.0
201710,Varanasi Division,DKN52YzYUsX,iOt7o3TvNG4.Ti9FJqkSK6J,6737.0
201710,Jhansi Division,dScoJEvslIF,WuvZWqTxZPX.Ti9FJqkSK6J,18.0
201710,Kanpur Nagar Division,qTT8nTiU0SH,SBtoYIVEDFS.Ti9FJqkSK6J,34269.0
201710,Meerut Division,UizVoYdewpy,KFyojgVb8Go.bg50uiDLvlP,0.0
201710,Lucknow Division,R2NAbaekmwn,aSvhWxQO8Ck.Ti9FJqkSK6J,0.0
201710,Chitrakoot Division,XGXEkQWtunf,uULzcMXOegs.Ti9FJqkSK6J,4.0
201710,Prayagraj Division,jazfyzr02kh,WuvZWqTxZPX.Ti9FJqkSK6J,109.0
201710,Azamgarh Division,PQpO0hxWAzu,KFyojgVb8Go.v3ourGcXDlN,0.0
201710,Alligarh Division,ewmZucZw6qh,Gqxz6YlkZDc.Ti9FJqkSK6J,1460.0
201710,Prayagraj Division,jazfyzr02kh,aRueVYr35yM.Ti9FJqkSK6J,16182.0
201710,Moradabad Division,wUoXnBEvyKP,sNqvJFIliYY.Ti9FJqkSK6J,40676.0
201710,Lucknow Division,R2NAbaekmwn,OHdD3HES2X5.gBzmANHnG0n,8738.0
201710,Saharanpur Division,NWr84AQOxJz,SCutWcJX88a.Ti9FJqkSK6J,3.0
201710,Jhansi Division,dScoJEvslIF,aRueVYr35yM.Ti9FJqkSK6J,6304.0
201710,Saharanpur Division,NWr84AQOxJz,NeNWp698eve.e4vOZhidnTl,0.0
201710,Kanpur Nagar Division,qTT8nTiU0SH,NeNWp698eve.JD3TbSsgoKa,6.0
201710,Varanasi Division,DKN52YzYUsX,VGmj8dWOIBw.Ti9FJqkSK6J,242.0
201710,Chitrakoot Division,XGXEkQWtunf,K2tTwUh9NJy.svtwwOpurbg,184.0
201710,Saharanpur Division,NWr84AQOxJz,hhsaXegbkhg.Ti9FJqkSK6J,0.0
201710,Lucknow Division,R2NAbaekmwn,n3L9KZq55UM.Ti9FJqkSK6J,74.0
201710,Ayodhya Division,pbjtM6RrgzH,aRueVYr35yM.Ti9FJqkSK6J,16839.0
201710,Varanasi Division,DKN52YzYUsX,NeNWp698eve.uBLH63dNSeY,38.0
201710,Lucknow Division,R2NAbaekmwn,aRueVYr35yM.Ti9FJqkSK6J,29521.0
201710,Moradabad Division,wUoXnBEvyKP,SCutWcJX88a.Ti9FJqkSK6J,0.0
201710,Varanasi Division,DKN52YzYUsX,KFyojgVb8Go.bg50uiDLvlP,1.0
201710,Varanasi Division,DKN52YzYUsX,KFyojgVb8Go.v3ourGcXDlN,1.0
201710,Lucknow Division,R2NAbaekmwn,xFbpDV663ak.svtwwOpurbg,9843.0
201710,Ayodhya Division,pbjtM6RrgzH,n3L9KZq55UM.Ti9FJqkSK6J,0.0
201710,Gonda Division,K7kAZbm3Vf3,qflIECaldR1.Ti9FJqkSK6J,1138.0
201710,Alligarh Division,ewmZucZw6qh,qflIECaldR1.Ti9FJqkSK6J,192.0
201710,Varanasi Division,DKN52YzYUsX,DFDP0iJG63H.Ti9FJqkSK6J,1091.0
201710,Basti Division,gHvNAu4JzV7,KFyojgVb8Go.hbUkGAlIwu8,4.0
201710,Gonda Division,K7kAZbm3Vf3,Gqxz6YlkZDc.Ti9FJqkSK6J,806.0
201710,Basti Division,gHvNAu4JzV7,aSvhWxQO8Ck.Ti9FJqkSK6J,0.0
201710,Lucknow Division,R2NAbaekmwn,Tm1DMF0QpSX.Ti9FJqkSK6J,0.0
201710,Ayodhya Division,pbjtM6RrgzH,aknlXIekL1Z.iRNhRMvoSCx,9507.0
201710,Basti Division,gHvNAu4JzV7,OHdD3HES2X5.gBzmANHnG0n,3929.0
201710,Jhansi Division,dScoJEvslIF,KFyojgVb8Go.mrHdT99cCnv,0.0
201710,Moradabad Division,wUoXnBEvyKP,Xg1j0efNUrP.Ti9FJqkSK6J,51.0
201710,Agra Division,XJMggNJYBFG,byP0VKnxVhr.Ti9FJqkSK6J,9.0
201710,Bareilly Division,KdUYmr64aLB,SCutWcJX88a.Ti9FJqkSK6J,11.0
201710,Saharanpur Division,NWr84AQOxJz,PZLXbWgoqhN.Ti9FJqkSK6J,8835.0
201710,Ayodhya Division,pbjtM6RrgzH,KFyojgVb8Go.mrHdT99cCnv,1.0
201710,Lucknow Division,R2NAbaekmwn,NeNWp698eve.gZiING8oxqo,19.0
201710,Mirzapur Division,B5Cr0KNsqMm,vuzSex7ZCxC.Ti9FJqkSK6J,18.0
201710,Alligarh Division,ewmZucZw6qh,aRueVYr35yM.Ti9FJqkSK6J,8711.0
201710,Prayagraj Division,jazfyzr02kh,aknlXIekL1Z.iRNhRMvoSCx,10080.0
201710,Alligarh Division,ewmZucZw6qh,n3L9KZq55UM.Ti9FJqkSK6J,0.0
201710,Meerut Division,UizVoYdewpy,KFyojgVb8Go.v3ourGcXDlN,4.0
201710,Meerut Division,UizVoYdewpy,NeNWp698eve.uBLH63dNSeY,0.0
201710,Gorakhpur Division,BVzTwy4XqVX,KFyojgVb8Go.zJCowC71NtF,14.0
201710,Gonda Division,K7kAZbm3Vf3,aknlXIekL1Z.iRNhRMvoSCx,10656.0
201710,Alligarh Division,ewmZucZw6qh,KFyojgVb8Go.mrHdT99cCnv,0.0
201710,Gonda Division,K7kAZbm3Vf3,KFyojgVb8Go.mrHdT99cCnv,0.0
201710,Alligarh Division,ewmZucZw6qh,aknlXIekL1Z.iRNhRMvoSCx,6468.0
201710,Prayagraj Division,jazfyzr02kh,KFyojgVb8Go.mrHdT99cCnv,0.0
201710,Azamgarh Division,PQpO0hxWAzu,uULzcMXOegs.Ti9FJqkSK6J,5.0
201710,Gorakhpur Division,BVzTwy4XqVX,byP0VKnxVhr.Ti9FJqkSK6J,12.0
201710,Kanpur Nagar Division,qTT8nTiU0SH,aknlXIekL1Z.wb51FJHqHxp,7713.0
201710,Chitrakoot Division,XGXEkQWtunf,ExMplulIRYb.Ti9FJqkSK6J,729.0
201710,Chitrakoot Division,XGXEkQWtunf,SBtoYIVEDFS.Ti9FJqkSK6J,11914.0
201710,Agra Division,XJMggNJYBFG,KFyojgVb8Go.zJCowC71NtF,18.0
201710,Agra Division,XJMggNJYBFG,xFbpDV663ak.QLxp2ax8CRL,1774.0
201710,Meerut Division,UizVoYdewpy,Gqxz6YlkZDc.Ti9FJqkSK6J,2762.0
201710,Bareilly Division,KdUYmr64aLB,uYJ0kOlfdTG.Ti9FJqkSK6J,68449.0
201710,Basti Division,gHvNAu4JzV7,xFbpDV663ak.svtwwOpurbg,4134.0
201710,Mirzapur Division,B5Cr0KNsqMm,K2tTwUh9NJy.svtwwOpurbg,139.0
201710,Lucknow Division,R2NAbaekmwn,bOFAAIzcaGZ.Ti9FJqkSK6J,49.0
201710,Gonda Division,K7kAZbm3Vf3,PZLXbWgoqhN.Ti9FJqkSK6J,5721.0
201710,Meerut Division,UizVoYdewpy,iOt7o3TvNG4.Ti9FJqkSK6J,8672.0
201710,Meerut Division,UizVoYdewpy,A89WukjS845.Ti9FJqkSK6J,2584.0
201710,Jhansi Division,dScoJEvslIF,Xg1j0efNUrP.Ti9FJqkSK6J,27.0
201710,Saharanpur Division,NWr84AQOxJz,bOFAAIzcaGZ.Ti9FJqkSK6J,0.0
201710,Prayagraj Division,jazfyzr02kh,qflIECaldR1.Ti9FJqkSK6J,699.0
201710,Ayodhya Division,pbjtM6RrgzH,A89WukjS845.Ti9FJqkSK6J,4653.0
201710,Chitrakoot Division,XGXEkQWtunf,DFDP0iJG63H.Ti9FJqkSK6J,266.0
201710,Kanpur Nagar Division,qTT8nTiU0SH,qflIECaldR1.Ti9FJqkSK6J,219.0
201710,Ayodhya Division,pbjtM6RrgzH,KFyojgVb8Go.hbUkGAlIwu8,9.0
201710,Meerut Division,UizVoYdewpy,ExMplulIRYb.Ti9FJqkSK6J,320.0
201710,Chitrakoot Division,XGXEkQWtunf,KFyojgVb8Go.v3ourGcXDlN,0.0
201710,Mirzapur Division,B5Cr0KNsqMm,ExMplulIRYb.Ti9FJqkSK6J,230.0
201710,Mirzapur Division,B5Cr0KNsqMm,KFyojgVb8Go.hbUkGAlIwu8,3.0
201710,Ayodhya Division,pbjtM6RrgzH,iOt7o3TvNG4.Ti9FJqkSK6J,11473.0
201710,Azamgarh Division,PQpO0hxWAzu,aknlXIekL1Z.wb51FJHqHxp,5392.0
201710,Ayodhya Division,pbjtM6RrgzH,PJcjOAHVupY.Ti9FJqkSK6J,41.0
201710,Jhansi Division,dScoJEvslIF,sNqvJFIliYY.Ti9FJqkSK6J,18992.0
201710,Saharanpur Division,NWr84AQOxJz,qflIECaldR1.Ti9FJqkSK6J,1092.0
201710,Ayodhya Division,pbjtM6RrgzH,Gqxz6YlkZDc.Ti9FJqkSK6J,2248.0
201710,Alligarh Division,ewmZucZw6qh,KFyojgVb8Go.bg50uiDLvlP,0.0
201710,Lucknow Division,R2NAbaekmwn,qflIECaldR1.Ti9FJqkSK6J,3220.0
201710,Basti Division,gHvNAu4JzV7,xFbpDV663ak.QLxp2ax8CRL,742.0
201710,Prayagraj Division,jazfyzr02kh,bOFAAIzcaGZ.Ti9FJqkSK6J,68.0
201710,Kanpur Nagar Division,qTT8nTiU0SH,bOFAAIzcaGZ.Ti9FJqkSK6J,37.0
201710,Mirzapur Division,B5Cr0KNsqMm,Gqxz6YlkZDc.Ti9FJqkSK6J,1140.0
201710,Lucknow Division,R2NAbaekmwn,xFbpDV663ak.QLxp2ax8CRL,2575.0
201710,Saharanpur Division,NWr84AQOxJz,byP0VKnxVhr.Ti9FJqkSK6J,6.0
201710,Jhansi Division,dScoJEvslIF,KFyojgVb8Go.PWn0jSvveTs,0.0
201710,Ayodhya Division,pbjtM6RrgzH,K2tTwUh9NJy.svtwwOpurbg,3782.0
201710,Moradabad Division,wUoXnBEvyKP,OHdD3HES2X5.gBzmANHnG0n,3992.0
201710,Gorakhpur Division,BVzTwy4XqVX,SBtoYIVEDFS.Ti9FJqkSK6J,36202.0
201710,Meerut Division,UizVoYdewpy,KFyojgVb8Go.hbUkGAlIwu8,2.0
201710,Moradabad Division,wUoXnBEvyKP,uYJ0kOlfdTG.Ti9FJqkSK6J,215711.0
201710,Bareilly Division,KdUYmr64aLB,Xg1j0efNUrP.Ti9FJqkSK6J,23.0
201710,Jhansi Division,dScoJEvslIF,VGmj8dWOIBw.Ti9FJqkSK6J,486.0
201710,Kanpur Nagar Division,qTT8nTiU0SH,n3L9KZq55UM.Ti9FJqkSK6J,0.0
201710,Meerut Division,UizVoYdewpy,PJcjOAHVupY.Ti9FJqkSK6J,54.0
201710,Agra Division,XJMggNJYBFG,A89WukjS845.Ti9FJqkSK6J,5988.0
201710,Basti Division,gHvNAu4JzV7,bOFAAIzcaGZ.Ti9FJqkSK6J,7.0
201710,Prayagraj Division,jazfyzr02kh,xFbpDV663ak.QLxp2ax8CRL,1280.0
201710,Azamgarh Division,PQpO0hxWAzu,NeNWp698eve.uBLH63dNSeY,4.0
201710,Prayagraj Division,jazfyzr02kh,n3L9KZq55UM.Ti9FJqkSK6J,2.0
201710,Kanpur Nagar Division,qTT8nTiU0SH,xFbpDV663ak.QLxp2ax8CRL,2508.0
201710,Varanasi Division,DKN52YzYUsX,SBtoYIVEDFS.Ti9FJqkSK6J,37445.0
201710,Ayodhya Division,pbjtM6RrgzH,vuzSex7ZCxC.Ti9FJqkSK6J,22.0
201710,Mirzapur Division,B5Cr0KNsqMm,KFyojgVb8Go.zJCowC71NtF,16.0
201710,Azamgarh Division,PQpO0hxWAzu,PZLXbWgoqhN.Ti9FJqkSK6J,5515.0
201710,Agra Division,XJMggNJYBFG,ExMplulIRYb.Ti9FJqkSK6J,289.0
201710,Azamgarh Division,PQpO0hxWAzu,hhsaXegbkhg.Ti9FJqkSK6J,3.0
201710,Chitrakoot Division,XGXEkQWtunf,aRueVYr35yM.Ti9FJqkSK6J,8563.0
201710,Varanasi Division,DKN52YzYUsX,KFyojgVb8Go.PWn0jSvveTs,0.0
201710,Agra Division,XJMggNJYBFG,KFyojgVb8Go.hbUkGAlIwu8,7.0
201710,Ayodhya Division,pbjtM6RrgzH,Tm1DMF0QpSX.Ti9FJqkSK6J,8.0
201710,Bareilly Division,KdUYmr64aLB,sNqvJFIliYY.Ti9FJqkSK6J,43943.0
201710,Moradabad Division,wUoXnBEvyKP,VGmj8dWOIBw.Ti9FJqkSK6J,999.0
201710,Saharanpur Division,NWr84AQOxJz,xFbpDV663ak.svtwwOpurbg,1725.0
201710,Meerut Division,UizVoYdewpy,Tm1DMF0QpSX.Ti9FJqkSK6J,3.0
201710,Mirzapur Division,B5Cr0KNsqMm,PJcjOAHVupY.Ti9FJqkSK6J,17.0
201710,Lucknow Division,R2NAbaekmwn,aknlXIekL1Z.iRNhRMvoSCx,18679.0
201710,Prayagraj Division,jazfyzr02kh,byP0VKnxVhr.Ti9FJqkSK6J,1.0
201710,Bareilly Division,KdUYmr64aLB,KFyojgVb8Go.v3ourGcXDlN,0.0
201710,Meerut Division,UizVoYdewpy,vuzSex7ZCxC.Ti9FJqkSK6J,11.0
201710,Mirzapur Division,B5Cr0KNsqMm,aRueVYr35yM.Ti9FJqkSK6J,8004.0
201710,Varanasi Division,DKN52YzYUsX,sNqvJFIliYY.Ti9FJqkSK6J,41003.0
201710,Lucknow Division,R2NAbaekmwn,KFyojgVb8Go.mrHdT99cCnv,0.0
201710,Bareilly Division,KdUYmr64aLB,DFDP0iJG63H.Ti9FJqkSK6J,1128.0
201710,Gonda Division,K7kAZbm3Vf3,uULzcMXOegs.Ti9FJqkSK6J,15.0
201710,Prayagraj Division,jazfyzr02kh,xFbpDV663ak.svtwwOpurbg,5168.0
201710,Meerut Division,UizVoYdewpy,WuvZWqTxZPX.Ti9FJqkSK6J,62.0
201710,Bareilly Division,KdUYmr64aLB,KFyojgVb8Go.PWn0jSvveTs,3.0
201710,Chitrakoot Division,XGXEkQWtunf,VGmj8dWOIBw.Ti9FJqkSK6J,667.0
201710,Kanpur Nagar Division,qTT8nTiU0SH,aknlXIekL1Z.iRNhRMvoSCx,8422.0
201710,Basti Division,gHvNAu4JzV7,byP0VKnxVhr.Ti9FJqkSK6J,13.0
201710,Moradabad Division,wUoXnBEvyKP,DFDP0iJG63H.Ti9FJqkSK6J,1542.0
201710,Chitrakoot Division,XGXEkQWtunf,KFyojgVb8Go.zJCowC71NtF,7.0
201710,Kanpur Nagar Division,qTT8nTiU0SH,KFyojgVb8Go.mrHdT99cCnv,0.0
201710,Varanasi Division,DKN52YzYUsX,SCutWcJX88a.Ti9FJqkSK6J,2.0
201710,Saharanpur Division,NWr84AQOxJz,KFyojgVb8Go.bg50uiDLvlP,0.0
201710,Saharanpur Division,NWr84AQOxJz,aSvhWxQO8Ck.Ti9FJqkSK6J,0.0
