calc_type,composite_index,composite_rank,date,district,district_id,div_map_id,division,domain,domain_index,domain_rank,indicator,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,quarter,type,type_index,type_rank,value,year
p,0.467675991,68.0,2017-10-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,communicable_diseases,0.67688429,39.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.35376857899999997,39.0,206,20.63124957,3,coverage,0.382220865,39.0,,2018
p,0.467675991,68.0,2017-10-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,communicable_diseases,0.67688429,39.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,1.0,1.0,206,100.0,3,quality,0.54679937,68.0,,2018
p,0.467675991,68.0,2017-10-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,family_planning,0.200077795,21.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.074402687,26.0,206,1.3614669990000001,3,coverage,0.382220865,39.0,,2018
p,0.467675991,68.0,2017-10-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,family_planning,0.200077795,21.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.325752903,17.0,206,5.41934591,3,coverage,0.382220865,39.0,,2018
p,0.467675991,68.0,2017-10-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,finance,0.487979944,35.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.487979944,35.0,206,1790.796526,3,coverage,0.382220865,39.0,,2018
p,0.45946024799999996,69.0,2017-10-01,Bahraich,iE0E3nLioFr,182,Gonda Division,ante_natal,0.120231058,70.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.120231058,70.0,180,22.95731008,3,coverage,0.244336102,73.0,,2018
p,0.45946024799999996,69.0,2017-10-01,Bahraich,iE0E3nLioFr,182,Gonda Division,delivery_care,0.50802522,49.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.189080836,72.0,180,19.03638717,3,coverage,0.244336102,73.0,,2018
p,0.45946024799999996,69.0,2017-10-01,Bahraich,iE0E3nLioFr,182,Gonda Division,delivery_care,0.50802522,49.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.005145173,42.0,180,0.13671875,3,quality,0.666713048,42.0,,2018
p,0.45946024799999996,69.0,2017-10-01,Bahraich,iE0E3nLioFr,182,Gonda Division,delivery_care,0.50802522,49.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.5182140789999999,19.0,180,6.875315497000001,3,quality,0.666713048,42.0,,2018
n,0.45946024799999996,69.0,2017-10-01,Bahraich,iE0E3nLioFr,182,Gonda Division,delivery_care,0.50802522,49.0,Still birth ratio,indicator_4,indicator_4,0.811635573,60.0,180,19.17865332,3,quality,0.666713048,42.0,,2018
p,0.45946024799999996,69.0,2017-10-01,Bahraich,iE0E3nLioFr,182,Gonda Division,post_natal_care,0.42632810200000004,31.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.42632810200000004,31.0,180,43.3861278,3,coverage,0.244336102,73.0,,2018
p,0.45946024799999996,69.0,2017-10-01,Bahraich,iE0E3nLioFr,182,Gonda Division,immunization,0.304801926,71.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.27774648399999996,71.0,180,39.7767167,3,coverage,0.244336102,73.0,,2018
p,0.45946024799999996,69.0,2017-10-01,Bahraich,iE0E3nLioFr,182,Gonda Division,immunization,0.304801926,71.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.331857367,62.0,180,0.790368779,3,quality,0.666713048,42.0,,2018
p,0.45946024799999996,69.0,2017-10-01,Bahraich,iE0E3nLioFr,182,Gonda Division,communicable_diseases,0.5,70.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.0,75.0,180,1.070084751,3,coverage,0.244336102,73.0,,2018
p,0.45946024799999996,69.0,2017-10-01,Bahraich,iE0E3nLioFr,182,Gonda Division,communicable_diseases,0.5,70.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,1.0,1.0,180,100.0,3,quality,0.666713048,42.0,,2018
p,0.45946024799999996,69.0,2017-10-01,Bahraich,iE0E3nLioFr,182,Gonda Division,family_planning,0.057126689,70.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.06213674,30.0,180,1.1443817379999999,3,coverage,0.244336102,73.0,,2018
p,0.45946024799999996,69.0,2017-10-01,Bahraich,iE0E3nLioFr,182,Gonda Division,family_planning,0.057126689,70.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.052116638,71.0,180,1.370567401,3,coverage,0.244336102,73.0,,2018
p,0.45946024799999996,69.0,2017-10-01,Bahraich,iE0E3nLioFr,182,Gonda Division,finance,0.827048962,4.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.827048962,4.0,180,2118.816304,3,coverage,0.244336102,73.0,,2018
p,0.545414869,45.0,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,0.50764981,35.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.50764981,35.0,183,56.88415306,3,coverage,0.360414192,51.0,,2018
p,0.545414869,45.0,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.549256469,41.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.420765021,47.0,183,31.49541801,3,coverage,0.360414192,51.0,,2018
p,0.545414869,45.0,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.549256469,41.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.0,55.0,183,0.0,3,quality,0.72286536,27.0,,2018
p,0.545414869,45.0,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.549256469,41.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.413317108,22.0,183,5.48361311,3,quality,0.72286536,27.0,,2018
n,0.545414869,45.0,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.549256469,41.0,Still birth ratio,indicator_4,indicator_4,0.813687279,58.0,183,18.98006135,3,quality,0.72286536,27.0,,2018
p,0.545414869,45.0,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,post_natal_care,0.379158725,39.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.379158725,39.0,183,40.18708958,3,coverage,0.360414192,51.0,,2018
p,0.545414869,45.0,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,immunization,0.634468845,24.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.604480635,30.0,183,65.59614826,3,coverage,0.360414192,51.0,,2018
p,0.545414869,45.0,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,immunization,0.634468845,24.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.664457054,26.0,183,0.96002628,3,quality,0.72286536,27.0,,2018
p,0.545414869,45.0,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,0.604689392,54.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.20937878399999998,57.0,183,12.64740718,3,coverage,0.360414192,51.0,,2018
p,0.545414869,45.0,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,0.604689392,54.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,1.0,1.0,183,100.0,3,quality,0.72286536,27.0,,2018
p,0.545414869,45.0,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,family_planning,0.12781226,40.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.029031391,53.0,183,0.558476431,3,coverage,0.360414192,51.0,,2018
p,0.545414869,45.0,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,family_planning,0.12781226,40.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.22659313,36.0,183,3.95215749,3,coverage,0.360414192,51.0,,2018
p,0.545414869,45.0,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,finance,0.5062560420000001,33.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.5062560420000001,33.0,183,1808.4770600000002,3,coverage,0.360414192,51.0,,2018
p,0.646506861,11.0,2017-10-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,ante_natal,0.40498632100000004,43.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.40498632100000004,43.0,175,47.89375693,3,coverage,0.426539719,21.0,,2018
p,0.646506861,11.0,2017-10-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,delivery_care,0.842751782,5.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.599519523,26.0,175,41.10810632,3,coverage,0.426539719,21.0,,2018
p,0.646506861,11.0,2017-10-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,delivery_care,0.842751782,5.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.025386927000000004,28.0,175,0.6745874590000001,3,quality,0.802515451,11.0,,2018
p,0.646506861,11.0,2017-10-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,delivery_care,0.842751782,5.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,1.0,1.0,175,13.26732673,3,quality,0.802515451,11.0,,2018
n,0.646506861,11.0,2017-10-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,delivery_care,0.842751782,5.0,Still birth ratio,indicator_4,indicator_4,0.903348897,19.0,175,10.30139222,3,quality,0.802515451,11.0,,2018
p,0.646506861,11.0,2017-10-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,post_natal_care,0.691109801,7.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.691109801,7.0,175,61.34368499,3,coverage,0.426539719,21.0,,2018
p,0.646506861,11.0,2017-10-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,immunization,0.504383616,55.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.727441252,16.0,175,75.31283452,3,coverage,0.426539719,21.0,,2018
p,0.646506861,11.0,2017-10-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,immunization,0.504383616,55.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.28132598,68.0,175,0.764592961,3,quality,0.802515451,11.0,,2018
p,0.646506861,11.0,2017-10-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,communicable_diseases,0.666239715,44.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.33247943,44.0,175,19.45409429,3,coverage,0.426539719,21.0,,2018
p,0.646506861,11.0,2017-10-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,communicable_diseases,0.666239715,44.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,1.0,1.0,175,100.0,3,quality,0.802515451,11.0,,2018
p,0.646506861,11.0,2017-10-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,family_planning,0.18054358399999998,24.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.12988539300000002,12.0,175,2.3434113819999998,3,coverage,0.426539719,21.0,,2018
p,0.646506861,11.0,2017-10-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,family_planning,0.18054358399999998,24.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.23120177600000005,34.0,175,4.020347967,3,coverage,0.426539719,21.0,,2018
p,0.646506861,11.0,2017-10-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,finance,0.295694254,59.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.295694254,59.0,175,1604.776848,3,coverage,0.426539719,21.0,,2018
p,0.683178163,4.0,2017-10-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,ante_natal,0.9277213,5.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.9277213,5.0,161,93.67044551,3,coverage,0.62653028,3.0,,2018
p,0.683178163,4.0,2017-10-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,delivery_care,0.823384502,6.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.5765668420000001,31.0,161,39.87380473,3,coverage,0.62653028,3.0,,2018
p,0.683178163,4.0,2017-10-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,delivery_care,0.823384502,6.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.291471087,7.0,161,7.745039086,3,quality,0.794882267,12.0,,2018
p,0.683178163,4.0,2017-10-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,delivery_care,0.823384502,6.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.661002283,11.0,161,8.769733261,3,quality,0.794882267,12.0,,2018
n,0.683178163,4.0,2017-10-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,delivery_care,0.823384502,6.0,Still birth ratio,indicator_4,indicator_4,0.941113293,6.0,161,6.646041022,3,quality,0.794882267,12.0,,2018
p,0.683178163,4.0,2017-10-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,post_natal_care,0.57154884,15.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.57154884,15.0,161,53.23503241,3,coverage,0.62653028,3.0,,2018
p,0.683178163,4.0,2017-10-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,immunization,0.451736604,59.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.617530803,26.0,161,66.62740843,3,coverage,0.62653028,3.0,,2018
p,0.683178163,4.0,2017-10-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,immunization,0.451736604,59.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.28594240600000004,67.0,161,0.766947778,3,quality,0.794882267,12.0,,2018
p,0.683178163,4.0,2017-10-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,1.0,1.0,161,56.36375969,3,coverage,0.62653028,3.0,,2018
p,0.683178163,4.0,2017-10-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,communicable_diseases,1.0,1.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,1.0,1.0,161,100.0,3,quality,0.794882267,12.0,,2018
p,0.683178163,4.0,2017-10-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,family_planning,0.253095962,12.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.05794790900000001,33.0,161,1.070246945,3,coverage,0.62653028,3.0,,2018
p,0.683178163,4.0,2017-10-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,family_planning,0.253095962,12.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.44824401399999997,11.0,161,7.2317496010000015,3,coverage,0.62653028,3.0,,2018
p,0.683178163,4.0,2017-10-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,finance,0.8126825329999999,5.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.8126825329999999,5.0,161,2104.918033,3,coverage,0.62653028,3.0,,2018
p,0.539177922,47.0,2017-10-01,Amroha,hgquAmZaNBu,134,Moradabad Division,ante_natal,0.549647613,28.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.549647613,28.0,137,60.56196392,3,coverage,0.365962909,45.0,,2018
p,0.539177922,47.0,2017-10-01,Amroha,hgquAmZaNBu,134,Moradabad Division,delivery_care,0.530287305,45.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.71295505,13.0,137,47.20820646,3,coverage,0.365962909,45.0,,2018
p,0.539177922,47.0,2017-10-01,Amroha,hgquAmZaNBu,134,Moradabad Division,delivery_care,0.530287305,45.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.0,55.0,137,0.0,3,quality,0.5331685429999999,71.0,,2018
p,0.539177922,47.0,2017-10-01,Amroha,hgquAmZaNBu,134,Moradabad Division,delivery_care,0.530287305,45.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.0,63.0,137,0.0,3,quality,0.5331685429999999,71.0,,2018
n,0.539177922,47.0,2017-10-01,Amroha,hgquAmZaNBu,134,Moradabad Division,delivery_care,0.530287305,45.0,Still birth ratio,indicator_4,indicator_4,0.877906865,32.0,137,12.76401763,3,quality,0.5331685429999999,71.0,,2018
p,0.539177922,47.0,2017-10-01,Amroha,hgquAmZaNBu,134,Moradabad Division,post_natal_care,0.14661632800000002,69.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.14661632800000002,69.0,137,24.41600952,3,coverage,0.365962909,45.0,,2018
p,0.539177922,47.0,2017-10-01,Amroha,hgquAmZaNBu,134,Moradabad Division,immunization,0.341030436,69.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.427293565,55.0,137,51.59433847,3,coverage,0.365962909,45.0,,2018
p,0.539177922,47.0,2017-10-01,Amroha,hgquAmZaNBu,134,Moradabad Division,immunization,0.341030436,69.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.254767308,70.0,137,0.75104551,3,quality,0.5331685429999999,71.0,,2018
p,0.539177922,47.0,2017-10-01,Amroha,hgquAmZaNBu,134,Moradabad Division,communicable_diseases,0.669509433,42.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.3390188670000001,42.0,137,19.81568376,3,coverage,0.365962909,45.0,,2018
p,0.539177922,47.0,2017-10-01,Amroha,hgquAmZaNBu,134,Moradabad Division,communicable_diseases,0.669509433,42.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,1.0,1.0,137,100.0,3,quality,0.5331685429999999,71.0,,2018
p,0.539177922,47.0,2017-10-01,Amroha,hgquAmZaNBu,134,Moradabad Division,family_planning,0.21069196399999998,17.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.08937431400000001,22.0,137,1.62643795,3,coverage,0.365962909,45.0,,2018
p,0.539177922,47.0,2017-10-01,Amroha,hgquAmZaNBu,134,Moradabad Division,family_planning,0.21069196399999998,17.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.332009613,16.0,137,5.511921476,3,coverage,0.365962909,45.0,,2018
p,0.539177922,47.0,2017-10-01,Amroha,hgquAmZaNBu,134,Moradabad Division,finance,0.330787922,56.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.330787922,56.0,137,1638.726919,3,coverage,0.365962909,45.0,,2018
p,0.500865672,62.0,2017-10-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,ante_natal,0.352853216,53.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.352853216,53.0,182,43.32838244,3,coverage,0.269715788,70.0,,2018
p,0.500865672,62.0,2017-10-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,delivery_care,0.34696000200000005,69.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.201606555,71.0,182,19.70996924,3,coverage,0.269715788,70.0,,2018
p,0.500865672,62.0,2017-10-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,delivery_care,0.34696000200000005,69.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.001024632,53.0,182,0.02722676,3,quality,0.524091189,72.0,,2018
p,0.500865672,62.0,2017-10-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,delivery_care,0.34696000200000005,69.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.002139256,60.0,182,0.028382214,3,quality,0.524091189,72.0,,2018
n,0.500865672,62.0,2017-10-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,delivery_care,0.34696000200000005,69.0,Still birth ratio,indicator_4,indicator_4,0.836109563,48.0,182,16.80972818,3,quality,0.524091189,72.0,,2018
p,0.500865672,62.0,2017-10-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,post_natal_care,0.293329883,47.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.293329883,47.0,182,34.36615733,3,coverage,0.269715788,70.0,,2018
p,0.500865672,62.0,2017-10-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,immunization,0.295165593,72.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.333239878,67.0,182,44.16195741,3,coverage,0.269715788,70.0,,2018
