calc_type,composite_index,composite_rank,date,district,district_id,div_map_id,division,domain,domain_index,domain_rank,indicator,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,type,type_index,type_rank,value,year
p,0.483580568,65.0,2017-04-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,finance,0.401548641,42.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.401548641,42.0,206,22574.86137,coverage,0.442103766,32.0,,2018
p,0.468519891,69.0,2017-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,ante_natal,0.119361656,70.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.119361656,70.0,180,24.81495295,coverage,0.350263334,68.0,,2018
p,0.468519891,69.0,2017-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,delivery_care,0.453006415,50.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.224492829,67.0,180,48.42428984,coverage,0.350263334,68.0,,2018
p,0.468519891,69.0,2017-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,delivery_care,0.453006415,50.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.008873393,44.0,180,0.2038158,quality,0.58664407,49.0,,2018
p,0.468519891,69.0,2017-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,delivery_care,0.453006415,50.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.46015082,20.0,180,6.502430402000001,quality,0.58664407,49.0,,2018
n,0.468519891,69.0,2017-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,delivery_care,0.453006415,50.0,Still birth ratio,indicator_4,indicator_4,0.665502203,65.0,180,20.94311216,quality,0.58664407,49.0,,2018
p,0.468519891,69.0,2017-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,post_natal_care,0.420048869,31.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.420048869,31.0,180,42.59362617,coverage,0.350263334,68.0,,2018
p,0.468519891,69.0,2017-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,immunization,0.6060249329999999,66.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,1.0,1.0,180,100.0,coverage,0.350263334,68.0,,2018
p,0.468519891,69.0,2017-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,immunization,0.6060249329999999,66.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.212049866,67.0,180,0.898630595,quality,0.58664407,49.0,,2018
p,0.468519891,69.0,2017-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,communicable_diseases,0.517122977,69.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.034245954,74.0,180,2.949257973,coverage,0.350263334,68.0,,2018
p,0.468519891,69.0,2017-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,communicable_diseases,0.517122977,69.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,1.0,1.0,180,100.0,quality,0.58664407,49.0,,2018
p,0.468519891,69.0,2017-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,family_planning,0.066439122,72.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.07035901,43.0,180,1.733809804,coverage,0.350263334,68.0,,2018
p,0.468519891,69.0,2017-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,family_planning,0.066439122,72.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.062519233,71.0,180,2.8823957360000003,coverage,0.350263334,68.0,,2018
p,0.468519891,69.0,2017-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,finance,0.8710791240000001,3.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.8710791240000001,3.0,180,27504.00366,coverage,0.350263334,68.0,,2018
p,0.549273111,46.0,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,0.44738909,39.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.44738909,39.0,183,52.82049936,coverage,0.432535932,40.0,,2018
p,0.549273111,46.0,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.518486436,40.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.434422204,46.0,183,62.10599309,coverage,0.432535932,40.0,,2018
p,0.549273111,46.0,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.518486436,40.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.0,62.0,183,0.0,quality,0.662628244,34.0,,2018
p,0.549273111,46.0,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.518486436,40.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.390068572,25.0,183,5.512092192999999,quality,0.662628244,34.0,,2018
n,0.549273111,46.0,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.518486436,40.0,Still birth ratio,indicator_4,indicator_4,0.7309685340000001,51.0,183,17.02156517,quality,0.662628244,34.0,,2018
p,0.549273111,46.0,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,post_natal_care,0.570084276,17.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.570084276,17.0,183,52.45812382,coverage,0.432535932,40.0,,2018
p,0.549273111,46.0,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,immunization,0.764737936,25.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,1.0,1.0,183,100.0,coverage,0.432535932,40.0,,2018
p,0.549273111,46.0,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,immunization,0.764737936,25.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.529475872,25.0,183,1.042894893,quality,0.662628244,34.0,,2018
p,0.549273111,46.0,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,0.597792054,58.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.195584109,60.0,183,12.77099748,coverage,0.432535932,40.0,,2018
p,0.549273111,46.0,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,0.597792054,58.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,1.0,1.0,183,100.0,quality,0.662628244,34.0,,2018
p,0.549273111,46.0,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,family_planning,0.142579741,48.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.045789689,60.0,183,1.174049494,coverage,0.432535932,40.0,,2018
p,0.549273111,46.0,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,family_planning,0.142579741,48.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.239369793,40.0,183,7.499285747999999,coverage,0.432535932,40.0,,2018
p,0.549273111,46.0,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,finance,0.527648294,32.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.527648294,32.0,183,23898.65855,coverage,0.432535932,40.0,,2018
p,0.653924886,10.0,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,ante_natal,0.358031692,49.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.358031692,49.0,175,45.1915559,coverage,0.475468598,25.0,,2018
p,0.653924886,10.0,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,delivery_care,0.7984155009999999,4.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.513155247,29.0,175,67.23725278,coverage,0.475468598,25.0,,2018
p,0.653924886,10.0,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,delivery_care,0.7984155009999999,4.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.024658464,32.0,175,0.566388115,quality,0.756639115,8.0,,2018
p,0.653924886,10.0,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,delivery_care,0.7984155009999999,4.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,1.0,1.0,175,14.13108512,quality,0.756639115,8.0,,2018
n,0.653924886,10.0,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,delivery_care,0.7984155009999999,4.0,Still birth ratio,indicator_4,indicator_4,0.8574327909999999,17.0,175,9.446136375,quality,0.756639115,8.0,,2018
p,0.653924886,10.0,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,post_natal_care,0.698314173,9.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.698314173,9.0,175,60.88895724,coverage,0.475468598,25.0,,2018
p,0.653924886,10.0,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,immunization,0.572232603,70.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,1.0,1.0,175,100.0,coverage,0.475468598,25.0,,2018
p,0.653924886,10.0,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,immunization,0.572232603,70.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.144465205,71.0,175,0.8679146059999999,quality,0.756639115,8.0,,2018
p,0.653924886,10.0,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,communicable_diseases,0.667312073,36.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.334624146,36.0,175,21.23530046,coverage,0.475468598,25.0,,2018
p,0.653924886,10.0,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,communicable_diseases,0.667312073,36.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,1.0,1.0,175,100.0,quality,0.756639115,8.0,,2018
p,0.653924886,10.0,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,family_planning,0.273610415,19.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.281671967,12.0,175,6.548131164,coverage,0.475468598,25.0,,2018
p,0.653924886,10.0,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,family_planning,0.273610415,19.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.265548862,36.0,175,8.182720866,coverage,0.475468598,25.0,,2018
p,0.653924886,10.0,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,finance,0.352402698,50.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.352402698,50.0,175,22058.92608,coverage,0.475468598,25.0,,2018
p,0.701154555,5.0,2017-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,ante_natal,0.829127976,7.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.829127976,7.0,161,85.41169451,coverage,0.7100129040000001,4.0,,2018
p,0.701154555,5.0,2017-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,delivery_care,0.863930057,3.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.828270959,8.0,161,87.77425324,coverage,0.7100129040000001,4.0,,2018
p,0.701154555,5.0,2017-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,delivery_care,0.863930057,3.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.247044391,9.0,161,5.674441364,quality,0.752238744,10.0,,2018
p,0.701154555,5.0,2017-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,delivery_care,0.863930057,3.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.601696849,10.0,161,8.502629394,quality,0.752238744,10.0,,2018
n,0.701154555,5.0,2017-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,delivery_care,0.863930057,3.0,Still birth ratio,indicator_4,indicator_4,0.914777972,7.0,161,6.011060351,quality,0.752238744,10.0,,2018
p,0.701154555,5.0,2017-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,post_natal_care,0.618814204,14.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.618814204,14.0,161,55.66200931,coverage,0.7100129040000001,4.0,,2018
p,0.701154555,5.0,2017-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,immunization,0.622717881,63.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,1.0,1.0,161,100.0,coverage,0.7100129040000001,4.0,,2018
p,0.701154555,5.0,2017-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,immunization,0.622717881,63.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.245435763,64.0,161,0.913803873,quality,0.752238744,10.0,,2018
p,0.701154555,5.0,2017-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,communicable_diseases,0.952416275,3.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.904832551,3.0,161,55.94772424,coverage,0.7100129040000001,4.0,,2018
p,0.701154555,5.0,2017-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,communicable_diseases,0.952416275,3.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,1.0,1.0,161,100.0,quality,0.752238744,10.0,,2018
p,0.701154555,5.0,2017-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,family_planning,0.353270515,11.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.114264876,30.0,161,2.7341126410000003,coverage,0.7100129040000001,4.0,,2018
p,0.701154555,5.0,2017-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,family_planning,0.353270515,11.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.592276154,10.0,161,16.71231768,coverage,0.7100129040000001,4.0,,2018
p,0.701154555,5.0,2017-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,finance,0.7925165129999999,7.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.7925165129999999,7.0,161,26679.25148000001,coverage,0.7100129040000001,4.0,,2018
p,0.5471526170000001,48.0,2017-04-01,Amroha,hgquAmZaNBu,134,Moradabad Division,ante_natal,0.506515819,26.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.506515819,26.0,137,57.86848073,coverage,0.395633188,54.0,,2018
p,0.5471526170000001,48.0,2017-04-01,Amroha,hgquAmZaNBu,134,Moradabad Division,delivery_care,0.435828018,55.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.493451468,31.0,137,65.95310063,coverage,0.395633188,54.0,,2018
p,0.5471526170000001,48.0,2017-04-01,Amroha,hgquAmZaNBu,134,Moradabad Division,delivery_care,0.435828018,55.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.0,62.0,137,0.0,quality,0.522685693,67.0,,2018
p,0.5471526170000001,48.0,2017-04-01,Amroha,hgquAmZaNBu,134,Moradabad Division,delivery_care,0.435828018,55.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.034966716,59.0,137,0.4941176470000001,quality,0.522685693,67.0,,2018
n,0.5471526170000001,48.0,2017-04-01,Amroha,hgquAmZaNBu,134,Moradabad Division,delivery_care,0.435828018,55.0,Still birth ratio,indicator_4,indicator_4,0.779065868,38.0,137,14.14045122,quality,0.522685693,67.0,,2018
p,0.5471526170000001,48.0,2017-04-01,Amroha,hgquAmZaNBu,134,Moradabad Division,post_natal_care,0.135515255,69.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.135515255,69.0,137,23.88616748,coverage,0.395633188,54.0,,2018
p,0.5471526170000001,48.0,2017-04-01,Amroha,hgquAmZaNBu,134,Moradabad Division,immunization,0.6383550929999999,62.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,1.0,1.0,137,100.0,coverage,0.395633188,54.0,,2018
p,0.5471526170000001,48.0,2017-04-01,Amroha,hgquAmZaNBu,134,Moradabad Division,immunization,0.6383550929999999,62.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.276710187,63.0,137,0.928017525,quality,0.522685693,67.0,,2018
p,0.5471526170000001,48.0,2017-04-01,Amroha,hgquAmZaNBu,134,Moradabad Division,communicable_diseases,0.664469226,37.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.328938451,37.0,137,20.88917395,coverage,0.395633188,54.0,,2018
p,0.5471526170000001,48.0,2017-04-01,Amroha,hgquAmZaNBu,134,Moradabad Division,communicable_diseases,0.664469226,37.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,1.0,1.0,137,100.0,quality,0.522685693,67.0,,2018
p,0.5471526170000001,48.0,2017-04-01,Amroha,hgquAmZaNBu,134,Moradabad Division,family_planning,0.231394165,25.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.110993109,32.0,137,2.659572298,coverage,0.395633188,54.0,,2018
p,0.5471526170000001,48.0,2017-04-01,Amroha,hgquAmZaNBu,134,Moradabad Division,family_planning,0.231394165,25.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.351795221,22.0,137,10.43428259,coverage,0.395633188,54.0,,2018
p,0.5471526170000001,48.0,2017-04-01,Amroha,hgquAmZaNBu,134,Moradabad Division,finance,0.2378561810000001,63.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.2378561810000001,63.0,137,20856.41399,coverage,0.395633188,54.0,,2018
p,0.501494984,60.0,2017-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,ante_natal,0.366174207,48.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.366174207,48.0,182,45.88672815,coverage,0.3533424000000001,67.0,,2018
p,0.501494984,60.0,2017-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,delivery_care,0.305342596,71.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.166568593,70.0,182,44.64920018,coverage,0.3533424000000001,67.0,,2018
p,0.501494984,60.0,2017-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,delivery_care,0.305342596,71.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.000591756,61.0,182,0.013592233,quality,0.439883955,74.0,,2018
p,0.501494984,60.0,2017-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,delivery_care,0.305342596,71.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.004076772,64.0,182,0.057609217,quality,0.439883955,74.0,,2018
n,0.501494984,60.0,2017-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,delivery_care,0.305342596,71.0,Still birth ratio,indicator_4,indicator_4,0.7447906670000001,48.0,182,16.19359534,quality,0.439883955,74.0,,2018
p,0.501494984,60.0,2017-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,post_natal_care,0.253159116,52.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.253159116,52.0,182,31.6209923,coverage,0.3533424000000001,67.0,,2018
p,0.501494984,60.0,2017-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,immunization,0.505038311,73.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,1.0,1.0,182,100.0,coverage,0.3533424000000001,67.0,,2018
p,0.501494984,60.0,2017-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,immunization,0.505038311,73.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.010076622,74.0,182,0.806837459,quality,0.439883955,74.0,,2018
p,0.501494984,60.0,2017-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,communicable_diseases,0.6103523829999999,53.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.220704765,53.0,182,14.30026093,coverage,0.3533424000000001,67.0,,2018
p,0.501494984,60.0,2017-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,communicable_diseases,0.6103523829999999,53.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,1.0,1.0,182,100.0,quality,0.439883955,74.0,,2018
p,0.501494984,60.0,2017-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,family_planning,0.119423253,57.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.023589197000000003,72.0,182,0.6682579679999999,coverage,0.3533424000000001,67.0,,2018
