block,block_id,calc_type,date,district,district_id,division,domain,indicator,indicator_id,perc_point,type,year
Ballia Pandah,F6ojCWU9pCH,p,2021-04-01,Ballia,oNDvGBE5fLq,Azamgarh Division,ante_natal,PW treated with severe anemia,indicator_3,24.0,ante_natal,2022
Kaptanganj Basti,XyOAuYi23Qw,p,2021-04-01,Basti,J1P16zQEOUT,Basti Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Niyamtabad,FyHWyWYiq51,p,2021-04-01,Chandauli,ClbehnmwSec,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Rampur Mathura,tvZfs4DYlev,p,2021-04-01,Sitapur,XxaOowFtkiJ,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Bharawan,wPymOYKUUFI,p,2021-04-01,Hardoi,MTIkUw5q5pX,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,54.729729729729726,ante_natal,2022
Hariharpur Rani,miFaxMESSJ2,p,2021-04-01,Shrawasti,oyTwneTbWDx,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,ante_natal,2022
Meerut MEERUT,FX5OPO64IaR,p,2021-04-01,Meerut,v8YGmR7nOdj,Meerut Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Varanasi Cholapur,HonPmXiTJw7,p,2021-04-01,Varanasi,LeuBT7KfuuA,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Varanasi Sewapuri,NJxCMa3k532,p,2021-04-01,Varanasi,LeuBT7KfuuA,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,58.333333333333336,ante_natal,2022
Amroha DHQ,Ygt5E2MGGWd,p,2021-04-01,Amroha,hgquAmZaNBu,Moradabad Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,ante_natal,2022
Jalaun  DHQ,L75X9VvSfGc,p,2021-04-01,Jalaun,NL5xiiHZQSC,Jhansi Division,ante_natal,PW treated with severe anemia,indicator_3,40.32258064516129,ante_natal,2022
Deoria Selampur,YRYbXgGEgwG,p,2021-04-01,Deoria,Tf9b9qcbghH,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Jaitpur,HuW3JM0nGTz,p,2021-04-01,Mahoba,sUQMxIc3yXj,Chitrakoot Division,ante_natal,PW treated with severe anemia,indicator_3,45.83333333333333,ante_natal,2022
Asmoli,Xkw9hBGJS6I,p,2021-04-01,Sambhal,YzHpzrN0eLv,Moradabad Division,ante_natal,PW treated with severe anemia,indicator_3,83.17757009345794,ante_natal,2022
Khutar,ROeKhlePe7w,p,2021-04-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,ante_natal,PW treated with severe anemia,indicator_3,27.450980392156865,ante_natal,2022
Gugrapur,ZawkcSeJU8n,p,2021-04-01,Kannauj,IhQbDYRiF8w,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,50.0,ante_natal,2022
Ghazipur Jakahania,NbXqavwiDug,p,2021-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,5.161290322580645,ante_natal,2022
Samsabad,istRPh0AKbM,p,2021-04-01,Farrukhabad,uEEwlAGZXWW,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,19.767441860465116,ante_natal,2022
Lakhimpur DHQ,PDw9OZ2oKqK,p,2021-04-01,Lakhimpur Kheri,d9ZuMopgX29,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,ante_natal,2022
Tandiyanwa,DSmdrNpxWTp,p,2021-04-01,Hardoi,MTIkUw5q5pX,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,21.428571428571427,ante_natal,2022
Etah DHQ,MoUVR7OhsJp,p,2021-04-01,Etah,ZLcx4iOVyN5,Alligarh Division,ante_natal,PW treated with severe anemia,indicator_3,95.15418502202643,ante_natal,2022
Mathura DHQ,K2r1bjs4mb5,p,2021-04-01,Mathura,KP2BUB1npih,Agra Division,ante_natal,PW treated with severe anemia,indicator_3,65.38461538461539,ante_natal,2022
Haidergarh,rFyFe7T2XXz,p,2021-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,ante_natal,2022
Swar,nwSfqFHkPxa,p,2021-04-01,Rampur,IU006h5U7jj,Moradabad Division,ante_natal,PW treated with severe anemia,indicator_3,4.040404040404041,ante_natal,2022
Aaspurdavsra,iobObmzVNqo,p,2021-04-01,Pratapgarh,fz7bJo3egPX,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Meerut Rajpura,Vqeqm6XaBle,p,2021-04-01,Meerut,v8YGmR7nOdj,Meerut Division,ante_natal,PW treated with severe anemia,indicator_3,4.3478260869565215,ante_natal,2022
Banki,zrtAHVhGVAe,p,2021-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,ante_natal,PW treated with severe anemia,indicator_3,76.41196013289037,ante_natal,2022
Asafpur,A8jhC64rvlS,p,2021-04-01,Budaun,eA37kyBRRuZ,Bareilly Division,ante_natal,PW treated with severe anemia,indicator_3,47.82608695652174,ante_natal,2022
Saharanpur Sarsawa,J4lOM1HGEln,p,2021-04-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,ante_natal,PW treated with severe anemia,indicator_3,8.955223880597014,ante_natal,2022
Manikpur,lNpqSHtjFu3,p,2021-04-01,Chitrakoot,i2fSZZ3QAJJ,Chitrakoot Division,ante_natal,PW treated with severe anemia,indicator_3,56.56565656565656,ante_natal,2022
Mudia Nawi Bux,pzDsoCMcPwD,p,2021-04-01,Bareilly,vVqY3DPcpHf,Bareilly Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Bhagtepurtanda,f4VnN0yydmT,p,2021-04-01,Moradabad,YQNQoPjAIpV,Moradabad Division,ante_natal,PW treated with severe anemia,indicator_3,12.244897959183673,ante_natal,2022
Gunnour,WtDIWivefft,p,2021-04-01,Sambhal,YzHpzrN0eLv,Moradabad Division,ante_natal,PW treated with severe anemia,indicator_3,34.24657534246575,ante_natal,2022
Meerut Machra,qeUdKRqslg0,p,2021-04-01,Meerut,v8YGmR7nOdj,Meerut Division,ante_natal,PW treated with severe anemia,indicator_3,14.423076923076922,ante_natal,2022
Auraiya DHQ,lMDCwvmApOX,p,2021-04-01,Auraiya,Bd6E8zkVvVt,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,75.0,ante_natal,2022
Belghat,l4r3ouFQPZS,p,2021-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Ghaziabad Muradnagar,qpjXx2KEA28,p,2021-04-01,Ghaziabad,M5NHlfAaKYI,Meerut Division,ante_natal,PW treated with severe anemia,indicator_3,94.11764705882352,ante_natal,2022
Etawah Thakha,vVEYFNLCthf,p,2021-04-01,Etawah,Pm0jLk6EAiE,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,61.36363636363637,ante_natal,2022
Ahirori,JNhW47eyrRv,p,2021-04-01,Hardoi,MTIkUw5q5pX,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,16.071428571428573,ante_natal,2022
Iglas,XYBTVZE0LeN,p,2021-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,ante_natal,PW treated with severe anemia,indicator_3,34.69387755102041,ante_natal,2022
Ghazipur DHQ,PEDIETmpZdA,p,2021-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,ante_natal,2022
Mainpuri Kishni,yWnYeaWXCE1,p,2021-04-01,Mainpuri,XBLhrSWGytu,Agra Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,ante_natal,2022
Ghazipur Sadar,VivEa0lrJEt,p,2021-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Baraun,XIqs5K6oAlM,p,2021-04-01,Farrukhabad,uEEwlAGZXWW,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,8.75,ante_natal,2022
Chayal,QGh6NT0LgVl,p,2021-04-01,Kaushambi,PAj0oVY0Dxu,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,43.24324324324324,ante_natal,2022
Mawai,QSXk2hR3eYG,p,2021-04-01,Ayodhya,b4XkXzoGqFY,Ayodhya Division,ante_natal,PW treated with severe anemia,indicator_3,41.07142857142857,ante_natal,2022
Puranpur,WQzG2MmpgAg,p,2021-04-01,Pilibhit,c96jwckSd6j,Bareilly Division,ante_natal,PW treated with severe anemia,indicator_3,72.5609756097561,ante_natal,2022
Saharanpur DHQ,oJLTrPrhs93,p,2021-04-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,ante_natal,2022
Jalalpur,OmRJBPDSih0,p,2021-04-01,Jaunpur,gmw76vAUMqz,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,79.06976744186046,ante_natal,2022
Khekra,Ga0Whh9BsGr,p,2021-04-01,Bagpat,HJIS3IrQ0Nj,Meerut Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Rae Bareli Sarani,H1W08wOkXWC,p,2021-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Majhganwa,XmU9noLyhIA,p,2021-04-01,Bareilly,vVqY3DPcpHf,Bareilly Division,ante_natal,PW treated with severe anemia,indicator_3,2.7777777777777777,ante_natal,2022
Mainpuri Sultanganj,Ri9nZlNp7vJ,p,2021-04-01,Mainpuri,XBLhrSWGytu,Agra Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Firozabad Firozabad,R0tPbvDqGLH,p,2021-04-01,Firozabad,eJTsuE56XDF,Agra Division,ante_natal,PW treated with severe anemia,indicator_3,92.27053140096618,ante_natal,2022
Nidholikala,w3fNposwL8t,p,2021-04-01,Etah,ZLcx4iOVyN5,Alligarh Division,ante_natal,PW treated with severe anemia,indicator_3,10.303030303030303,ante_natal,2022
Muzaffarnagar Sadar,xInsVC065RU,p,2021-04-01,Muzaffarnagar,MVQs2RrS1Nw,Saharanpur Division,ante_natal,PW treated with severe anemia,indicator_3,85.38205980066445,ante_natal,2022
Maunathbhanjan DHQ,Obe6UPmf0LR,p,2021-04-01,Maunathbhanjan,CBSB9v92AwT,Azamgarh Division,ante_natal,PW treated with severe anemia,indicator_3,4.724409448818897,ante_natal,2022
Marihan Patehara,sh5GrKleZLD,p,2021-04-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,ante_natal,PW treated with severe anemia,indicator_3,38.46153846153847,ante_natal,2022
Marouri,B6BzDe4ryaa,p,2021-04-01,Pilibhit,c96jwckSd6j,Bareilly Division,ante_natal,PW treated with severe anemia,indicator_3,85.71428571428571,ante_natal,2022
Mainpuri Kuchela,F3H22yde6Oa,p,2021-04-01,Mainpuri,XBLhrSWGytu,Agra Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Firozabad Jasrana,C4DRedrM3Pb,p,2021-04-01,Firozabad,eJTsuE56XDF,Agra Division,ante_natal,PW treated with severe anemia,indicator_3,24.369747899159663,ante_natal,2022
Dilhari,yslHqhvvXn0,p,2021-04-01,Moradabad,YQNQoPjAIpV,Moradabad Division,ante_natal,PW treated with severe anemia,indicator_3,25.78125,ante_natal,2022
Pallia,dQnnkXYAcff,p,2021-04-01,Lakhimpur Kheri,d9ZuMopgX29,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,ante_natal,2022
Kalakaker,qmMPEkTsow1,p,2021-04-01,Pratapgarh,fz7bJo3egPX,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,35.294117647058826,ante_natal,2022
Sujanganj,dQvMLUi5rMw,p,2021-04-01,Jaunpur,gmw76vAUMqz,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,78.84615384615384,ante_natal,2022
Rupaideeh,l9TKc1gE8KO,p,2021-04-01,Gonda,y8WarEkWCul,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,ante_natal,2022
Ghazipur Karanda,J01CgvckM2C,p,2021-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Sant Ravidas Nagar Deegh,RT2WzsnRZJi,p,2021-04-01,Bhadohi,PeUY1vj02UQ,Mirzapur Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,ante_natal,2022
Laharpur,tIk5hphkbm1,p,2021-04-01,Sitapur,XxaOowFtkiJ,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Kushinagar Motichak,BhMAwU8XZey,p,2021-04-01,Kushinagar,xUeHwd9FQkg,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,2.941176470588235,ante_natal,2022
Mathura Chatta,BEiGzI07UOM,p,2021-04-01,Mathura,KP2BUB1npih,Agra Division,ante_natal,PW treated with severe anemia,indicator_3,53.71900826446281,ante_natal,2022
Bansi,dMZKc4fIqCl,p,2021-04-01,Siddharth Nagar,cP0p8qfm3il,Basti Division,ante_natal,PW treated with severe anemia,indicator_3,72.94117647058823,ante_natal,2022
Dahagawan,yxi8x9cQDKH,p,2021-04-01,Budaun,eA37kyBRRuZ,Bareilly Division,ante_natal,PW treated with severe anemia,indicator_3,10.95890410958904,ante_natal,2022
Meja,En85jBKx0aq,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,75.0,ante_natal,2022
Panchperwa,XAFh3sUMv2B,p,2021-04-01,Balrampur,uS0pNSxN3sS,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,71.42857142857143,ante_natal,2022
Bhadurpur,Rhej6WFZaSI,p,2021-04-01,Basti,J1P16zQEOUT,Basti Division,ante_natal,PW treated with severe anemia,indicator_3,2.941176470588235,ante_natal,2022
Bahadurpur,tqyaSDfRN87,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,7.971014492753622,ante_natal,2022
Bahraich DHQ,sGS6zRDhdsB,p,2021-04-01,Bahraich,iE0E3nLioFr,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,44.20600858369099,ante_natal,2022
Myoerpur,Gbo5ncDmsIv,p,2021-04-01,Sonbhadra,NNk3JP90QZ5,Mirzapur Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,ante_natal,2022
Jamalpur,Dga9ieikVr5,p,2021-04-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,ante_natal,PW treated with severe anemia,indicator_3,14.40677966101695,ante_natal,2022
Poora Bazar,JOYvKXzcb8E,p,2021-04-01,Ayodhya,b4XkXzoGqFY,Ayodhya Division,ante_natal,PW treated with severe anemia,indicator_3,68.18181818181817,ante_natal,2022
Trivadi Ganj,gDpxx6NrC99,p,2021-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,ante_natal,PW treated with severe anemia,indicator_3,83.82352941176471,ante_natal,2022
Bansgaon,oqobaBlkco3,p,2021-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Behjam,qoqWCWNVx1j,p,2021-04-01,Lakhimpur Kheri,d9ZuMopgX29,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,ante_natal,2022
Firozabad Shikohabad,rgR8kKaylIH,p,2021-04-01,Firozabad,eJTsuE56XDF,Agra Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Laxmanpur,loZ8Meaktfa,p,2021-04-01,Pratapgarh,fz7bJo3egPX,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Kunderki,gmAXrJ45VMf,p,2021-04-01,Moradabad,YQNQoPjAIpV,Moradabad Division,ante_natal,PW treated with severe anemia,indicator_3,34.61538461538461,ante_natal,2022
Nakha,UbmM3fTe8D0,p,2021-04-01,Lakhimpur Kheri,d9ZuMopgX29,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,ante_natal,2022
Kabari,GfFQEUX1ZYy,p,2021-04-01,Mahoba,sUQMxIc3yXj,Chitrakoot Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Uruwa Gorakhpur,Mohx3LmGLM5,p,2021-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Gosaiganj,qnglbY5alFS,p,2021-04-01,Lucknow,MfHac5N78aK,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Bulandshahar Pahasu,BFS0IOjIJM6,p,2021-04-01,Bulandshahar,ogBt4gWCiem,Meerut Division,ante_natal,PW treated with severe anemia,indicator_3,23.275862068965516,ante_natal,2022
Phardhan,deLO0JKgzP6,p,2021-04-01,Lakhimpur Kheri,d9ZuMopgX29,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,46.57534246575342,ante_natal,2022
Gondlamau,HWAP9AgN3Ym,p,2021-04-01,Sitapur,XxaOowFtkiJ,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,26.136363636363637,ante_natal,2022
Madhouganj,iBHysCEYPjb,p,2021-04-01,Hardoi,MTIkUw5q5pX,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,54.54545454545454,ante_natal,2022
Bhawalkheda,FHp906GIA29,p,2021-04-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,ante_natal,PW treated with severe anemia,indicator_3,26.47058823529412,ante_natal,2022
Rae Bareli Rahi,smTNQ0RRpOL,p,2021-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Hamirpur Dhagwa,X8nyWuBobaz,p,2021-04-01,Hamirpur,VSI7HobT5qL,Chitrakoot Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Marhera,PS1fneX0UVV,p,2021-04-01,Etah,ZLcx4iOVyN5,Alligarh Division,ante_natal,PW treated with severe anemia,indicator_3,45.94594594594595,ante_natal,2022
Chjlate,MIhBWjsHb4j,p,2021-04-01,Moradabad,YQNQoPjAIpV,Moradabad Division,ante_natal,PW treated with severe anemia,indicator_3,10.81081081081081,ante_natal,2022
Kanpur Dehat Miatha,qt0Ra0vMorS,p,2021-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,35.483870967741936,ante_natal,2022
Ravertganj,Hz4rBdA4kWR,p,2021-04-01,Sonbhadra,NNk3JP90QZ5,Mirzapur Division,ante_natal,PW treated with severe anemia,indicator_3,96.47058823529412,ante_natal,2022
Kushinagar Dudhai,xm14yPwUttg,p,2021-04-01,Kushinagar,xUeHwd9FQkg,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,7.216494845360824,ante_natal,2022
Amaria,uIkxxtBPd1K,p,2021-04-01,Pilibhit,c96jwckSd6j,Bareilly Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,ante_natal,2022
Maunathbhanjan Ghosi,d3k76C0y5y9,p,2021-04-01,Maunathbhanjan,CBSB9v92AwT,Azamgarh Division,ante_natal,PW treated with severe anemia,indicator_3,5.369127516778524,ante_natal,2022
Masouli,YsCQwRlNGrw,p,2021-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,ante_natal,PW treated with severe anemia,indicator_3,41.66666666666667,ante_natal,2022
Nathnagar,rOs2X9fLu4i,p,2021-04-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,ante_natal,PW treated with severe anemia,indicator_3,31.70731707317073,ante_natal,2022
Bakeganj,dCxTVCyf17s,p,2021-04-01,Lakhimpur Kheri,d9ZuMopgX29,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,90.0,ante_natal,2022
Khlilabad,Go3zUv1lOWw,p,2021-04-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,ante_natal,PW treated with severe anemia,indicator_3,21.052631578947366,ante_natal,2022
