block_id,perc_point,indicator_id,district_id,district,block,division,type,domain,indicator,calc_type,year,quarter,date
OFvD8TPE8bU,,indicator_2,dScWdMRN8PL,Ghazipur,Ghazipur Saidpur,Varanasi Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
zoMU7oDZFvZ,,indicator_2,v8YGmR7nOdj,Meerut,Meerut MAWANA,Meerut Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
SiNGqVJoMtb,,indicator_2,y8WarEkWCul,Gonda,Katrabazar,Gonda Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
OA8wf7skznm,,indicator_2,ibLiLcaKzw2,Fatehpur,Fatehpur Hathgam,Prayagraj Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
y1VjuyuoJ29,,indicator_2,AdiUcz9BXhx,Shamli,Shamli Kairana,Saharanpur Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
zOlFDV0qaZN,,indicator_2,MTIkUw5q5pX,Hardoi,Kachhuna,Lucknow Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
sCFJS0l4C5z,,indicator_2,tzH6nJu9SwS,Barabanki,Banikoder,Ayodhya Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
wOa6hyubQ9S,,indicator_2,IhQbDYRiF8w,Kannauj,Saurikh,Kanpur Nagar Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
BYGgaeM7fof,,indicator_2,lLvTDpBDY8u,Rae Bareli,Rae Bareli Shivgarh,Lucknow Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
aP18Pdo2sLv,,indicator_2,c96jwckSd6j,Pilibhit,Barkhera,Bareilly Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
QW8N7nXhELz,,indicator_2,y8WarEkWCul,Gonda,Tarabganj,Gonda Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
B0QTEnRTAZg,,indicator_2,cP0p8qfm3il,Siddharth Nagar,Itawa,Basti Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
Gs9FnVq3FME,,indicator_2,tXgaew1Pd2Y,Prayagraj,Soraon,Prayagraj Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
hO5EeDRnO8S,,indicator_2,N5WWbRtsjWp,Agra,Agra Kahiragarh,Agra Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
lbYsetq7442,,indicator_2,oyTwneTbWDx,Shrawasti,Jmunaha,Gonda Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
VoR9CT9z1Rx,,indicator_2,MTIkUw5q5pX,Hardoi,Behander,Lucknow Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
PskcWzXXxHt,,indicator_2,N5WWbRtsjWp,Agra,Agra Barauli Ahir,Agra Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
FMAaW4X6ueM,,indicator_2,y8WarEkWCul,Gonda,Nawabganj Gonda,Gonda Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
yfN8RlEk6Eo,,indicator_2,Mq751wBMqGF,Jhansi,Bamaur,Jhansi Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
zghTOXwIiKT,,indicator_2,XxaOowFtkiJ,Sitapur,Sakran,Lucknow Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
qaNCPibFPR2,,indicator_2,PAj0oVY0Dxu,Kaushambi,Kaushambi DHQ,Prayagraj Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
rLdutISw29n,,indicator_2,CBSB9v92AwT,Maunathbhanjan,Maunathbhanjan Mohmmada Bad,Azamgarh Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
uHgTlwfqKI8,,indicator_2,ZLcx4iOVyN5,Etah,Aliganj,Alligarh Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
VQaZwzfLvV1,,indicator_2,cP0p8qfm3il,Siddharth Nagar,Nougarh,Basti Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
pK8QXOdmwvY,,indicator_2,AcnMkNGgc3S,Maharajganj,Naothnawan,Gorakhpur Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
QTCGfCQMXd3,,indicator_2,iE0E3nLioFr,Bahraich,Tejwapur,Gonda Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
Siyf9v1S9St,,indicator_2,GaiLSoQq1ue,Shahjahanpur,Madnapur,Bareilly Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
DNtrijn28qb,,indicator_2,IU006h5U7jj,Rampur,Bilaspur,Moradabad Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
jh6PK3SOcHL,,indicator_2,oNDvGBE5fLq,Ballia,Ballia Garwar,Azamgarh Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
tjhsboDAHva,,indicator_2,GaiLSoQq1ue,Shahjahanpur,Banda,Bareilly Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
aKYlZcPC3HU,,indicator_2,MfHac5N78aK,Lucknow,Chinhat,Lucknow Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
NGqtRmZHnOm,,indicator_2,iE0E3nLioFr,Bahraich,Visheshwerganj,Gonda Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
koZRGrwQvrl,,indicator_2,HJIS3IrQ0Nj,Bagpat,Chaprauli,Meerut Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
Gfmfuy8CQrI,,indicator_2,XxaOowFtkiJ,Sitapur,Mishirikh,Lucknow Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
nU3oS2SGD3b,,indicator_2,uEEwlAGZXWW,Farrukhabad,Rajapur,Kanpur Nagar Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
ZFpgvZ5wO0j,,indicator_2,fz7bJo3egPX,Pratapgarh,SChandrika,Prayagraj Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
csfXDnN3Xo3,,indicator_2,i2fSZZ3QAJJ,Chitrakoot,Chitrakootdham Karwi,Chitrakoot Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
G7D5lGOMxxz,,indicator_2,vVqY3DPcpHf,Bareilly,Dalelnagar,Bareilly Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
oNfXWvtDaWv,,indicator_2,FKYZ3JbWq84,Saharanpur,Saharanpur Daoband,Saharanpur Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
xraYmPK0pc5,,indicator_2,Pm0jLk6EAiE,Etawah,Etawah Bherthna,Kanpur Nagar Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
q2bkBgTq2b1,,indicator_2,HJIS3IrQ0Nj,Bagpat,Baghpat,Meerut Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
bMK9VNDswXt,,indicator_2,b4XkXzoGqFY,Ayodhya,Ayodhya DHQ,Ayodhya Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
LWEb9Onpgzi,,indicator_2,ibLiLcaKzw2,Fatehpur,Fatehpur Haswa,Prayagraj Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
KHpYLDYW8Pp,,indicator_2,v8YGmR7nOdj,Meerut,Meerut Kharkhoda,Meerut Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
m89LQqFOgTd,,indicator_2,AcnMkNGgc3S,Maharajganj,Dhani,Gorakhpur Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
niYGeZzm6Zu,,indicator_2,ibLiLcaKzw2,Fatehpur,Fatehpur Asthar,Prayagraj Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
MENKSvmhb6i,,indicator_2,gmw76vAUMqz,Jaunpur,Rampur,Varanasi Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
u5oq1jMz6Kb,,indicator_2,QVMRMhzVrrS,Kanpur Nagar,Patara,Kanpur Nagar Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
kzpItiarBRF,,indicator_2,vR85cHdsw1w,Gorakhpur,Bhathat,Gorakhpur Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
qxErDQBKuLE,,indicator_2,FKYZ3JbWq84,Saharanpur,Saharanpur Balliyakhare,Saharanpur Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
UUtQaeoOtV1,,indicator_2,gmw76vAUMqz,Jaunpur,Baksha,Varanasi Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
oSPqI1SUnmV,,indicator_2,GaiLSoQq1ue,Shahjahanpur,Nigohi,Bareilly Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
ksTeBOfYw9L,,indicator_2,MfHac5N78aK,Lucknow,Mall,Lucknow Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
PK0wuMfp3LE,,indicator_2,iE0E3nLioFr,Bahraich,Jarwal,Gonda Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
vRgViyJ0IS6,,indicator_2,StsLkYw1G0m,Amethi,C S M Nagar Tiloi,Ayodhya Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
XyAwdfjaKov,,indicator_2,k3D0AumUCiC,Kanpur Dehat,Kanpur Dehat Akberpur,Kanpur Nagar Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
JGBdoOZp18V,,indicator_2,N5WWbRtsjWp,Agra,Agra Jagner,Agra Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
aNOBGjwlNho,,indicator_2,oNDvGBE5fLq,Ballia,Ballia Sohaw,Azamgarh Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
WHjh3bRw6D7,,indicator_2,YQNQoPjAIpV,Moradabad,Moradabad DHQ,Moradabad Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
Afucmep9Fdq,,indicator_2,IU006h5U7jj,Rampur,Saidnagar,Moradabad Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
wn2e7ufbuPd,,indicator_2,oNDvGBE5fLq,Ballia,Ballia Murli Chhapra,Azamgarh Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
i8KzqsutvXl,,indicator_2,eA37kyBRRuZ,Budaun,Budaun DHQ,Bareilly Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
odvvm2fnyz9,,indicator_2,aT03mfdlNiF,Unnav,Unnav Miyaganj,Lucknow Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
TNFp3ouQZzy,,indicator_2,N5WWbRtsjWp,Agra,Agra Bah,Agra Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
nwuxQQpdi7D,,indicator_2,XxaOowFtkiJ,Sitapur,Hergaon,Lucknow Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
JyfWW9uiTL5,,indicator_2,PAj0oVY0Dxu,Kaushambi,Kaneli,Prayagraj Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
RAawnADvz9B,,indicator_2,MVQs2RrS1Nw,Muzaffarnagar,Muzaffarnagar Morna,Saharanpur Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
MVd5w4juglR,,indicator_2,NjckKfm3g0k,Azamgarh,Azamgarh DHQ,Azamgarh Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
WM5EPg47DVT,,indicator_2,StsLkYw1G0m,Amethi,C S M Nagar Gauriganj,Ayodhya Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
dRG9GGcp4gQ,,indicator_2,fz7bJo3egPX,Pratapgarh,RSangramgarh,Prayagraj Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
O8puBy9wDpN,,indicator_2,XBLhrSWGytu,Mainpuri,Mainpuri DHQ,Agra Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
vJadmkIZlfo,,indicator_2,uEEwlAGZXWW,Farrukhabad,Kayamganj,Kanpur Nagar Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
tLE0KpRqOMk,,indicator_2,J1P16zQEOUT,Basti,Saltova,Basti Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
KEc8Ha9MyTJ,,indicator_2,XxaOowFtkiJ,Sitapur,Maholi,Lucknow Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
OHdFJxcZU3t,,indicator_2,cP0p8qfm3il,Siddharth Nagar,Mithwal,Basti Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
YbOAqVBdm86,,indicator_2,eA37kyBRRuZ,Budaun,Dataganj,Bareilly Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
dOCMMkuHb5N,,indicator_2,NNk3JP90QZ5,Sonbhadra,Bhabni,Mirzapur Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
SkcYjFliQxI,,indicator_2,tXgaew1Pd2Y,Prayagraj,Holagarh,Prayagraj Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
PZAj1qhZHhE,,indicator_2,XBLhrSWGytu,Mainpuri,Mainpuri Kurawali,Agra Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
FXgVpTS1KKY,,indicator_2,HJIS3IrQ0Nj,Bagpat,Pilana,Meerut Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
i9BEhkE3w1b,,indicator_2,y8WarEkWCul,Gonda,Quazeedevar,Gonda Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
VmevjLb8Eme,,indicator_2,fz7bJo3egPX,Pratapgarh,Belkharnath,Prayagraj Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
pgmL8MQQwKP,,indicator_2,y8WarEkWCul,Gonda,Mujhana,Gonda Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
eLIy5rJdmIo,,indicator_2,Pm0jLk6EAiE,Etawah,Etawah Chkernagar,Kanpur Nagar Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
kqqVceYxMn2,,indicator_2,ClbehnmwSec,Chandauli,Chandauli DHQ,Varanasi Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
EVsunDfk1Xx,,indicator_2,aT03mfdlNiF,Unnav,Unnav Bichhiya,Lucknow Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
rY5nGyzGedU,,indicator_2,Tf9b9qcbghH,Deoria,Deoria Bhatperrani,Gorakhpur Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
kneJKc3fNtp,,indicator_2,ClbehnmwSec,Chandauli,Barhani,Varanasi Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
ZYDAjKxE7WN,,indicator_2,tXgaew1Pd2Y,Prayagraj,Uruwa,Prayagraj Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
kKjIKi66mY2,,indicator_2,DggJGxqbWHn,Banda,Mahuwa,Chitrakoot Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
ZjM4my40rTY,,indicator_2,QVMRMhzVrrS,Kanpur Nagar,Ghatampur,Kanpur Nagar Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
t25KkXmkJth,,indicator_2,b4XkXzoGqFY,Ayodhya,Tarun,Ayodhya Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
BwBmhT0ClWR,,indicator_2,c96jwckSd6j,Pilibhit,Lalaurikhera,Bareilly Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
EgafD8LSM5T,,indicator_2,fz7bJo3egPX,Pratapgarh,Sangipur,Prayagraj Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
L7LEJCs3NnM,,indicator_2,MTIkUw5q5pX,Hardoi,Malanwan,Lucknow Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
zR4FjrKQweN,,indicator_2,MTIkUw5q5pX,Hardoi,Kothanwa,Lucknow Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
Kr0p5SNoG3J,,indicator_2,Tf9b9qcbghH,Deoria,Deoria DHQ,Gorakhpur Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
tob7bPRXBV3,,indicator_2,y8WarEkWCul,Gonda,Hadhermau,Gonda Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
Wa8qn4d8H22,,indicator_2,eA37kyBRRuZ,Budaun,Samrer,Bareilly Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
cIW3SsdBXzj,,indicator_2,k3D0AumUCiC,Kanpur Dehat,Kanpur Dehat Amrodha,Kanpur Nagar Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
NvR1ROHQCYV,,indicator_2,MTIkUw5q5pX,Hardoi,Sahabad,Lucknow Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
uiUVlKvhhxF,,indicator_2,tXgaew1Pd2Y,Prayagraj,Phulpur,Prayagraj Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
Yzv8XKcvFMn,,indicator_2,y8WarEkWCul,Gonda,Wajeerganj,Gonda Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
QlDZDhfK4iZ,,indicator_2,NjckKfm3g0k,Azamgarh,Azamgarh Azmatgarh,Azamgarh Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
wCrGRYFB5Qo,,indicator_2,NjckKfm3g0k,Azamgarh,Azamgarh Atraullia,Azamgarh Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
o9TtE34iDMB,,indicator_2,GaiLSoQq1ue,Shahjahanpur,Tilhar,Bareilly Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
dDqSL7Hp2TV,,indicator_2,VSI7HobT5qL,Hamirpur,Hamirpur Moudha,Chitrakoot Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
oV5iZQFUzGo,,indicator_2,frD2HOp3wAs,Aligarh,Chandaus,Alligarh Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
iudStsVG8zs,,indicator_2,aT03mfdlNiF,Unnav,Unnav Safipur,Lucknow Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
a5WBFfhetVT,,indicator_2,ogBt4gWCiem,Bulandshahar,Bulandshahar Khurja,Meerut Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
iMSgdsfQfK3,,indicator_2,dScWdMRN8PL,Ghazipur,Ghazipur Mardeh,Varanasi Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
NyYp5W4XZfR,,indicator_2,MfHac5N78aK,Lucknow,Lucknow DHQ,Lucknow Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
FJZd1VoPnSp,,indicator_2,GaiLSoQq1ue,Shahjahanpur,Puwaya,Bareilly Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
E3NqDNq6JJg,,indicator_2,YzHpzrN0eLv,Sambhal,Sambhal DHQ,Moradabad Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
dBCX7zX8Feb,,indicator_2,MTIkUw5q5pX,Hardoi,Sursa,Lucknow Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
lBW2OFwomV0,,indicator_2,hITp09XOBLZ,Kasganj,Soron,Alligarh Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
HZQTgHfOykd,,indicator_2,vVqY3DPcpHf,Bareilly,Bhamora,Bareilly Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
wDcv6om3WT1,,indicator_2,o4ZQTVcMI7U,Sultanpur,PP Kamaicha,Ayodhya Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
NVFxlXHdSmv,,indicator_2,Tf9b9qcbghH,Deoria,Deoria Larr,Gorakhpur Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
EeFlmvJs36p,,indicator_2,XBLhrSWGytu,Mainpuri,Mainpuri Barnahal,Agra Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
j3WnhnsAIht,,indicator_2,KP2BUB1npih,Mathura,Mathura Baldav,Agra Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
p7wG9B3Zqol,,indicator_2,xUeHwd9FQkg,Kushinagar,Kushinagar Seavrahi,Gorakhpur Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
qSjbxzH099H,,indicator_2,frD2HOp3wAs,Aligarh,Aligarh,Alligarh Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
xIm2KLhn48h,,indicator_2,vVqY3DPcpHf,Bareilly,Bithrichainpur,Bareilly Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
mhI69xut9he,,indicator_2,dScWdMRN8PL,Ghazipur,Ghazipur Gondaur,Varanasi Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
qFq9YH9cPE2,,indicator_2,UAicdMLyuk4,Mirzapur,City,Mirzapur Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
Fy5oqtT0JAR,,indicator_2,aT03mfdlNiF,Unnav,Unnav Sumerpur,Lucknow Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
zvRpdDBNAj1,,indicator_2,jM27ji8tyrM,Ambedkar Nagar,Jalapur,Ayodhya Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
l7DJJezKzTw,,indicator_2,fz7bJo3egPX,Pratapgarh,Pratapgarh DHQ,Prayagraj Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
qyXPcuW4JMr,,indicator_2,gmw76vAUMqz,Jaunpur,Suithakala,Varanasi Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
nSWcYd5JkhS,,indicator_2,v8YGmR7nOdj,Meerut,Meerut Rohta,Meerut Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
guhyL5WpMTF,,indicator_2,Bd6E8zkVvVt,Auraiya,Auraiya Ajitmal,Kanpur Nagar Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
SCLwreLwByy,,indicator_2,cP0p8qfm3il,Siddharth Nagar,Jogia,Basti Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
DlJoJFtt9AE,,indicator_2,CBSB9v92AwT,Maunathbhanjan,Maunathbhanjan Badraon,Azamgarh Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
janjc2a7UuX,,indicator_2,ibLiLcaKzw2,Fatehpur,Fatehpur Amuali,Prayagraj Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
Ek8aj4Sjo0n,,indicator_2,J1P16zQEOUT,Basti,Bankuti,Basti Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
Rf7c1xtIt4m,,indicator_2,tzH6nJu9SwS,Barabanki,Dariyabad,Ayodhya Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
MWJyDwqvBqS,,indicator_2,eA37kyBRRuZ,Budaun,Bisauli,Bareilly Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
dawiYinsnkV,,indicator_2,tXgaew1Pd2Y,Prayagraj,Mauaima,Prayagraj Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
j5nQ6oNNVnX,,indicator_2,uCYjHW7FuGG,Bijnor,Bijnor Kotwali,Moradabad Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
s9bnhPCNlnj,,indicator_2,CBSB9v92AwT,Maunathbhanjan,Maunathbhanjan Ranipur,Azamgarh Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
lgWV1VzPmhE,,indicator_2,xUeHwd9FQkg,Kushinagar,Kushinagar Visunpura,Gorakhpur Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
dTPUQF80iDV,,indicator_2,FKYZ3JbWq84,Saharanpur,Saharanpur Muzzafrabad,Saharanpur Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
Ne0VFmnLotb,,indicator_2,M5NHlfAaKYI,Ghaziabad,Ghaziabad Rjapur,Meerut Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
yRVebIQF3pX,,indicator_2,y8WarEkWCul,Gonda,Mankapur,Gonda Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
ofzW0N8Gjq8,,indicator_2,IU006h5U7jj,Rampur,Tanda Rampur,Moradabad Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
QeJhMnDGzrC,,indicator_2,NjckKfm3g0k,Azamgarh,Azamgarh Thekma,Azamgarh Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
UVNiCb7ffry,,indicator_2,DggJGxqbWHn,Banda,Tindwari,Chitrakoot Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
gGoFUoVcUmI,,indicator_2,GaiLSoQq1ue,Shahjahanpur,Kalan,Bareilly Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
vqGMYi6W3ep,,indicator_2,NNk3JP90QZ5,Sonbhadra,Dudhi,Mirzapur Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
n0U0QMMNJZe,,indicator_2,eA37kyBRRuZ,Budaun,Miaoon,Bareilly Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
WhN8Tp15uxY,,indicator_2,cP0p8qfm3il,Siddharth Nagar,Khuniywa,Basti Division,ante_natal,ante_natal,PW received 4 or more ANC,p,2022,2,2021-07-01
