calc_type,category,date,district,district_id,div_map_id,division,domain,indicator,indicator_id,map_id,perc_point,quarter,type,weight,year
p,Process Indicator ,2019-01-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,75.0104646295521,4,new_born_care,3.0,2019
p,Process Indicator ,2019-02-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,75.84400465657741,4,new_born_care,3.0,2019
p,Process Indicator ,2019-03-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,69.35857805255023,4,new_born_care,3.0,2019
p,Process Indicator ,2019-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,100.0,1,new_born_care,3.0,2020
p,Process Indicator ,2019-05-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,70.08656620711766,1,new_born_care,3.0,2020
p,Process Indicator ,2019-06-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,57.88397648862765,1,new_born_care,3.0,2020
p,Process Indicator ,2019-07-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,66.5553235908142,2,new_born_care,3.0,2020
p,Process Indicator ,2019-08-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,70.16987119656525,2,new_born_care,3.0,2020
p,Process Indicator ,2019-09-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,67.91377160163906,2,new_born_care,3.0,2020
p,Process Indicator ,2019-10-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,72.15504978662874,3,new_born_care,3.0,2020
p,Process Indicator ,2019-11-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,75.10788544527266,3,new_born_care,3.0,2020
p,Process Indicator ,2019-12-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,100.0,3,new_born_care,3.0,2020
p,Process Indicator ,2020-01-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,100.0,4,new_born_care,3.0,2020
