calc_type,category,date,district,district_id,div_map_id,division,domain,indicator,indicator_id,map_id,perc_point,type,weight,year
p,Process Indicator ,2018-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,RCH Portal ,Mother Registeration RCH ,indicator_17,203,0.0,RCH Portal ,3.0,2019
p,Process Indicator ,2019-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,RCH Portal ,Mother Registeration RCH ,indicator_17,203,45.12333465242053,RCH Portal ,3.0,2020
p,Outcome Indicator ,2017-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,Birth Registration ,Birth registeration CRS ,indicator_19,203,0.0,Birth Registration ,5.0,2018
p,Outcome Indicator ,2018-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,Birth Registration ,Birth registeration CRS ,indicator_19,203,0.0,Birth Registration ,5.0,2019
p,Outcome Indicator ,2019-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,Birth Registration ,Birth registeration CRS ,indicator_19,203,0.0,Birth Registration ,5.0,2020
p,Outcome Indicator ,2019-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,Institutional delivery ,Institutional delivery (private) ,indicator_4,203,56.01445534331441,Institutional delivery ,2.0,2020
p,Outcome Indicator ,2019-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,203,100.0,communicable_diseases,5.0,2020
p,Process Indicator ,2019-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,communicable_diseases,% of positive malaria cases identified against total tested in the district up to the month,indicator_9,203,0.16809547823163554,communicable_diseases,3.0,2020
p,Outcome Indicator ,2019-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,Institutional delivery ,Institutional delivery (public + private) ,indicator_11,203,49.86528497409326,Institutional delivery ,5.0,2020
p,Outcome Indicator ,2019-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,Family Planning,Couple Accepted Modern FP ,indicator_13,203,91.46440129449837,Family Planning,5.0,2020
p,Process Indicator ,2019-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,Asha Incentive,Asha Incentive percentile ,indicator_14,203,85.77642298508003,Asha Incentive,4.0,2020
p,Process Indicator ,2019-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,MDR ,Maternal Death audited ,indicator_18,203,4.25531914893617,MDR ,3.0,2020
p,Process Indicator ,2019-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,IDSP ,RU Reporting ,indicator_20,203,16.216216216216218,IDSP ,3.0,2020
p,Outcome Indicator ,2019-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,Ayushman Bharat ,Golden Card percentile ,indicator_23,203,0.0,Ayushman Bharat ,5.0,2020
p,Process Indicator ,2019-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,BMW Management ,CHC with BMW management ,indicator_26,203,0.0,BMW Management ,1.5,2020
p,Outcome Indicator ,2019-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,HWC ,Activated HWC ,indicator_15,203,82.05128205128204,HWC ,5.0,2020
p,Outcome Indicator ,2019-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,LaQshya ,LaQshya certified CHC's ,indicator_21,203,0.0,LaQshya ,5.0,2020
p,Process Indicator ,2017-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,ante_natal,ANC registered within first trimester,indicator_1,198,46.97986577181208,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,ante_natal,ANC registered within first trimester,indicator_1,198,48.75810881888844,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,ante_natal,ANC registered within first trimester,indicator_1,198,63.74516960068699,ante_natal,3.0,2020
p,Outcome Indicator ,2017-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,ante_natal,PW received 4 or more ANC,indicator_2,198,62.07055968100782,ante_natal,4.0,2018
p,Outcome Indicator ,2018-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,ante_natal,PW received 4 or more ANC,indicator_2,198,41.15393619511779,ante_natal,4.0,2019
p,Outcome Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,ante_natal,PW received 4 or more ANC,indicator_2,198,94.20808008580622,ante_natal,4.0,2020
p,Process Indicator ,2017-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,ante_natal,PW treated with severe anemia,indicator_3,198,0.0,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,ante_natal,PW treated with severe anemia,indicator_3,198,19.166666666666668,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,ante_natal,PW treated with severe anemia,indicator_3,198,25.05353319057816,ante_natal,3.0,2020
p,Process Indicator ,2017-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,new_born_care,HBNC visits,indicator_5,198,21.161672216056235,new_born_care,3.0,2018
p,Process Indicator ,2018-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,new_born_care,HBNC visits,indicator_5,198,43.825972168747604,new_born_care,3.0,2019
p,Process Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,new_born_care,HBNC visits,indicator_5,198,82.29989147925009,new_born_care,3.0,2020
p,Outcome Indicator ,2017-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Immunization,Full immunization,indicator_6,198,47.762094838346854,Immunization,5.0,2018
p,Outcome Indicator ,2018-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Immunization,Full immunization,indicator_6,198,62.937210282343024,Immunization,5.0,2019
p,Outcome Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Immunization,Full immunization,indicator_6,198,95.35723941308036,Immunization,5.0,2020
p,Outcome Indicator ,2017-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,communicable_diseases,Communicable disease,indicator_7,198,100.0,communicable_diseases,5.0,2018
p,Outcome Indicator ,2018-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,communicable_diseases,Communicable disease,indicator_7,198,22.98564085300325,communicable_diseases,5.0,2019
p,Outcome Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,communicable_diseases,Communicable disease,indicator_7,198,88.47202797202797,communicable_diseases,5.0,2020
p,Process Indicator ,2017-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,CDR,Child Death Reported (U5) ,indicator_10,198,0.0,CDR,3.0,2018
p,Process Indicator ,2018-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,CDR,Child Death Reported (U5) ,indicator_10,198,0.0,CDR,3.0,2019
p,Process Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,CDR,Child Death Reported (U5) ,indicator_10,198,0.09339592498832552,CDR,3.0,2020
p,Process Indicator ,2017-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,RCH Portal ,Mother Registeration RCH ,indicator_17,198,0.0,RCH Portal ,3.0,2018
p,Process Indicator ,2018-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,RCH Portal ,Mother Registeration RCH ,indicator_17,198,0.0,RCH Portal ,3.0,2019
p,Process Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,RCH Portal ,Mother Registeration RCH ,indicator_17,198,38.990436181623174,RCH Portal ,3.0,2020
p,Outcome Indicator ,2017-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Birth Registration ,Birth registeration CRS ,indicator_19,198,0.0,Birth Registration ,5.0,2018
p,Outcome Indicator ,2018-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Birth Registration ,Birth registeration CRS ,indicator_19,198,0.0,Birth Registration ,5.0,2019
p,Outcome Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Birth Registration ,Birth registeration CRS ,indicator_19,198,0.0,Birth Registration ,5.0,2020
p,Outcome Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Institutional delivery ,Institutional delivery (private) ,indicator_4,198,62.21130873374039,Institutional delivery ,2.0,2020
p,Outcome Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,198,100.0,communicable_diseases,5.0,2020
p,Process Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,communicable_diseases,% of positive malaria cases identified against total tested in the district up to the month,indicator_9,198,0.6085002808462835,communicable_diseases,3.0,2020
p,Outcome Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Institutional delivery ,Institutional delivery (public + private) ,indicator_11,198,57.141343070477255,Institutional delivery ,5.0,2020
p,Outcome Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Family Planning,Couple Accepted Modern FP ,indicator_13,198,67.27571115973741,Family Planning,5.0,2020
p,Process Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Asha Incentive,Asha Incentive percentile ,indicator_14,198,76.82147188604753,Asha Incentive,4.0,2020
p,Process Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,MDR ,Maternal Death audited ,indicator_18,198,6.122448979591836,MDR ,3.0,2020
p,Process Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,IDSP ,RU Reporting ,indicator_20,198,100.0,IDSP ,3.0,2020
p,Outcome Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Ayushman Bharat ,Golden Card percentile ,indicator_23,198,0.0,Ayushman Bharat ,5.0,2020
p,Process Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,BMW Management ,CHC with BMW management ,indicator_26,198,0.0,BMW Management ,1.5,2020
p,Outcome Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,HWC ,Activated HWC ,indicator_15,198,52.631578947368425,HWC ,5.0,2020
p,Outcome Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,LaQshya ,LaQshya certified CHC's ,indicator_21,198,0.0,LaQshya ,5.0,2020
p,Process Indicator ,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,ANC registered within first trimester,indicator_1,183,30.26183087664857,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,ANC registered within first trimester,indicator_1,183,34.127413487547805,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,ANC registered within first trimester,indicator_1,183,49.00713000599721,ante_natal,3.0,2020
p,Outcome Indicator ,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW received 4 or more ANC,indicator_2,183,35.88613021188739,ante_natal,4.0,2018
p,Outcome Indicator ,2018-04-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW received 4 or more ANC,indicator_2,183,46.981027332397225,ante_natal,4.0,2019
p,Outcome Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW received 4 or more ANC,indicator_2,183,78.84139823545367,ante_natal,4.0,2020
p,Process Indicator ,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,183,11.087420042643924,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,183,39.226519337016576,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,183,38.81373569198751,ante_natal,3.0,2020
p,Process Indicator ,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,new_born_care,HBNC visits,indicator_5,183,37.49703238935052,new_born_care,3.0,2018
p,Process Indicator ,2018-04-01,Gonda,y8WarEkWCul,182,Gonda Division,new_born_care,HBNC visits,indicator_5,183,42.564402810304436,new_born_care,3.0,2019
p,Process Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,new_born_care,HBNC visits,indicator_5,183,57.64781307878614,new_born_care,3.0,2020
p,Outcome Indicator ,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,Immunization,Full immunization,indicator_6,183,44.27755734055937,Immunization,5.0,2018
p,Outcome Indicator ,2018-04-01,Gonda,y8WarEkWCul,182,Gonda Division,Immunization,Full immunization,indicator_6,183,52.55123116435281,Immunization,5.0,2019
p,Outcome Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,Immunization,Full immunization,indicator_6,183,82.46308271402373,Immunization,5.0,2020
p,Outcome Indicator ,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,Communicable disease,indicator_7,183,100.0,communicable_diseases,5.0,2018
p,Outcome Indicator ,2018-04-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,Communicable disease,indicator_7,183,18.816122671631184,communicable_diseases,5.0,2019
p,Outcome Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,Communicable disease,indicator_7,183,88.08108108108108,communicable_diseases,5.0,2020
p,Process Indicator ,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,CDR,Child Death Reported (U5) ,indicator_10,183,0.0,CDR,3.0,2018
p,Process Indicator ,2018-04-01,Gonda,y8WarEkWCul,182,Gonda Division,CDR,Child Death Reported (U5) ,indicator_10,183,0.0,CDR,3.0,2019
p,Process Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,CDR,Child Death Reported (U5) ,indicator_10,183,0.010528994217827341,CDR,3.0,2020
p,Process Indicator ,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,RCH Portal ,Mother Registeration RCH ,indicator_17,183,0.0,RCH Portal ,3.0,2018
p,Process Indicator ,2018-04-01,Gonda,y8WarEkWCul,182,Gonda Division,RCH Portal ,Mother Registeration RCH ,indicator_17,183,0.0,RCH Portal ,3.0,2019
p,Process Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,RCH Portal ,Mother Registeration RCH ,indicator_17,183,31.047081159559024,RCH Portal ,3.0,2020
p,Outcome Indicator ,2017-04-01,Gonda,y8WarEkWCul,182,Gonda Division,Birth Registration ,Birth registeration CRS ,indicator_19,183,0.0,Birth Registration ,5.0,2018
p,Outcome Indicator ,2018-04-01,Gonda,y8WarEkWCul,182,Gonda Division,Birth Registration ,Birth registeration CRS ,indicator_19,183,0.0,Birth Registration ,5.0,2019
p,Outcome Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,Birth Registration ,Birth registeration CRS ,indicator_19,183,0.0,Birth Registration ,5.0,2020
p,Outcome Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,Institutional delivery ,Institutional delivery (private) ,indicator_4,183,100.0,Institutional delivery ,2.0,2020
p,Outcome Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,183,100.0,communicable_diseases,5.0,2020
p,Process Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,% of positive malaria cases identified against total tested in the district up to the month,indicator_9,183,2.50791974656811,communicable_diseases,3.0,2020
p,Outcome Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,Institutional delivery ,Institutional delivery (public + private) ,indicator_11,183,35.338182813768626,Institutional delivery ,5.0,2020
p,Outcome Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,Family Planning,Couple Accepted Modern FP ,indicator_13,183,43.07849829351536,Family Planning,5.0,2020
p,Process Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,Asha Incentive,Asha Incentive percentile ,indicator_14,183,78.49628119898388,Asha Incentive,4.0,2020
p,Process Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,MDR ,Maternal Death audited ,indicator_18,183,2.684563758389262,MDR ,3.0,2020
p,Process Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,IDSP ,RU Reporting ,indicator_20,183,39.74358974358975,IDSP ,3.0,2020
p,Outcome Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,Ayushman Bharat ,Golden Card percentile ,indicator_23,183,0.0,Ayushman Bharat ,5.0,2020
p,Process Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,BMW Management ,CHC with BMW management ,indicator_26,183,0.0,BMW Management ,1.5,2020
p,Outcome Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,HWC ,Activated HWC ,indicator_15,183,43.39622641509435,HWC ,5.0,2020
p,Outcome Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,LaQshya ,LaQshya certified CHC's ,indicator_21,183,0.0,LaQshya ,5.0,2020
p,Process Indicator ,2017-04-01,Agra,N5WWbRtsjWp,146,Agra Division,ante_natal,ANC registered within first trimester,indicator_1,146,47.09912224363092,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Agra,N5WWbRtsjWp,146,Agra Division,ante_natal,ANC registered within first trimester,indicator_1,146,47.09768056343794,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Agra,N5WWbRtsjWp,146,Agra Division,ante_natal,ANC registered within first trimester,indicator_1,146,49.444920816797314,ante_natal,3.0,2020
p,Outcome Indicator ,2017-04-01,Agra,N5WWbRtsjWp,146,Agra Division,ante_natal,PW received 4 or more ANC,indicator_2,146,57.15441903175851,ante_natal,4.0,2018
p,Outcome Indicator ,2018-04-01,Agra,N5WWbRtsjWp,146,Agra Division,ante_natal,PW received 4 or more ANC,indicator_2,146,45.433356615749034,ante_natal,4.0,2019
p,Outcome Indicator ,2019-04-01,Agra,N5WWbRtsjWp,146,Agra Division,ante_natal,PW received 4 or more ANC,indicator_2,146,77.25749551996526,ante_natal,4.0,2020
p,Process Indicator ,2017-04-01,Agra,N5WWbRtsjWp,146,Agra Division,ante_natal,PW treated with severe anemia,indicator_3,146,46.03492699685084,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Agra,N5WWbRtsjWp,146,Agra Division,ante_natal,PW treated with severe anemia,indicator_3,146,36.67450696580424,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Agra,N5WWbRtsjWp,146,Agra Division,ante_natal,PW treated with severe anemia,indicator_3,146,50.831285239265576,ante_natal,3.0,2020
p,Process Indicator ,2017-04-01,Agra,N5WWbRtsjWp,146,Agra Division,new_born_care,HBNC visits,indicator_5,146,46.69098092850088,new_born_care,3.0,2018
p,Process Indicator ,2018-04-01,Agra,N5WWbRtsjWp,146,Agra Division,new_born_care,HBNC visits,indicator_5,146,54.87114272656825,new_born_care,3.0,2019
p,Process Indicator ,2019-04-01,Agra,N5WWbRtsjWp,146,Agra Division,new_born_care,HBNC visits,indicator_5,146,43.60195040109055,new_born_care,3.0,2020
p,Outcome Indicator ,2017-04-01,Agra,N5WWbRtsjWp,146,Agra Division,Immunization,Full immunization,indicator_6,146,46.84583114840064,Immunization,5.0,2018
p,Outcome Indicator ,2018-04-01,Agra,N5WWbRtsjWp,146,Agra Division,Immunization,Full immunization,indicator_6,146,59.60380494241642,Immunization,5.0,2019
p,Outcome Indicator ,2019-04-01,Agra,N5WWbRtsjWp,146,Agra Division,Immunization,Full immunization,indicator_6,146,100.0,Immunization,5.0,2020
p,Outcome Indicator ,2017-04-01,Agra,N5WWbRtsjWp,146,Agra Division,communicable_diseases,Communicable disease,indicator_7,146,100.0,communicable_diseases,5.0,2018
p,Outcome Indicator ,2018-04-01,Agra,N5WWbRtsjWp,146,Agra Division,communicable_diseases,Communicable disease,indicator_7,146,30.390771654752267,communicable_diseases,5.0,2019
p,Outcome Indicator ,2019-04-01,Agra,N5WWbRtsjWp,146,Agra Division,communicable_diseases,Communicable disease,indicator_7,146,100.0,communicable_diseases,5.0,2020
p,Process Indicator ,2017-04-01,Agra,N5WWbRtsjWp,146,Agra Division,CDR,Child Death Reported (U5) ,indicator_10,146,0.0,CDR,3.0,2018
p,Process Indicator ,2018-04-01,Agra,N5WWbRtsjWp,146,Agra Division,CDR,Child Death Reported (U5) ,indicator_10,146,0.0,CDR,3.0,2019
p,Process Indicator ,2019-04-01,Agra,N5WWbRtsjWp,146,Agra Division,CDR,Child Death Reported (U5) ,indicator_10,146,0.019445279216532024,CDR,3.0,2020
p,Process Indicator ,2017-04-01,Agra,N5WWbRtsjWp,146,Agra Division,RCH Portal ,Mother Registeration RCH ,indicator_17,146,0.0,RCH Portal ,3.0,2018
p,Process Indicator ,2018-04-01,Agra,N5WWbRtsjWp,146,Agra Division,RCH Portal ,Mother Registeration RCH ,indicator_17,146,0.0,RCH Portal ,3.0,2019
p,Process Indicator ,2019-04-01,Agra,N5WWbRtsjWp,146,Agra Division,RCH Portal ,Mother Registeration RCH ,indicator_17,146,25.00060269525317,RCH Portal ,3.0,2020
