block_name,block_id,calc_type,composite_index,composite_rank,count,date,district,district_id,div_map_id,division,domain_name,domain_index,domain_rank,indicator_name,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,quarter,type_name,type_index,type_rank,year,block_id_num
Bichpuri,RjTiJ3wL4Ir,n,0.8259786373959149,3.0,34,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.98767241770545,18.0,Still birth ratio,4,indicator_4,1.0,1.0,139.0,0.0,4,quality,0.7173797472931293,249.0,2025,836
Bichpuri,RjTiJ3wL4Ir,n,0.8259786373959149,3.0,34,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.98767241770545,18.0,Est Delivery load as per available Delivery Point,131,indicator_13,0.9593081075245312,478.0,139.0,264.3678785,4,availability,0.8739587955218976,3.0,2025,836
Bichpuri,RjTiJ3wL4Ir,n,0.8259786373959149,3.0,34,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.98767241770545,18.0,Est Delivery load as per available SBA trained staff Nurse / ANM,141,indicator_14,0.9913815632972682,288.0,139.0,52.87357570000001,4,availability,0.8739587955218976,3.0,2025,836
Bichpuri,RjTiJ3wL4Ir,p,0.8259786373959149,3.0,34,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,139.0,100.0,4,coverage,0.7900753995136435,13.0,2025,836
Bichpuri,RjTiJ3wL4Ir,p,0.8259786373959149,3.0,34,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,immunization,0.5760696209396938,313.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,139.0,100.0,4,coverage,0.7900753995136435,13.0,2025,836
Bichpuri,RjTiJ3wL4Ir,p,0.8259786373959149,3.0,34,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,immunization,0.5760696209396938,313.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.15213924187938754,516.0,139.0,1.013906447534766,4,quality,0.7173797472931293,249.0,2025,836
Bichpuri,RjTiJ3wL4Ir,p,0.8259786373959149,3.0,34,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_10,1.0,1.0,139.0,100.0,4,coverage,0.7900753995136435,13.0,2025,836
Bichpuri,RjTiJ3wL4Ir,p,0.8259786373959149,3.0,34,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,family_planning,0.16030159805457367,156.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.18153195195668004,91.0,139.0,9.824496857499444,4,coverage,0.7900753995136435,13.0,2025,836
Bichpuri,RjTiJ3wL4Ir,p,0.8259786373959149,3.0,34,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,family_planning,0.16030159805457367,156.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.13907124415246727,323.0,139.0,24.336498751583576,4,coverage,0.7900753995136435,13.0,2025,836
Bichpuri,RjTiJ3wL4Ir,p,0.8259786373959149,3.0,34,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,finance,1.0,1.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_11,1.0,1.0,139.0,8024.2085661080055,4,coverage,0.7900753995136435,13.0,2025,836
Achhnera,eV15qufBx79,p,0.7957446858439543,52.0,37,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC against estimated PW,1,indicator_1,1.0,1.0,143.0,100.0,4,coverage,0.7965982786539743,11.0,2025,755
Achhnera,eV15qufBx79,p,0.7957446858439543,52.0,37,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,ante_natal,1.0,1.0,% of pregnant women tested for Hb for 4 or more times against estimated PW,22,indicator_2,1.0,1.0,143.0,100.0,4,quality,0.7184341026708199,226.0,2025,755
Achhnera,eV15qufBx79,p,0.7957446858439543,52.0,37,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.984404204992102,28.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_3,1.0,1.0,143.0,100.0,4,coverage,0.7965982786539743,11.0,2025,755
Achhnera,eV15qufBx79,n,0.7957446858439543,52.0,37,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.984404204992102,28.0,Still birth ratio,4,indicator_4,0.9827733129225666,113.0,143.0,1.9900497512437811,4,quality,0.7184341026708199,226.0,2025,755
Achhnera,eV15qufBx79,n,0.7957446858439543,52.0,37,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.984404204992102,28.0,Est Delivery load as per available Delivery Point,131,indicator_13,0.9700125655328669,302.0,143.0,202.29023138888886,4,availability,0.7929339784667101,474.0,2025,755
Achhnera,eV15qufBx79,n,0.7957446858439543,52.0,37,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.984404204992102,28.0,Est Delivery load as per available SBA trained staff Nurse / ANM,141,indicator_14,0.9848309415129743,592.0,143.0,91.03060412499997,4,availability,0.7929339784667101,474.0,2025,755
Achhnera,eV15qufBx79,p,0.7957446858439543,52.0,37,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,143.0,100.0,4,coverage,0.7965982786539743,11.0,2025,755
Achhnera,eV15qufBx79,p,0.7957446858439543,52.0,37,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,immunization,0.5862644975449465,185.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,143.0,100.0,4,coverage,0.7965982786539743,11.0,2025,755
Achhnera,eV15qufBx79,p,0.7957446858439543,52.0,37,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,immunization,0.5862644975449465,185.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.17252899508989306,295.0,143.0,1.1461019030079804,4,quality,0.7184341026708199,226.0,2025,755
Achhnera,eV15qufBx79,p,0.7957446858439543,52.0,37,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_10,1.0,1.0,143.0,100.0,4,coverage,0.7965982786539743,11.0,2025,755
Achhnera,eV15qufBx79,p,0.7957446858439543,52.0,37,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,family_planning,0.1863931146158969,105.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.27896018423925906,40.0,143.0,15.097306142998345,4,coverage,0.7965982786539743,11.0,2025,755
Achhnera,eV15qufBx79,p,0.7957446858439543,52.0,37,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,family_planning,0.1863931146158969,105.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.09382604499253468,585.0,143.0,16.454678621910123,4,coverage,0.7965982786539743,11.0,2025,755
Achhnera,eV15qufBx79,p,0.7957446858439543,52.0,37,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,finance,1.0,1.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_11,1.0,1.0,143.0,8024.2085661080055,4,coverage,0.7965982786539743,11.0,2025,755
Etmadpur,xiUPA06ix22,p,0.8012835045576696,24.0,37,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC against estimated PW,1,indicator_1,1.0,1.0,138.0,100.0,4,coverage,0.7604541459191928,37.0,2025,663
Etmadpur,xiUPA06ix22,p,0.8012835045576696,24.0,37,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,ante_natal,1.0,1.0,% of pregnant women tested for Hb for 4 or more times against estimated PW,22,indicator_2,1.0,1.0,138.0,100.0,4,quality,0.7128636486142534,402.0,2025,663
Etmadpur,xiUPA06ix22,p,0.8012835045576696,24.0,37,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.9818145433745781,38.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_3,0.9720714529142388,11.0,138.0,97.46129506990431,4,coverage,0.7604541459191928,37.0,2025,663
Etmadpur,xiUPA06ix22,n,0.8012835045576696,24.0,37,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.9818145433745781,38.0,Still birth ratio,4,indicator_4,1.0,1.0,138.0,0.0,4,quality,0.7128636486142534,402.0,2025,663
Etmadpur,xiUPA06ix22,n,0.8012835045576696,24.0,37,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.9818145433745781,38.0,Est Delivery load as per available Delivery Point,131,indicator_13,0.9658379155010236,379.0,138.0,226.5,4,availability,0.8121360559721258,242.0,2025,663
Etmadpur,xiUPA06ix22,n,0.8012835045576696,24.0,37,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.9818145433745781,38.0,Est Delivery load as per available SBA trained staff Nurse / ANM,141,indicator_14,0.98934880508305,404.0,138.0,64.71428571428571,4,availability,0.8121360559721258,242.0,2025,663
Etmadpur,xiUPA06ix22,p,0.8012835045576696,24.0,37,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,138.0,100.0,4,coverage,0.7604541459191928,37.0,2025,663
