calc_type,composite_index,composite_rank,date,district_name,district_id,div_map_id,division,domain_name,domain_index,domain_rank,indicator_name,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,type_name,type_index,type_rank,value,year,district_id_num
p,0.4759075894942065,68.0,2024-04-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,family_planning,0.11524387031257645,57.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.07056078424392394,47.0,142,6.946429145121004,coverage,4.801568545310337,43.0,6.946429145121004,2025,52
p,0.4759075894942065,68.0,2024-04-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,family_planning,0.11524387031257645,57.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.15992695638122895,55.0,142,69.29212401159907,coverage,4.801568545310337,43.0,69.29212401159907,2025,52
p,0.4759075894942065,68.0,2024-04-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,finance,0.6620888367262376,19.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.6620888367262376,19.0,142,5434.651068979427,coverage,4.801568545310337,43.0,5434.651068979427,2025,52
p,0.5101267797734289,63.0,2024-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,141,100.0,coverage,5.0808273493874285,29.0,100.0,2025,35
p,0.5101267797734289,63.0,2024-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,delivery_care,0.650500491477416,23.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,1.0,1.0,141,94.74014002276209,coverage,5.0808273493874285,29.0,94.74014002276209,2025,35
n,0.5101267797734289,63.0,2024-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,delivery_care,0.650500491477416,23.0,Still birth ratio,4,indicator_4,0.496839491410477,57.0,141,8.766977717264968,quality,0.8711426147224701,72.0,8.766977717264968,2025,35
p,0.5101267797734289,63.0,2024-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,delivery_care,0.650500491477416,23.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.2273309915108855,45.0,141,2.1059431524547803,quality,0.8711426147224701,72.0,9.311698327039943,2025,35
p,0.5101267797734289,63.0,2024-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,delivery_care,0.650500491477416,23.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.2273309915108855,45.0,141,26.125127067738656,quality,0.8711426147224701,72.0,9.311698327039943,2025,35
p,0.5101267797734289,63.0,2024-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,post_natal_care,0.0,47.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.0,47.0,141,38.953275993756854,coverage,5.0808273493874285,29.0,38.953275993756854,2025,35
p,0.5101267797734289,63.0,2024-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,immunization,0.516803719911958,49.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,141,100.0,coverage,5.0808273493874285,29.0,100.0,2025,35
p,0.5101267797734289,63.0,2024-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,immunization,0.516803719911958,49.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.03360743982391585,74.0,141,0.8456632826871977,quality,0.8711426147224701,72.0,0.8456632826871977,2025,35
p,0.5101267797734289,63.0,2024-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,communicable_diseases,0.5566823459885959,38.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,141,100.0,coverage,5.0808273493874285,29.0,100.0,2025,35
p,0.5101267797734289,63.0,2024-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,communicable_diseases,0.5566823459885959,38.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.11336469197719175,41.0,141,18.143690736688548,quality,0.8711426147224701,72.0,18.143690736688548,2025,35
p,0.5101267797734289,63.0,2024-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,family_planning,0.16805611107491314,35.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.12056861250755935,27.0,141,10.495133103025301,coverage,5.0808273493874285,29.0,10.495133103025301,2025,35
p,0.5101267797734289,63.0,2024-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,family_planning,0.16805611107491314,35.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.21554360964226693,44.0,141,79.47693321463645,coverage,5.0808273493874285,29.0,79.47693321463645,2025,35
p,0.5101267797734289,63.0,2024-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,finance,0.7447151272376028,12.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.7447151272376028,12.0,141,5619.953863898501,coverage,5.0808273493874285,29.0,5619.953863898501,2025,35
p,0.4892520607983008,65.0,2024-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,140,100.0,coverage,4.7992889323716295,45.0,100.0,2025,39
p,0.4892520607983008,65.0,2024-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,delivery_care,0.6886986170369419,17.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.4753003917414516,35.0,140,66.01418271799089,coverage,4.7992889323716295,45.0,66.01418271799089,2025,39
n,0.4892520607983008,65.0,2024-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,delivery_care,0.6886986170369419,17.0,Still birth ratio,4,indicator_4,0.7405749654725674,37.0,140,4.7446204923008315,quality,1.7431066438102671,14.0,4.7446204923008315,2025,39
p,0.4892520607983008,65.0,2024-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,delivery_care,0.6886986170369419,17.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.4251102469484033,14.0,140,9.190809190809189,quality,1.7431066438102671,14.0,15.815805815805815,2025,39
p,0.4892520607983008,65.0,2024-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,delivery_care,0.6886986170369419,17.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.4251102469484033,14.0,140,31.27413127413127,quality,1.7431066438102671,14.0,15.815805815805815,2025,39
p,0.4892520607983008,65.0,2024-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,post_natal_care,0.3955609303909984,45.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.3955609303909984,45.0,140,63.100974938988884,coverage,4.7992889323716295,45.0,63.100974938988884,2025,39
p,0.4892520607983008,65.0,2024-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,immunization,0.7210069482115716,6.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,140,100.0,coverage,4.7992889323716295,45.0,100.0,2025,39
p,0.4892520607983008,65.0,2024-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,immunization,0.7210069482115716,6.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.4420138964231433,14.0,140,1.095401325295202,quality,1.7431066438102671,14.0,1.095401325295202,2025,39
p,0.4892520607983008,65.0,2024-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,communicable_diseases,0.5677037674830765,34.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,140,100.0,coverage,4.7992889323716295,45.0,100.0,2025,39
p,0.4892520607983008,65.0,2024-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,communicable_diseases,0.5677037674830765,34.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.13540753496615301,36.0,140,18.580517313308306,quality,1.7431066438102671,14.0,18.580517313308306,2025,39
p,0.4892520607983008,65.0,2024-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,family_planning,0.12047537674094025,56.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.0565037205003263,52.0,140,5.948898168961962,coverage,4.7992889323716295,45.0,5.948898168961962,2025,39
p,0.4892520607983008,65.0,2024-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,family_planning,0.12047537674094025,56.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.1844470329815542,50.0,140,73.7823672602543,coverage,4.7992889323716295,45.0,73.7823672602543,2025,39
p,0.4892520607983008,65.0,2024-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,finance,0.6874768567572994,18.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.6874768567572994,18.0,140,5491.587802313354,coverage,4.7992889323716295,45.0,5491.587802313354,2025,39
p,0.550989860541474,43.0,2024-04-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,204,100.0,coverage,4.951856459688951,34.0,100.0,2025,46
p,0.550989860541474,43.0,2024-04-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,delivery_care,0.4850346356889959,50.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.6408564946129062,15.0,204,75.07795457483262,coverage,4.951856459688951,34.0,75.07795457483262,2025,46
n,0.550989860541474,43.0,2024-04-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,delivery_care,0.4850346356889959,50.0,Still birth ratio,4,indicator_4,0.7993425117593179,28.0,204,3.774781919111816,quality,0.8857273497957657,71.0,3.774781919111816,2025,46
p,0.550989860541474,43.0,2024-04-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,delivery_care,0.4850346356889959,50.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.0074524503473816185,73.0,204,1.5550618851158362,quality,0.8857273497957657,71.0,2.0808405556481446,2025,46
p,0.550989860541474,43.0,2024-04-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,delivery_care,0.4850346356889959,50.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.0074524503473816185,73.0,204,3.3076574535568644,quality,0.8857273497957657,71.0,2.0808405556481446,2025,46
p,0.550989860541474,43.0,2024-04-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,post_natal_care,0.6112752468480278,39.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.6112752468480278,39.0,204,76.26962727993656,coverage,4.951856459688951,34.0,76.26962727993656,2025,46
p,0.550989860541474,43.0,2024-04-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,immunization,0.4358624774958994,61.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.8717249549917988,13.0,204,96.68420606671316,coverage,4.951856459688951,34.0,96.68420606671316,2025,46
p,0.550989860541474,43.0,2024-04-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,immunization,0.4358624774958994,61.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.0,75.0,204,0.8251125394188874,quality,0.8857273497957657,71.0,0.8251125394188874,2025,46
p,0.550989860541474,43.0,2024-04-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,communicable_diseases,0.539466193844533,48.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,204,100.0,coverage,4.951856459688951,34.0,100.0,2025,46
p,0.550989860541474,43.0,2024-04-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,communicable_diseases,0.539466193844533,48.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.07893238768906602,53.0,204,17.461340206185564,quality,0.8857273497957657,71.0,17.461340206185564,2025,46
p,0.550989860541474,43.0,2024-04-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,family_planning,0.12526905619978576,52.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.10101418093384228,32.0,204,9.107492584937066,coverage,4.951856459688951,34.0,9.107492584937066,2025,46
p,0.550989860541474,43.0,2024-04-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,family_planning,0.12526905619978576,52.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.14952393146572926,59.0,204,67.38706828302949,coverage,4.951856459688951,34.0,67.38706828302949,2025,46
p,0.550989860541474,43.0,2024-04-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,finance,0.5774616508366471,28.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.5774616508366471,28.0,204,5244.860943168077,coverage,4.951856459688951,34.0,5244.860943168077,2025,46
p,0.4775456358346542,66.0,2024-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,ante_natal,0.05063328679023814,16.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,0.05063328679023814,16.0,138,87.543135132358,coverage,4.232560944254257,71.0,87.543135132358,2025,30
p,0.4775456358346542,66.0,2024-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,delivery_care,0.6891875090514011,16.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.6816709407463664,12.0,138,77.31244078102385,coverage,4.232560944254257,71.0,77.31244078102385,2025,30
n,0.4775456358346542,66.0,2024-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,delivery_care,0.6891875090514011,16.0,Still birth ratio,4,indicator_4,0.29619410570199894,68.0,138,12.078220858895705,quality,1.1447504633358785,55.0,12.078220858895705,2025,30
p,0.4775456358346542,66.0,2024-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,delivery_care,0.6891875090514011,16.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.5448487403529192,4.0,138,8.411088573360379,quality,1.1447504633358785,55.0,19.753488915699414,2025,30
p,0.4775456358346542,66.0,2024-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,delivery_care,0.6891875090514011,16.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.5448487403529192,4.0,138,46.2190897144905,quality,1.1447504633358785,55.0,19.753488915699414,2025,30
p,0.4775456358346542,66.0,2024-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,post_natal_care,0.9896712145616592,2.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.9896712145616592,2.0,138,99.36946148602591,coverage,4.232560944254257,71.0,99.36946148602591,2025,30
p,0.4775456358346542,66.0,2024-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,immunization,0.4207704843144428,67.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.6918410775367901,43.0,138,92.03437047692015,coverage,4.232560944254257,71.0,92.03437047692015,2025,30
p,0.4775456358346542,66.0,2024-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,immunization,0.4207704843144428,67.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.14969989109209547,61.0,138,0.9166531044023108,quality,1.1447504633358785,55.0,0.9166531044023108,2025,30
p,0.4775456358346542,66.0,2024-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,communicable_diseases,0.4570267475339516,70.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,0.7600457688790384,8.0,138,96.56693426655676,coverage,4.232560944254257,71.0,96.56693426655676,2025,30
p,0.4775456358346542,66.0,2024-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,communicable_diseases,0.4570267475339516,70.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.15400772618886474,30.0,138,18.949120304327156,quality,1.1447504633358785,55.0,18.949120304327156,2025,30
p,0.4775456358346542,66.0,2024-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,family_planning,0.155624394986716,39.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.10284882536569537,31.0,138,9.237684400553233,coverage,4.232560944254257,71.0,9.237684400553233,2025,30
p,0.4775456358346542,66.0,2024-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,family_planning,0.155624394986716,39.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.20839996460773666,47.0,138,78.16875198788352,coverage,4.232560944254257,71.0,78.16875198788352,2025,30
p,0.4775456358346542,66.0,2024-04-01,Meerut,v8YGmR7nOdj,140,Meerut Division,finance,0.7474498657667332,11.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.7474498657667332,11.0,138,5626.086956521738,coverage,4.232560944254257,71.0,5626.086956521738,2025,30
p,0.5322185522628426,54.0,2024-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,155,100.0,coverage,4.6214119910361555,53.0,100.0,2025,64
p,0.5322185522628426,54.0,2024-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,delivery_care,0.3687715313342737,67.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.3110020623475013,66.0,155,57.01927073191172,coverage,4.6214119910361555,53.0,57.01927073191172,2025,64
n,0.5322185522628426,54.0,2024-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,delivery_care,0.3687715313342737,67.0,Still birth ratio,4,indicator_4,0.5016881772468383,55.0,155,8.686960039983816,quality,1.4340774894750128,34.0,8.686960039983816,2025,64
p,0.5322185522628426,54.0,2024-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,delivery_care,0.3687715313342737,67.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.1468121772042407,51.0,155,0.32447466007416564,quality,1.4340774894750128,34.0,6.663781476711602,2025,64
p,0.5322185522628426,54.0,2024-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,delivery_care,0.3687715313342737,67.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.1468121772042407,51.0,155,21.455497382198953,quality,1.4340774894750128,34.0,6.663781476711602,2025,64
p,0.5322185522628426,54.0,2024-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,155,100.0,coverage,4.6214119910361555,53.0,100.0,2025,64
p,0.5322185522628426,54.0,2024-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,immunization,0.7008941925021112,9.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.8098509373389864,22.0,155,95.08481865392244,coverage,4.6214119910361555,53.0,95.08481865392244,2025,64
p,0.5322185522628426,54.0,2024-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,immunization,0.7008941925021112,9.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.5919374476652359,6.0,155,1.187078657088178,quality,1.4340774894750128,34.0,1.187078657088178,2025,64
p,0.5322185522628426,54.0,2024-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,communicable_diseases,0.5968198436793489,23.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,155,100.0,coverage,4.6214119910361555,53.0,100.0,2025,64
p,0.5322185522628426,54.0,2024-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,communicable_diseases,0.5968198436793489,23.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.19363968735869774,25.0,155,19.734513274336287,quality,1.4340774894750128,34.0,19.734513274336287,2025,64
p,0.5322185522628426,54.0,2024-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,family_planning,0.10454849806783736,59.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.035891571639939994,64.0,155,4.486198892037837,coverage,4.6214119910361555,53.0,4.486198892037837,2025,64
