calc_type,composite_index,composite_rank,date,district_name,district_id,div_map_id,division,domain_name,domain_index,domain_rank,indicator_name,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,quarter,type_name,type_index,type_rank,value,year,district_id_num
p,0.5561572722386401,49.0,2025-01-01,Meerut,v8YGmR7nOdj,140,Meerut Division,family_planning,0.14302078353317366,53.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.10179234319227697,53.0,138,2.3224099702178265,4,coverage,5.179808353496831,45.0,2.3224099702178265,2025,30
p,0.5561572722386401,49.0,2025-01-01,Meerut,v8YGmR7nOdj,140,Meerut Division,family_planning,0.14302078353317366,53.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.18424922387407036,44.0,138,21.416048987109352,4,coverage,5.179808353496831,45.0,21.416048987109352,2025,30
p,0.5561572722386401,49.0,2025-01-01,Meerut,v8YGmR7nOdj,140,Meerut Division,finance,0.7868791578007309,13.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.7868791578007309,13.0,138,6762.318840579709,4,coverage,5.179808353496831,45.0,6762.318840579709,2025,30
p,0.5407894578429081,56.0,2025-01-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,201,100.0,4,coverage,5.305064252524546,34.0,100.0,2025,21
p,0.5407894578429081,56.0,2025-01-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,delivery_care,0.5226387678353276,44.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.3313439627021953,45.0,201,64.8461691287886,4,coverage,5.305064252524546,34.0,64.8461691287886,2025,21
n,0.5407894578429081,56.0,2025-01-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,delivery_care,0.5226387678353276,44.0,Still birth ratio,4,indicator_4,0.9324016571535816,10.0,201,1.4322543683758235,4,quality,1.380830042716911,33.0,1.4322543683758235,2025,21
p,0.5407894578429081,56.0,2025-01-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,delivery_care,0.5226387678353276,44.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.15208534182510294,55.0,201,0.6987143655673561,4,quality,1.380830042716911,33.0,7.1214908013984335,2025,21
p,0.5407894578429081,56.0,2025-01-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,delivery_care,0.5226387678353276,44.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.15208534182510294,55.0,201,22.107969151670947,4,quality,1.380830042716911,33.0,7.1214908013984335,2025,21
p,0.5407894578429081,56.0,2025-01-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,201,100.0,4,coverage,5.305064252524546,34.0,100.0,2025,21
p,0.5407894578429081,56.0,2025-01-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,immunization,0.6481715218691132,27.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,201,100.0,4,coverage,5.305064252524546,34.0,100.0,2025,21
p,0.5407894578429081,56.0,2025-01-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,immunization,0.6481715218691132,27.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.29634304373822634,32.0,201,1.042648709315376,4,quality,1.380830042716911,33.0,1.042648709315376,2025,21
p,0.5407894578429081,56.0,2025-01-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,201,100.0,4,coverage,5.305064252524546,34.0,100.0,2025,21
p,0.5407894578429081,56.0,2025-01-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,family_planning,0.14783233430526238,50.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.16837620379322868,35.0,201,3.5995203642467257,4,coverage,5.305064252524546,34.0,3.5995203642467257,2025,21
p,0.5407894578429081,56.0,2025-01-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,family_planning,0.14783233430526238,50.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.12728846481729608,63.0,201,17.565529430940472,4,coverage,5.305064252524546,34.0,17.565529430940472,2025,21
p,0.5407894578429081,56.0,2025-01-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,finance,0.6780556212118259,30.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.6780556212118259,30.0,201,6117.974058060532,4,coverage,5.305064252524546,34.0,6117.974058060532,2025,21
p,0.7147722474565049,1.0,2025-01-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,144,100.0,4,coverage,7.270878546419812,1.0,100.0,2025,48
p,0.7147722474565049,1.0,2025-01-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,delivery_care,0.7102381588222468,14.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,1.0,1.0,144,100.0,4,coverage,7.270878546419812,1.0,100.0,2025,48
n,0.7147722474565049,1.0,2025-01-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,delivery_care,0.7102381588222468,14.0,Still birth ratio,4,indicator_4,0.9217430669628004,17.0,144,1.6226449112052646,4,quality,1.3416433434570465,34.0,1.6226449112052646,2025,48
p,0.7147722474565049,1.0,2025-01-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,delivery_care,0.7102381588222468,14.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.10448570475197012,64.0,144,4.296935160942553,4,quality,1.3416433434570465,34.0,5.4267027801990535,2025,48
p,0.7147722474565049,1.0,2025-01-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,delivery_care,0.7102381588222468,14.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.10448570475197012,64.0,144,8.062827225130889,4,quality,1.3416433434570465,34.0,5.4267027801990535,2025,48
p,0.7147722474565049,1.0,2025-01-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,post_natal_care,0.9082003850257276,9.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.9082003850257276,9.0,144,95.10502118453077,4,coverage,7.270878546419812,1.0,95.10502118453077,2025,48
p,0.7147722474565049,1.0,2025-01-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,immunization,0.6577072858711379,24.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,144,100.0,4,coverage,7.270878546419812,1.0,100.0,2025,48
p,0.7147722474565049,1.0,2025-01-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,immunization,0.6577072858711379,24.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.3154145717422758,30.0,144,1.0562045031318774,4,quality,1.3416433434570465,34.0,1.0562045031318774,2025,48
p,0.7147722474565049,1.0,2025-01-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,144,100.0,4,coverage,7.270878546419812,1.0,100.0,2025,48
p,0.7147722474565049,1.0,2025-01-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,family_planning,0.7832124177182479,1.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.7754756103379155,3.0,144,15.243978275056325,4,coverage,7.270878546419812,1.0,15.243978275056325,2025,48
p,0.7147722474565049,1.0,2025-01-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,family_planning,0.7832124177182479,1.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.7909492250985806,3.0,144,62.428673434655714,4,coverage,7.270878546419812,1.0,62.428673434655714,2025,48
p,0.7147722474565049,1.0,2025-01-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,finance,0.7962533259575889,10.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.7962533259575889,10.0,144,6817.8233438485795,4,coverage,7.270878546419812,1.0,6817.8233438485795,2025,48
p,0.5616904546149859,45.0,2025-01-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,202,100.0,4,coverage,4.651528996355796,69.0,100.0,2025,70
p,0.5616904546149859,45.0,2025-01-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,delivery_care,0.5460016749006881,40.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.4142498763752522,37.0,202,69.20485327267805,4,coverage,4.651528996355796,69.0,69.20485327267805,2025,70
n,0.5616904546149859,45.0,2025-01-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,delivery_care,0.5460016749006881,40.0,Still birth ratio,4,indicator_4,0.6355396717537951,49.0,202,6.734992679355782,4,quality,1.1878599662422222,48.0,6.734992679355782,2025,70
p,0.5616904546149859,45.0,2025-01-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,delivery_care,0.5460016749006881,40.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.2941077382865085,32.0,202,2.0422055820285907,4,quality,1.1878599662422222,48.0,12.178207009024293,2025,70
p,0.5616904546149859,45.0,2025-01-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,delivery_care,0.5460016749006881,40.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.2941077382865085,32.0,202,35.82887700534759,4,quality,1.1878599662422222,48.0,12.178207009024293,2025,70
p,0.5616904546149859,45.0,2025-01-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,202,100.0,4,coverage,4.651528996355796,69.0,100.0,2025,70
p,0.5616904546149859,45.0,2025-01-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,immunization,0.38995924000089255,72.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.5217059237998664,36.0,202,86.34544218805826,4,coverage,4.651528996355796,69.0,86.34544218805826,2025,70
p,0.5616904546149859,45.0,2025-01-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,immunization,0.38995924000089255,72.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.25821255620191874,39.0,202,1.0155460551884958,4,quality,1.1878599662422222,48.0,1.0155460551884958,2025,70
p,0.5616904546149859,45.0,2025-01-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,202,100.0,4,coverage,4.651528996355796,69.0,100.0,2025,70
p,0.5616904546149859,45.0,2025-01-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,family_planning,0.04908423309382555,74.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.07257444926237053,66.0,202,1.7619967455604384,4,coverage,4.651528996355796,69.0,1.7619967455604384,2025,70
p,0.5616904546149859,45.0,2025-01-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,family_planning,0.04908423309382555,74.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.025594016925280568,74.0,202,10.691034307522116,4,coverage,4.651528996355796,69.0,10.691034307522116,2025,70
p,0.5616904546149859,45.0,2025-01-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,finance,0.6174047299930266,42.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.6174047299930266,42.0,202,5758.859784283513,4,coverage,4.651528996355796,69.0,5758.859784283513,2025,70
p,0.5734631292828108,32.0,2025-01-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,193,100.0,4,coverage,4.816867027517488,65.0,100.0,2025,5
p,0.5734631292828108,32.0,2025-01-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,delivery_care,0.4441390765635825,61.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.1474356400096898,73.0,193,55.177398174640906,4,coverage,4.816867027517488,65.0,55.177398174640906,2025,5
n,0.5734631292828108,32.0,2025-01-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,delivery_care,0.4441390765635825,61.0,Still birth ratio,4,indicator_4,0.8799575504051574,23.0,193,2.369044485390892,4,quality,1.1774777866533166,49.0,2.369044485390892,2025,5
p,0.5734631292828108,32.0,2025-01-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,delivery_care,0.4441390765635825,61.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.15251201963795008,54.0,193,2.3055881203595154,4,quality,1.1774777866533166,49.0,7.136682691307465,2025,5
p,0.5734631292828108,32.0,2025-01-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,delivery_care,0.4441390765635825,61.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.15251201963795008,54.0,193,18.409236690186017,4,quality,1.1774777866533166,49.0,7.136682691307465,2025,5
p,0.5734631292828108,32.0,2025-01-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,193,100.0,4,coverage,4.816867027517488,65.0,100.0,2025,5
p,0.5734631292828108,32.0,2025-01-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,immunization,0.4954289414774151,64.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.8458496663446212,22.0,193,95.59924584609169,4,coverage,4.816867027517488,65.0,95.59924584609169,2025,5
p,0.5734631292828108,32.0,2025-01-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,immunization,0.4954289414774151,64.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.14500821661020907,67.0,193,0.9350818843935504,4,quality,1.1774777866533166,49.0,0.9350818843935504,2025,5
p,0.5734631292828108,32.0,2025-01-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,193,100.0,4,coverage,4.816867027517488,65.0,100.0,2025,5
p,0.5734631292828108,32.0,2025-01-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,family_planning,0.14451587151919326,52.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.17866335230136166,34.0,193,3.7968328085249667,4,coverage,4.816867027517488,65.0,3.7968328085249667,2025,5
p,0.5734631292828108,32.0,2025-01-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,family_planning,0.14451587151919326,52.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.1103683907370249,65.0,193,16.421740667996275,4,coverage,4.816867027517488,65.0,16.421740667996275,2025,5
p,0.5734631292828108,32.0,2025-01-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,finance,0.5345499781247912,63.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.5345499781247912,63.0,193,5268.276324614353,4,coverage,4.816867027517488,65.0,5268.276324614353,2025,5
p,0.5817586738566386,26.0,2025-01-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,192,100.0,4,coverage,5.749719747925138,14.0,100.0,2025,6
p,0.5817586738566386,26.0,2025-01-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,delivery_care,0.7776932292883915,8.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.7067564400348205,6.0,192,84.58305326495301,4,coverage,5.749719747925138,14.0,84.58305326495301,2025,6
n,0.5817586738566386,26.0,2025-01-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,delivery_care,0.7776932292883915,8.0,Still birth ratio,4,indicator_4,1.0,1.0,192,0.22476961114857272,4,quality,1.5533057317112535,16.0,0.22476961114857272,2025,6
p,0.5817586738566386,26.0,2025-01-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,delivery_care,0.7776932292883915,8.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.3131616239151769,31.0,192,7.3646850044365575,4,quality,1.5533057317112535,16.0,12.856621784984783,2025,6
p,0.5817586738566386,26.0,2025-01-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,delivery_care,0.7776932292883915,8.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.3131616239151769,31.0,192,25.671140939597315,4,quality,1.5533057317112535,16.0,12.856621784984783,2025,6
p,0.5817586738566386,26.0,2025-01-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,192,100.0,4,coverage,5.749719747925138,14.0,100.0,2025,6
p,0.5817586738566386,26.0,2025-01-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,immunization,0.6200720538980383,38.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,192,100.0,4,coverage,5.749719747925138,14.0,100.0,2025,6
p,0.5817586738566386,26.0,2025-01-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,immunization,0.6200720538980383,38.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.24014410779607656,48.0,192,1.002703237291488,4,quality,1.5533057317112535,16.0,1.002703237291488,2025,6
p,0.5817586738566386,26.0,2025-01-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,192,100.0,4,coverage,5.749719747925138,14.0,100.0,2025,6
p,0.5817586738566386,26.0,2025-01-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,family_planning,0.24214020228720504,27.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.2754886857501326,21.0,192,5.653989161981769,4,coverage,5.749719747925138,14.0,5.653989161981769,2025,6
p,0.5817586738566386,26.0,2025-01-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,family_planning,0.24214020228720504,27.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.20879171882427755,39.0,192,23.07510968657715,4,coverage,5.749719747925138,14.0,23.07510968657715,2025,6
p,0.5817586738566386,26.0,2025-01-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,finance,0.5586829033159071,61.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.5586829033159071,61.0,192,5411.167512690357,4,coverage,5.749719747925138,14.0,5411.167512690357,2025,6
p,0.5353496962349951,59.0,2025-01-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,149,100.0,4,coverage,5.101506034714807,51.0,100.0,2025,58
p,0.5353496962349951,59.0,2025-01-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,delivery_care,0.491429448574171,49.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.3806277768102179,42.0,149,67.43720961777179,4,coverage,5.101506034714807,51.0,67.43720961777179,2025,58
n,0.5353496962349951,59.0,2025-01-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,delivery_care,0.491429448574171,49.0,Still birth ratio,4,indicator_4,0.8147191388227479,37.0,149,3.5343746437122334,4,quality,1.1543334273241923,54.0,3.5343746437122334,2025,58
p,0.5353496962349951,59.0,2025-01-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,delivery_care,0.491429448574171,49.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.1394707150447734,58.0,149,0.6602216458382457,4,quality,1.1543334273241923,54.0,6.6723462348893205,2025,58
p,0.5353496962349951,59.0,2025-01-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,delivery_care,0.491429448574171,49.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.1394707150447734,58.0,149,20.70063694267516,4,quality,1.1543334273241923,54.0,6.6723462348893205,2025,58
p,0.5353496962349951,59.0,2025-01-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,post_natal_care,0.7241056233427687,21.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.7241056233427687,21.0,149,85.28864059590316,4,coverage,5.101506034714807,51.0,85.28864059590316,2025,58
