block,block_id,calc_type,date,district,district_id,indicator_id,map_id,quarter,sub_id,subindicator_id,value,year
Majhganwa,XmU9noLyhIA,p,2023-01-01,Bareilly,vVqY3DPcpHf,indicator_36,197.0,4,36a,ixBYYYjxXPP,141.0,2023
Behedi,fO0hzktt79F,p,2023-01-01,Bareilly,vVqY3DPcpHf,indicator_36,188.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,221.0,2023
Behedi,fO0hzktt79F,p,2023-01-01,Bareilly,vVqY3DPcpHf,indicator_36,188.0,4,36a,ixBYYYjxXPP,129.0,2023
Bareily DHQ,fRl1gRWCXvz,p,2023-01-01,Bareilly,vVqY3DPcpHf,indicator_36,,4,36b,aRueVYr35yM.Ti9FJqkSK6J,1334.0,2023
Bareily DHQ,fRl1gRWCXvz,p,2023-01-01,Bareilly,vVqY3DPcpHf,indicator_36,,4,36a,ixBYYYjxXPP,354.0,2023
Kuadanda,fpNl2OeBSp3,p,2023-01-01,Bareilly,vVqY3DPcpHf,indicator_36,201.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,136.0,2023
Kuadanda,fpNl2OeBSp3,p,2023-01-01,Bareilly,vVqY3DPcpHf,indicator_36,201.0,4,36a,ixBYYYjxXPP,0.0,2023
Mirganj,gfXniA8E2yB,p,2023-01-01,Bareilly,vVqY3DPcpHf,indicator_36,194.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,190.0,2023
Mirganj,gfXniA8E2yB,p,2023-01-01,Bareilly,vVqY3DPcpHf,indicator_36,194.0,4,36a,ixBYYYjxXPP,190.0,2023
Bhojipura,m5Tn9LTc2Dy,p,2023-01-01,Bareilly,vVqY3DPcpHf,indicator_36,191.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,10.0,2023
Bhojipura,m5Tn9LTc2Dy,p,2023-01-01,Bareilly,vVqY3DPcpHf,indicator_36,191.0,4,36a,ixBYYYjxXPP,88.0,2023
Mudia Nawi Bux,pzDsoCMcPwD,p,2023-01-01,Bareilly,vVqY3DPcpHf,indicator_36,190.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,102.0,2023
Mudia Nawi Bux,pzDsoCMcPwD,p,2023-01-01,Bareilly,vVqY3DPcpHf,indicator_36,190.0,4,36a,ixBYYYjxXPP,197.0,2023
Ramnagar,svsS1G8o1pm,p,2023-01-01,Bareilly,vVqY3DPcpHf,indicator_36,196.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,194.0,2023
Ramnagar,svsS1G8o1pm,p,2023-01-01,Bareilly,vVqY3DPcpHf,indicator_36,196.0,4,36a,ixBYYYjxXPP,132.0,2023
Kyara,ukz0TmnwKtW,p,2023-01-01,Bareilly,vVqY3DPcpHf,indicator_36,193.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,110.0,2023
Kyara,ukz0TmnwKtW,p,2023-01-01,Bareilly,vVqY3DPcpHf,indicator_36,193.0,4,36a,ixBYYYjxXPP,58.0,2023
Bithrichainpur,xIm2KLhn48h,p,2023-01-01,Bareilly,vVqY3DPcpHf,indicator_36,192.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,141.0,2023
Bithrichainpur,xIm2KLhn48h,p,2023-01-01,Bareilly,vVqY3DPcpHf,indicator_36,192.0,4,36a,ixBYYYjxXPP,127.0,2023
Rae Bareli Shivgarh,BYGgaeM7fof,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,303.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,148.0,2023
Rae Bareli Shivgarh,BYGgaeM7fof,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,303.0,4,36a,ixBYYYjxXPP,168.0,2023
Rae Bareli Setawan,E6hdzl0I5tt,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,,4,36b,aRueVYr35yM.Ti9FJqkSK6J,102.0,2023
Rae Bareli Setawan,E6hdzl0I5tt,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,,4,36a,ixBYYYjxXPP,104.0,2023
Rae Bareli Salon,Gr3MErPlauk,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,322.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,351.0,2023
Rae Bareli Salon,Gr3MErPlauk,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,322.0,4,36a,ixBYYYjxXPP,236.0,2023
Rae Bareli Sarani,H1W08wOkXWC,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,313.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,110.0,2023
Rae Bareli Sarani,H1W08wOkXWC,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,313.0,4,36a,ixBYYYjxXPP,0.0,2023
Rae Bareli Dalamau,KtYM7svxHgY,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,315.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,168.0,2023
Rae Bareli Dalamau,KtYM7svxHgY,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,315.0,4,36a,ixBYYYjxXPP,421.0,2023
Rae Bareli Maharajganj,NbdKCUBY7yL,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,,4,36b,aRueVYr35yM.Ti9FJqkSK6J,160.0,2023
Rae Bareli Maharajganj,NbdKCUBY7yL,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,,4,36a,ixBYYYjxXPP,151.0,2023
Rae Bareli Khiaro,Q889SJwv9Ok,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,312.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,117.0,2023
Rae Bareli Khiaro,Q889SJwv9Ok,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,312.0,4,36a,ixBYYYjxXPP,46.0,2023
Rae Bareli Deenshah Gaura,Sk3orHKxNQG,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,316.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,90.0,2023
Rae Bareli Deenshah Gaura,Sk3orHKxNQG,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,316.0,4,36a,ixBYYYjxXPP,5.0,2023
Rae Bareli Bachrawa,Y3jGyfeDYe1,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,302.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,216.0,2023
Rae Bareli Bachrawa,Y3jGyfeDYe1,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,302.0,4,36a,ixBYYYjxXPP,197.0,2023
Rae Bareli Rohania,c89kPtwHW5H,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,380.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,85.0,2023
Rae Bareli Rohania,c89kPtwHW5H,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,380.0,4,36a,ixBYYYjxXPP,61.0,2023
Rae Bareli Herchandrapur,jQRhw2yoQk2,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,308.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,106.0,2023
Rae Bareli Herchandrapur,jQRhw2yoQk2,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,308.0,4,36a,ixBYYYjxXPP,92.0,2023
Rae Bareli Deeh,lruABl36XZQ,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,320.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,155.0,2023
Rae Bareli Deeh,lruABl36XZQ,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,320.0,4,36a,ixBYYYjxXPP,155.0,2023
Rae Bareli Chtoh,mbfOsRukNYs,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,321.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,160.0,2023
Rae Bareli Chtoh,mbfOsRukNYs,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,321.0,4,36a,ixBYYYjxXPP,208.0,2023
Rae Bareli Amawa,pvZgEadkY59,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,309.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,79.0,2023
Rae Bareli Amawa,pvZgEadkY59,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,309.0,4,36a,ixBYYYjxXPP,79.0,2023
Rae Bareli DHQ,qXzAAhlpnux,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,,4,36b,aRueVYr35yM.Ti9FJqkSK6J,893.0,2023
Rae Bareli DHQ,qXzAAhlpnux,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,,4,36a,ixBYYYjxXPP,721.0,2023
Rae Bareli Lalganj,sd2I8M3xhLQ,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,314.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,174.0,2023
Rae Bareli Lalganj,sd2I8M3xhLQ,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,314.0,4,36a,ixBYYYjxXPP,200.0,2023
Rae Bareli Rahi,smTNQ0RRpOL,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,311.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,374.0,2023
Rae Bareli Rahi,smTNQ0RRpOL,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,311.0,4,36a,ixBYYYjxXPP,144.0,2023
Rae Bareli Uchahar,tv4Qque6scf,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,319.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,211.0,2023
Rae Bareli Uchahar,tv4Qque6scf,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,319.0,4,36a,ixBYYYjxXPP,201.0,2023
Rae Bareli Jagatpur,yFYFE5vVAAA,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,317.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,96.0,2023
Rae Bareli Jagatpur,yFYFE5vVAAA,p,2023-01-01,Rae Bareli,lLvTDpBDY8u,indicator_36,317.0,4,36a,ixBYYYjxXPP,96.0,2023
Kanpur Dehat Sandalpur,Bc5VrfyFJO4,p,2023-01-01,Kanpur Dehat,k3D0AumUCiC,indicator_36,361.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,109.0,2023
Kanpur Dehat Sandalpur,Bc5VrfyFJO4,p,2023-01-01,Kanpur Dehat,k3D0AumUCiC,indicator_36,361.0,4,36a,ixBYYYjxXPP,85.0,2023
Kanpur Dehat Derapur,Dt0dgcTvEpm,p,2023-01-01,Kanpur Dehat,k3D0AumUCiC,indicator_36,356.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,135.0,2023
Kanpur Dehat Derapur,Dt0dgcTvEpm,p,2023-01-01,Kanpur Dehat,k3D0AumUCiC,indicator_36,356.0,4,36a,ixBYYYjxXPP,117.0,2023
Kanpur Dehat Ghinjhak,HddGvNsPs8y,p,2023-01-01,Kanpur Dehat,k3D0AumUCiC,indicator_36,355.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,130.0,2023
Kanpur Dehat Ghinjhak,HddGvNsPs8y,p,2023-01-01,Kanpur Dehat,k3D0AumUCiC,indicator_36,355.0,4,36a,ixBYYYjxXPP,127.0,2023
Kanpur Dehat Serwenkheda,OnFJhLr5Af4,p,2023-01-01,Kanpur Dehat,k3D0AumUCiC,indicator_36,358.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,180.0,2023
Kanpur Dehat Serwenkheda,OnFJhLr5Af4,p,2023-01-01,Kanpur Dehat,k3D0AumUCiC,indicator_36,358.0,4,36a,ixBYYYjxXPP,108.0,2023
Kanpur Dehat Melasa,QavHaYYE31I,p,2023-01-01,Kanpur Dehat,k3D0AumUCiC,indicator_36,359.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,109.0,2023
Kanpur Dehat Melasa,QavHaYYE31I,p,2023-01-01,Kanpur Dehat,k3D0AumUCiC,indicator_36,359.0,4,36a,ixBYYYjxXPP,0.0,2023
Kanpur Dehat Rajpur,RCZZTOaqXrm,p,2023-01-01,Kanpur Dehat,k3D0AumUCiC,indicator_36,362.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,208.0,2023
Kanpur Dehat Rajpur,RCZZTOaqXrm,p,2023-01-01,Kanpur Dehat,k3D0AumUCiC,indicator_36,362.0,4,36a,ixBYYYjxXPP,141.0,2023
Kanpur Dehat Akberpur,XyAwdfjaKov,p,2023-01-01,Kanpur Dehat,k3D0AumUCiC,indicator_36,357.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,634.0,2023
Kanpur Dehat Akberpur,XyAwdfjaKov,p,2023-01-01,Kanpur Dehat,k3D0AumUCiC,indicator_36,357.0,4,36a,ixBYYYjxXPP,337.0,2023
Kanpur Dehat Amrodha,cIW3SsdBXzj,p,2023-01-01,Kanpur Dehat,k3D0AumUCiC,indicator_36,360.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,240.0,2023
Kanpur Dehat Amrodha,cIW3SsdBXzj,p,2023-01-01,Kanpur Dehat,k3D0AumUCiC,indicator_36,360.0,4,36a,ixBYYYjxXPP,259.0,2023
Kanpur Dehat Rasulabad,jc9CoHdLFLu,p,2023-01-01,Kanpur Dehat,k3D0AumUCiC,indicator_36,353.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,241.0,2023
Kanpur Dehat Rasulabad,jc9CoHdLFLu,p,2023-01-01,Kanpur Dehat,k3D0AumUCiC,indicator_36,353.0,4,36a,ixBYYYjxXPP,225.0,2023
Kanpur Dehat Miatha,qt0Ra0vMorS,p,2023-01-01,Kanpur Dehat,k3D0AumUCiC,indicator_36,354.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,124.0,2023
Kanpur Dehat Miatha,qt0Ra0vMorS,p,2023-01-01,Kanpur Dehat,k3D0AumUCiC,indicator_36,354.0,4,36a,ixBYYYjxXPP,100.0,2023
Mainpuri Jagir,BkcbTCyupP9,p,2023-01-01,Mainpuri,XBLhrSWGytu,indicator_36,168.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,115.0,2023
Mainpuri Jagir,BkcbTCyupP9,p,2023-01-01,Mainpuri,XBLhrSWGytu,indicator_36,168.0,4,36a,ixBYYYjxXPP,115.0,2023
Mainpuri Bewar,Dn4n2S6qEWw,p,2023-01-01,Mainpuri,XBLhrSWGytu,indicator_36,167.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,197.0,2023
Mainpuri Bewar,Dn4n2S6qEWw,p,2023-01-01,Mainpuri,XBLhrSWGytu,indicator_36,167.0,4,36a,ixBYYYjxXPP,137.0,2023
Mainpuri Barnahal,EeFlmvJs36p,p,2023-01-01,Mainpuri,XBLhrSWGytu,indicator_36,164.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,150.0,2023
Mainpuri Barnahal,EeFlmvJs36p,p,2023-01-01,Mainpuri,XBLhrSWGytu,indicator_36,164.0,4,36a,ixBYYYjxXPP,147.0,2023
Mainpuri Ghiror,GdimZzDSdCV,p,2023-01-01,Mainpuri,XBLhrSWGytu,indicator_36,161.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,155.0,2023
Mainpuri Ghiror,GdimZzDSdCV,p,2023-01-01,Mainpuri,XBLhrSWGytu,indicator_36,161.0,4,36a,ixBYYYjxXPP,132.0,2023
Mainpuri Kerhal,HNZwOODMyul,p,2023-01-01,Mainpuri,XBLhrSWGytu,indicator_36,165.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,149.0,2023
Mainpuri Kerhal,HNZwOODMyul,p,2023-01-01,Mainpuri,XBLhrSWGytu,indicator_36,165.0,4,36a,ixBYYYjxXPP,149.0,2023
Mainpuri DHQ,O8puBy9wDpN,p,2023-01-01,Mainpuri,XBLhrSWGytu,indicator_36,,4,36b,aRueVYr35yM.Ti9FJqkSK6J,252.0,2023
Mainpuri Kurawali,PZAj1qhZHhE,p,2023-01-01,Mainpuri,XBLhrSWGytu,indicator_36,162.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,227.0,2023
Mainpuri Kurawali,PZAj1qhZHhE,p,2023-01-01,Mainpuri,XBLhrSWGytu,indicator_36,162.0,4,36a,ixBYYYjxXPP,210.0,2023
Mainpuri Sultanganj,Ri9nZlNp7vJ,p,2023-01-01,Mainpuri,XBLhrSWGytu,indicator_36,166.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,218.0,2023
Mainpuri Sultanganj,Ri9nZlNp7vJ,p,2023-01-01,Mainpuri,XBLhrSWGytu,indicator_36,166.0,4,36a,ixBYYYjxXPP,167.0,2023
Mainpuri Mainpuri,covI1BtEX12,p,2023-01-01,Mainpuri,XBLhrSWGytu,indicator_36,163.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,461.0,2023
Mainpuri Mainpuri,covI1BtEX12,p,2023-01-01,Mainpuri,XBLhrSWGytu,indicator_36,163.0,4,36a,ixBYYYjxXPP,461.0,2023
Mainpuri Kishni,yWnYeaWXCE1,p,2023-01-01,Mainpuri,XBLhrSWGytu,indicator_36,169.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,224.0,2023
Mainpuri Kishni,yWnYeaWXCE1,p,2023-01-01,Mainpuri,XBLhrSWGytu,indicator_36,169.0,4,36a,ixBYYYjxXPP,224.0,2023
Firozabad Jasrana,C4DRedrM3Pb,p,2023-01-01,Firozabad,eJTsuE56XDF,indicator_36,157.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,160.0,2023
Firozabad Jasrana,C4DRedrM3Pb,p,2023-01-01,Firozabad,eJTsuE56XDF,indicator_36,157.0,4,36a,ixBYYYjxXPP,211.0,2023
Firozabad Narkhi,GcLGdTGiU8M,p,2023-01-01,Firozabad,eJTsuE56XDF,indicator_36,153.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,250.0,2023
Firozabad Narkhi,GcLGdTGiU8M,p,2023-01-01,Firozabad,eJTsuE56XDF,indicator_36,153.0,4,36a,ixBYYYjxXPP,159.0,2023
Firozabad Firozabad,R0tPbvDqGLH,p,2023-01-01,Firozabad,eJTsuE56XDF,indicator_36,154.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,1231.0,2023
Firozabad Firozabad,R0tPbvDqGLH,p,2023-01-01,Firozabad,eJTsuE56XDF,indicator_36,154.0,4,36a,ixBYYYjxXPP,1296.0,2023
Firozabad Madanpur,TEd7x916bEz,p,2023-01-01,Firozabad,eJTsuE56XDF,indicator_36,160.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,135.0,2023
Firozabad Madanpur,TEd7x916bEz,p,2023-01-01,Firozabad,eJTsuE56XDF,indicator_36,160.0,4,36a,ixBYYYjxXPP,130.0,2023
Firozabad Tundla,TJrLeyFzLWY,p,2023-01-01,Firozabad,eJTsuE56XDF,indicator_36,152.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,312.0,2023
Firozabad Tundla,TJrLeyFzLWY,p,2023-01-01,Firozabad,eJTsuE56XDF,indicator_36,152.0,4,36a,ixBYYYjxXPP,240.0,2023
Firozabad DHQ,fAXjUK5F5Xr,p,2023-01-01,Firozabad,eJTsuE56XDF,indicator_36,,4,36b,aRueVYr35yM.Ti9FJqkSK6J,837.0,2023
Firozabad Hathwant,ipancoUtUKq,p,2023-01-01,Firozabad,eJTsuE56XDF,indicator_36,156.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,154.0,2023
Firozabad Hathwant,ipancoUtUKq,p,2023-01-01,Firozabad,eJTsuE56XDF,indicator_36,156.0,4,36a,ixBYYYjxXPP,135.0,2023
Firozabad Araon,njhb7CY73zh,p,2023-01-01,Firozabad,eJTsuE56XDF,indicator_36,159.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,89.0,2023
Firozabad Shikohabad,rgR8kKaylIH,p,2023-01-01,Firozabad,eJTsuE56XDF,indicator_36,158.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,74.0,2023
Firozabad Shikohabad,rgR8kKaylIH,p,2023-01-01,Firozabad,eJTsuE56XDF,indicator_36,158.0,4,36a,ixBYYYjxXPP,0.0,2023
Firozabad Aeka,v4LM2W1q50L,p,2023-01-01,Firozabad,eJTsuE56XDF,indicator_36,155.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,162.0,2023
Firozabad Aeka,v4LM2W1q50L,p,2023-01-01,Firozabad,eJTsuE56XDF,indicator_36,155.0,4,36a,ixBYYYjxXPP,79.0,2023
Fakharpur,C9qOAPWGoUS,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,545.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,517.0,2023
Fakharpur,C9qOAPWGoUS,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,545.0,4,36a,ixBYYYjxXPP,0.0,2023
Huzoorpur,CjshmDK5t8E,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,546.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,459.0,2023
Huzoorpur,CjshmDK5t8E,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,546.0,4,36a,ixBYYYjxXPP,116.0,2023
Mahsi,EdjW9d0OX1h,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,543.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,314.0,2023
Mahsi,EdjW9d0OX1h,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,543.0,4,36a,ixBYYYjxXPP,0.0,2023
Nawabganj Bahraich,F2HjseXcv3G,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,538.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,447.0,2023
Nawabganj Bahraich,F2HjseXcv3G,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,538.0,4,36a,ixBYYYjxXPP,0.0,2023
Visheshwerganj,NGqtRmZHnOm,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,550.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,296.0,2023
Visheshwerganj,NGqtRmZHnOm,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,550.0,4,36a,ixBYYYjxXPP,215.0,2023
Jarwal,PK0wuMfp3LE,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,548.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,492.0,2023
Jarwal,PK0wuMfp3LE,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,548.0,4,36a,ixBYYYjxXPP,0.0,2023
Tejwapur,QTCGfCQMXd3,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,544.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,464.0,2023
Keaserganj,RXv1GaQ6IyV,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,547.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,656.0,2023
Keaserganj,RXv1GaQ6IyV,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,547.0,4,36a,ixBYYYjxXPP,378.0,2023
Shivpur,axbfDth7CE1,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,540.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,464.0,2023
Shivpur,axbfDth7CE1,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,540.0,4,36a,ixBYYYjxXPP,0.0,2023
Chittaura,jNYEM4EP98K,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,542.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,256.0,2023
Mihipurwa,jo7VYHdzhDi,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,537.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,515.0,2023
Mihipurwa,jo7VYHdzhDi,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,537.0,4,36a,ixBYYYjxXPP,0.0,2023
Payagpur,m1nYwKqPcyp,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,549.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,361.0,2023
Payagpur,m1nYwKqPcyp,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,549.0,4,36a,ixBYYYjxXPP,200.0,2023
Bahraich DHQ,sGS6zRDhdsB,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,,4,36b,aRueVYr35yM.Ti9FJqkSK6J,242.0,2023
Bahraich DHQ,sGS6zRDhdsB,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,,4,36a,ixBYYYjxXPP,776.0,2023
Risia,wgoGe5KFMCX,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,541.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,555.0,2023
Risia,wgoGe5KFMCX,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,541.0,4,36a,ixBYYYjxXPP,0.0,2023
Balha,ww1Qb6eAFFD,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,539.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,517.0,2023
Balha,ww1Qb6eAFFD,p,2023-01-01,Bahraich,iE0E3nLioFr,indicator_36,539.0,4,36a,ixBYYYjxXPP,0.0,2023
Manda,CGzm91g5LUD,p,2023-01-01,Prayagraj,tXgaew1Pd2Y,indicator_36,476.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,392.0,2023
Manda,CGzm91g5LUD,p,2023-01-01,Prayagraj,tXgaew1Pd2Y,indicator_36,476.0,4,36a,ixBYYYjxXPP,192.0,2023
Meja,En85jBKx0aq,p,2023-01-01,Prayagraj,tXgaew1Pd2Y,indicator_36,474.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,300.0,2023
Meja,En85jBKx0aq,p,2023-01-01,Prayagraj,tXgaew1Pd2Y,indicator_36,474.0,4,36a,ixBYYYjxXPP,185.0,2023
Soraon,Gs9FnVq3FME,p,2023-01-01,Prayagraj,tXgaew1Pd2Y,indicator_36,461.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,494.0,2023
Soraon,Gs9FnVq3FME,p,2023-01-01,Prayagraj,tXgaew1Pd2Y,indicator_36,461.0,4,36a,ixBYYYjxXPP,47.0,2023
Karchhana,INQHpWL0ZBk,p,2023-01-01,Prayagraj,tXgaew1Pd2Y,indicator_36,469.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,297.0,2023
Karchhana,INQHpWL0ZBk,p,2023-01-01,Prayagraj,tXgaew1Pd2Y,indicator_36,469.0,4,36a,ixBYYYjxXPP,200.0,2023
Handia,Qk15i4lxQ0C,p,2023-01-01,Prayagraj,tXgaew1Pd2Y,indicator_36,473.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,298.0,2023
Handia,Qk15i4lxQ0C,p,2023-01-01,Prayagraj,tXgaew1Pd2Y,indicator_36,473.0,4,36a,ixBYYYjxXPP,262.0,2023
Holagarh,SkcYjFliQxI,p,2023-01-01,Prayagraj,tXgaew1Pd2Y,indicator_36,459.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,238.0,2023
Holagarh,SkcYjFliQxI,p,2023-01-01,Prayagraj,tXgaew1Pd2Y,indicator_36,459.0,4,36a,ixBYYYjxXPP,185.0,2023
Baharia,TcWp3YBgjTX,p,2023-01-01,Prayagraj,tXgaew1Pd2Y,indicator_36,462.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,352.0,2023
Baharia,TcWp3YBgjTX,p,2023-01-01,Prayagraj,tXgaew1Pd2Y,indicator_36,462.0,4,36a,ixBYYYjxXPP,0.0,2023
